5000 5000
4058 4855 4294
1076 1894 2783
4045 4454 4521
1740 4931 1174
3501 4116 1096
4223 4355 2222
4218 4814 845
775 2188 617
1132 1707 1577
1401 3872 2551
4657 4928 2781
3058 3408 224
1722 2451 1430
3136 4268 643
4240 4508 472
4315 4431 4117
901 3181 3122
1914 2606 1871
782 4340 2875
1765 3374 2829
2815 4058 722
224 1553 708
1258 3895 3725
324 3560 378
3448 4456 2166
180 3333 4163
42 1648 1398
3087 3567 4376
3529 4018 800
1226 3192 3022
1508 3962 1937
1601 4024 2095
2895 4436 2069
3284 4416 1347
1434 1989 1444
4532 4653 1994
859 2232 4815
167 4409 4039
2635 3205 2597
4726 4787 3902
1178 4466 3580
3471 3968 668
2540 4231 3796
3694 4788 3213
3346 3788 2715
3963 4203 1994
1190 3643 3280
342 799 2820
3419 3507 3039
4170 4784 2662
2937 3259 3855
2994 4421 4794
1782 2757 222
473 4925 3531
4248 4515 425
2419 2947 3962
2793 4522 2190
467 3718 185
3783 4963 1616
3325 3366 3394
155 555 2565
1756 1895 1008
3450 4308 2336
3760 4981 604
304 2496 416
3476 3872 1626
2043 4381 660
4864 4922 4337
3037 3109 900
2966 3180 3917
1716 2182 405
3786 4175 3610
2446 4168 1509
1672 2953 3591
2896 3921 1109
4537 4558 3974
3416 4025 141
935 3009 1268
4224 4302 2092
4054 4991 2146
3285 3581 2875
1582 2537 2349
732 4636 900
41 4979 3374
2711 3980 2841
2675 4299 3831
1006 2452 2139
2038 4947 385
2651 4433 3920
1206 4311 881
2629 2630 3421
4953 4999 4363
4390 4842 2196
985 2875 2891
327 639 4530
2137 2822 1693
3376 3934 3008
285 1478 3545
544 2789 2532
2502 3912 1520
3804 4568 4066
2466 4882 3149
1045 1374 783
4334 4629 735
4956 4992 1533
2058 3927 610
4249 4505 2492
4823 4980 2942
4168 4476 1249
3814 4794 2747
2363 4035 1328
966 4233 4658
4450 4914 4740
4625 4982 3171
4839 4956 3502
1641 3650 283
3120 4491 824
1219 3323 4885
831 4783 3228
4717 4730 3325
2704 3099 1795
3104 3481 832
1499 2109 857
4660 4806 412
1871 1882 3672
2661 3240 1553
182 3030 4902
3464 3964 3233
4249 4270 3163
1107 2783 191
3199 3876 1387
493 2273 3626
405 1747 117
3807 4395 416
1104 2861 1071
3455 3653 827
2009 2727 1755
3947 4571 4774
756 1686 2402
3535 4975 1473
345 3701 3797
493 4598 1711
4773 4913 2523
216 545 3967
1532 2311 2341
487 1402 574
1829 2557 2963
638 3572 2601
4384 4548 3614
111 1326 4760
1310 1647 1381
700 3449 775
3283 4431 1774
1795 1982 1037
4001 4500 3488
3257 4686 734
4140 4737 1412
2921 3183 106
3434 3789 3625
518 2333 4329
3483 3766 2287
1719 3078 854
2545 3484 2116
2053 4471 1493
3880 4079 3681
4420 4781 2579
1759 4631 867
1265 1485 1614
4594 4805 1649
4135 4716 1879
491 1468 61
3933 4185 1531
3919 4297 1664
1386 1531 595
3806 4593 2621
4341 4662 994
3973 4379 4996
907 1292 2344
2130 3718 3800
2993 3178 1141
2845 2866 2842
33 4182 9
3607 3883 2252
3866 4235 291
1783 4336 1620
433 2014 4261
1912 4346 1705
1266 1331 2618
2496 3120 4571
1601 1935 4860
3366 3753 1307
1706 3037 848
1329 2612 3057
1595 2010 473
695 2471 430
4707 4883 2951
4233 4374 703
2052 4950 2220
2052 3991 4012
1644 3118 1048
976 4610 1994
2720 4559 4069
868 4124 4015
2932 3656 1737
2492 4058 968
618 1189 208
367 3418 2721
1040 3480 2191
1134 4048 3436
2762 4109 4246
4253 4547 932
607 2957 3646
874 1727 2709
201 2752 1827
957 2725 1715
1481 4500 1867
579 3200 4568
997 2252 1319
577 4033 1278
4995 4995 1151
4331 4980 1229
4594 4827 2035
3430 4462 1959
4404 4456 2321
4548 4701 4737
1103 2010 207
3058 4136 813
4701 4913 4295
43 463 3403
32 617 3899
2388 4771 724
805 1827 4537
434 1879 4856
3755 4939 1991
3197 4008 3035
52 3171 1881
2377 4428 1489
2663 3865 1592
1735 4237 907
1119 2792 1930
115 2731 4156
2991 4052 752
1775 2930 3733
4484 4616 304
3834 4548 4574
3257 4901 1027
3471 3911 1672
1857 2575 2765
233 3070 3325
2867 4258 1804
4677 4957 2947
267 2171 1593
2263 4409 1874
1431 3918 3998
1085 1580 2332
1899 2757 4418
2461 3813 2558
4321 4592 9
2262 3820 2843
325 2434 64
1441 4107 972
1909 3013 96
3044 4655 655
1474 1605 1399
8 2775 144
1018 1809 4669
2388 3204 3849
4924 4988 1702
3216 3504 2160
4651 4906 2006
232 1379 1207
4435 4478 2501
2809 3849 3225
4094 4357 2354
1678 3387 1422
4377 4968 2376
3188 4594 1470
4386 4943 1812
2613 4903 4247
1827 4156 4763
2992 4568 3380
2943 4977 1181
2051 4260 3409
1993 3612 824
4839 4867 3719
4129 4768 525
3649 4084 3154
907 3558 3617
925 1258 4221
3971 4713 2301
993 4617 361
2370 3898 4664
4202 4818 2277
3630 3694 3752
1270 3229 2740
4835 4896 1688
4371 4871 933
406 3151 162
1837 3652 486
663 822 2773
4587 4804 3693
565 3596 523
1057 4323 1539
4534 4534 1259
479 4378 327
262 1156 3138
1361 3627 540
1018 4274 4311
1737 2534 3043
2825 4016 1168
2384 4101 713
1452 3328 4748
2255 3215 2117
4635 4704 3511
293 2533 382
3796 4008 3915
3759 4690 4324
3284 3368 4601
1935 2694 1268
1798 4613 2
2596 4070 1151
4404 4938 1519
137 838 4515
4995 4999 1718
4502 4848 1488
3999 4873 218
3401 4051 4521
164 2962 4482
819 3067 3124
401 4139 1049
3910 4018 4183
4378 4713 4336
4810 4982 965
3311 4343 4944
4623 4654 391
1920 3841 2474
25 3640 3229
3552 3575 890
4833 4977 2374
2043 4521 334
4593 4876 3894
4551 4974 597
1305 3979 639
1249 4163 3294
3931 4328 2590
4631 4765 4622
3486 4560 2336
3389 4709 630
3273 4345 4648
3035 3802 1156
2752 4689 3380
3238 4039 301
1583 1990 1571
1204 1959 3002
2092 2419 492
4379 4570 3954
1137 1164 2424
691 1953 2881
4605 4947 3268
4403 4628 588
3609 4724 1162
268 509 1000
3763 3852 1183
3951 4817 1062
2621 3056 2517
4146 4391 3112
4336 4669 3500
2815 4120 2329
1403 1522 2390
1956 3997 3749
574 2348 507
3306 4748 4953
4132 4551 1400
3916 4102 967
3090 3188 3143
3848 3993 2032
4908 4980 2636
703 3048 530
2147 4186 1043
4917 4921 2082
1183 1696 3688
4219 4296 1081
559 2199 4878
3870 3955 3950
514 3522 61
4749 4783 2355
4979 4995 4409
1473 1842 3333
4684 4687 4786
2420 4657 2248
4623 4895 4124
3295 3476 3531
3840 4402 3814
4585 4632 2521
3227 4870 3204
4775 4952 877
981 1151 1745
1896 2663 1755
1743 4941 4453
4458 4989 3920
987 4315 712
3990 4110 4295
1113 4881 3038
4274 4979 4610
3263 4491 2253
3680 4965 926
340 2065 4764
4959 4974 554
403 796 1463
3813 4849 3997
592 1863 1569
4394 4855 1281
3110 4072 3208
813 3876 810
4659 4961 4315
3484 4886 3074
2375 3447 4301
947 1696 2800
491 3085 2207
1915 4285 2361
3579 4053 971
4061 4475 3860
4161 4365 3149
210 1133 2292
1863 2226 3526
307 3192 3629
3442 3946 1053
4331 4675 2589
4780 4917 3801
1005 2932 1261
1448 3559 100
3892 4783 4949
4473 4667 3164
4261 4276 3230
1793 4246 1556
804 1673 4668
4194 4437 4978
4979 4984 3916
2538 4319 797
2017 4008 2641
4771 4947 3570
3348 4647 3068
3138 4355 2261
440 538 2033
2941 4842 3682
1730 3049 1252
416 1151 1653
622 2314 2108
2919 4012 3597
3147 4025 3810
3967 4490 1023
3583 4285 3288
3434 3840 3393
901 1890 2313
2059 2661 579
299 1332 3898
456 4262 4363
2648 3133 3673
2742 3636 2166
4022 4587 1291
4834 4934 2768
1730 2339 4616
2750 4030 3049
2996 4131 1541
4603 4997 3550
3724 3739 1782
3575 4981 4488
2463 3604 3521
117 2096 3005
1538 3530 1441
450 933 3931
3152 4817 4912
4114 4985 212
2886 3375 1735
2994 4814 2466
260 3632 1769
3921 4459 2092
3228 3469 1709
4649 4993 2653
2029 2955 58
3372 3579 4176
2002 4060 1621
3004 3721 4715
1425 2806 864
1029 4939 4619
2245 4046 2787
4489 4716 740
2458 3773 1196
2456 2893 1132
4662 4773 4127
1335 3220 4558
3725 3995 4063
4455 4955 3666
4206 4404 4282
1181 2629 1352
112 2482 3079
4122 4430 3081
3102 3670 1691
2398 2549 468
2339 4751 1080
4923 4976 3328
3754 4418 3771
2416 3159 3610
3249 4659 2566
4301 4912 2919
4598 4882 856
1104 1864 3235
4697 4876 2824
912 1124 2103
3134 3962 1051
4190 4528 3540
1923 2616 4990
3204 3969 1567
1634 1974 279
1498 2358 343
3288 3378 1311
1588 3186 207
3992 4486 3798
3761 4974 2087
2307 4432 4075
4445 4602 1502
3575 4543 1134
1184 4774 4914
1464 4915 3673
4049 4829 4781
2307 4139 4060
867 2072 1741
4503 4608 843
3607 4838 1610
2497 3215 4533
3463 4210 4482
592 4800 4678
4720 4942 4332
4075 4452 1779
4813 4817 2177
896 3400 324
2888 4048 280
1506 2875 4141
899 4384 2810
1181 2593 2508
4496 4855 76
1884 2180 1644
1746 3803 2521
4901 4937 2462
1056 3785 2755
3404 4313 1921
4906 4968 1161
1680 3413 1788
4402 4858 3818
4578 4957 4306
3680 4488 2824
2439 3805 3133
3340 3343 3618
3781 4584 2037
3546 4786 1265
317 2014 2719
3313 3398 3620
3480 3929 1481
3643 3865 1578
2848 4114 263
2531 2913 2767
1838 3143 4951
4040 4141 272
4700 4924 601
3657 4746 4354
1203 3907 1967
3122 4519 1072
4841 4964 4289
1730 2078 243
2634 4999 3344
3147 3868 359
1026 1050 4063
3379 4661 85
1905 2512 4945
2367 4890 2941
4359 4775 1992
4778 4941 4763
3012 3338 3818
1720 4422 2040
2521 4539 3912
813 3104 4212
1303 2528 676
1524 2420 165
814 4224 4401
482 4587 560
4765 4903 1941
669 2489 3741
591 2828 151
2519 3779 2218
2335 2430 4035
4967 4993 3606
3227 4028 2177
1791 4683 162
3197 4623 919
2832 4520 120
3691 3765 3234
1907 2020 1573
2543 4520 2446
3348 4268 2159
3312 3606 1175
506 4317 3407
2344 2987 934
3106 4336 1244
1600 2882 1956
3736 4232 4986
2370 2438 161
4388 4545 1079
2087 4376 304
4465 4704 3502
1917 4770 2763
1550 1806 2789
785 2566 2229
1481 4344 2743
1263 1521 4057
1180 1688 1704
2671 3527 674
4378 4764 4345
301 3960 4399
3334 3486 540
2571 4214 1636
2711 4750 4819
2746 3882 4399
2426 4945 632
1749 3262 4598
2249 3017 3079
1870 4434 192
4340 4854 1135
3250 4068 1032
698 4239 1969
3664 4002 4248
4862 4956 3175
4294 4990 3413
2752 3369 4563
1278 1681 2395
2614 3870 4539
2903 3283 4968
3298 4962 1935
980 1839 4768
2020 3234 431
3913 4660 2606
829 2359 742
4551 4908 1631
1509 4300 25
3833 4302 3496
4116 4467 2730
2983 3814 169
3175 3216 4929
1794 3295 2178
3515 3574 3510
3054 3710 914
163 536 3990
4686 4989 3923
4141 4167 4709
4436 4573 2961
4654 5000 1129
4709 4810 130
2667 2925 1083
4947 4989 1476
1776 2428 1682
1285 1821 1044
4085 4927 1058
875 4303 1098
2805 3536 125
533 4381 3216
2217 4586 3303
3729 4919 1416
4154 4668 1858
2141 3366 2074
4245 4493 2333
877 1677 4145
3898 4418 2811
479 4623 1183
3740 4949 3482
2227 4403 524
136 695 4961
3028 3114 2439
1506 3028 874
3885 4670 4870
1077 3539 3949
4427 4835 3370
2710 3269 968
2948 4726 2539
3113 3837 1051
1361 3533 1728
4493 4542 2883
2814 2996 1614
3408 4396 4514
2189 3981 828
636 3812 2610
2782 4621 3182
1179 3421 822
2259 3782 3634
3120 3269 2036
3986 4489 3528
2852 4980 1511
3800 4672 4661
4874 4947 3573
80 4871 523
2878 3555 2933
2492 2976 2560
259 3234 3616
362 4515 383
2417 2944 1485
1426 2538 1168
4587 4961 948
2160 2316 3605
3706 4716 3182
4567 4708 670
2440 3401 3388
4432 4870 3316
4017 4102 2184
3437 4987 142
1364 3884 120
4727 4823 1974
1829 2102 1581
65 1883 1704
4018 4598 2061
1831 4963 2626
2688 4506 4482
2100 2284 4181
1803 2043 2004
1017 4444 2660
3408 4030 2063
392 701 1322
3144 4089 2779
3614 5000 3171
3919 3955 3093
1826 2810 1437
214 4362 2321
7 2999 4454
4749 4823 3320
1122 2457 852
650 2602 519
3710 4404 335
1453 1922 2310
4924 4997 173
3067 4008 298
266 1786 2888
2142 4000 3523
639 3252 1350
1705 3310 4629
533 2145 1239
1025 3378 3094
1594 2467 3395
896 3944 4149
2872 4041 4476
4749 4859 4829
1074 2679 26
4213 4369 1781
1126 2418 3678
1881 2822 3626
1759 4792 4165
4388 4826 4893
1324 3781 2488
2239 2806 36
4766 4932 1321
3581 4839 1276
2700 3809 4854
4482 4589 810
2682 3153 4559
571 2578 1860
234 1077 1772
3240 4843 1849
4547 4800 352
2888 3030 782
782 2213 3427
1464 2584 327
728 2039 2365
4075 4220 2305
4944 4951 625
4735 4770 4378
251 523 1600
2209 4500 4434
2838 3105 4610
795 2914 1772
3141 3899 125
3017 4041 4852
852 4957 4875
2115 3630 1239
2130 4575 3189
2238 3672 1857
3530 4115 64
170 2928 4406
826 2641 4827
3649 4511 2985
830 4897 1188
4859 4971 1884
845 3370 4504
2424 3422 4388
3134 4800 969
4063 4674 2673
1112 1181 18
3129 4559 2911
2720 4394 2424
4560 4747 2970
1204 1308 4239
1030 2158 3927
231 2962 1697
1241 3537 1294
44 3988 3518
4902 4957 4891
3340 3663 1727
3021 4009 2443
507 4495 2837
1445 4146 2092
3983 4487 4353
3642 4592 353
3876 4856 1791
3981 4559 2179
2934 4752 1164
2500 2817 957
86 1968 2716
3343 3638 4138
1968 4866 1940
2083 3014 3803
2674 4896 863
2583 2964 2068
550 3596 736
1352 1931 643
2994 3691 3558
4170 4804 2150
4827 4920 2313
3733 4788 2422
3679 4107 4373
2187 3122 242
2646 3637 3365
2015 3476 2971
2077 4084 975
2569 4382 2366
3941 4555 1187
4770 4798 543
1219 4834 420
517 3959 2876
4913 4932 2463
2789 4154 2810
2479 3031 3180
2246 3492 4095
1772 3825 339
535 3893 859
4226 4314 3091
4949 4965 2986
1370 4882 1748
2729 3345 3528
3118 3151 2588
4013 4818 3053
1341 1352 2558
4061 4105 3676
3603 4033 3352
3710 3829 2997
2875 3700 2553
4922 4990 4308
3080 4251 3849
2983 3791 4309
1233 4242 3225
2182 2954 3582
4392 4959 9
3142 4230 3678
1250 4275 1255
4200 4369 2370
4524 4824 4575
765 4339 523
360 871 4507
300 3243 4103
3045 4619 4205
1984 4223 2359
1594 3309 1803
4622 4796 504
72 1017 3506
679 1099 3706
2577 3530 2355
4587 4679 4971
1187 4870 3098
995 2141 748
2667 3939 2999
1382 4890 1537
2271 3589 2847
3560 4816 1291
4349 4662 2505
2467 4634 3536
271 2055 2165
1928 4660 3933
4865 4990 1422
4460 4539 719
1161 1170 18
4850 4999 2775
2024 4570 3362
4077 4511 3729
39 3537 1467
886 3417 3803
1283 4624 3367
4153 4210 575
2988 3894 3317
4138 4726 1629
31 444 4155
4605 4780 3784
3004 3162 1041
4919 4980 3907
3849 4082 1701
2198 3727 741
2847 4326 2140
242 2930 638
2085 4616 1199
579 3603 3091
2040 4415 2184
1444 1924 668
308 4618 3682
499 2217 4769
2489 3313 880
161 1080 428
1127 1479 825
2314 4594 4483
4048 4204 3397
4545 4648 2088
4167 4860 4428
2094 4809 3569
3782 3903 4390
1863 1895 141
2951 4574 2769
4060 4641 718
4581 4641 4487
665 1355 818
2574 2742 4792
2212 3273 2889
2304 3135 353
1687 3087 1884
4439 4630 1609
1475 3210 3179
3496 3930 2710
4371 4446 1449
2084 4768 1869
2887 3819 4994
298 3094 2726
4037 4178 1002
3889 4245 22
4256 4460 1015
3238 4783 2668
4021 4061 3233
3320 4368 1110
1535 4025 438
409 4458 3970
1407 3876 1315
3323 3669 3351
4668 4723 4474
2816 2876 511
1892 3719 4578
3756 3966 4111
4342 4537 329
385 2447 3919
1624 4587 4056
3870 3997 3528
2759 3829 4820
4301 4324 1887
4708 4857 3245
1818 2560 2635
3356 3798 894
426 1775 760
2701 4021 4004
2680 4948 4919
2663 3672 184
1781 4838 486
4729 4868 807
4246 4407 3227
4264 4346 4408
3520 4344 3160
4207 4916 4894
1498 2788 4326
4935 4982 1946
4025 4663 433
462 1714 98
2847 3677 2506
1867 3631 4781
4419 4597 3963
1930 2151 1712
4530 4719 4770
3798 4068 4441
4757 4963 4421
3900 4683 1971
756 1146 2738
3167 3473 4723
1104 1832 2272
2853 3387 596
4795 4959 4944
2029 4804 1425
3052 4058 2226
1937 3430 2235
1392 2714 1024
3220 4690 2771
2940 3731 4008
3168 4237 4991
1505 2192 3151
3828 4357 4271
862 4321 4364
310 3726 605
307 4023 816
513 2950 144
4176 4958 3446
3532 4460 804
2008 3499 1203
2095 2455 1556
2555 4702 1003
3625 3766 4071
2573 2812 249
3511 4609 4430
3699 4406 3684
544 4736 2771
4751 4849 405
4751 4996 4634
2964 4145 1343
2899 4721 4321
3541 4045 3800
440 3442 3971
3350 4596 4510
4939 4956 1467
2479 4811 4047
1280 1720 2146
320 3348 2905
840 4144 3242
150 1479 2316
3030 4022 3202
1694 3412 3039
4600 4991 935
3651 4245 1448
2835 3324 4603
3852 3953 1228
784 3993 3506
1469 2749 4228
3224 4779 4968
4188 4546 2475
4416 4960 142
1349 4880 3094
4134 4795 1670
1304 2046 255
3821 3850 597
3027 3050 1941
3320 4108 973
4545 4742 3546
3944 4012 4782
2721 3074 1768
3022 4878 4353
2124 2607 3531
729 1325 3590
44 4723 4759
3246 3531 226
4450 4548 4036
3052 4785 3156
4726 4931 2582
855 3084 3762
2261 3068 1694
2821 3068 10
428 728 2788
1888 2749 1222
1806 2722 2966
1031 3561 3769
1909 3064 2881
4812 4952 3988
66 2101 4921
1729 4007 4991
3228 3507 106
3103 3847 2281
1271 3166 4014
3282 4787 4858
1884 4118 2671
555 2237 2407
1893 2377 2161
2767 4980 2303
4017 4942 3092
2174 2988 4300
3634 3944 1117
1135 2809 1104
627 3223 3445
1087 1996 3258
3156 3742 1925
4342 4934 3360
2971 3569 2310
126 386 2266
1725 3315 1924
2437 4131 1496
4494 4987 4387
1169 2156 2513
4413 4950 4608
550 3486 2008
4322 4636 1000
422 4505 4807
1730 4649 1821
4457 4947 787
4522 4610 4286
3103 3118 2643
4704 4778 2422
1249 4791 2532
2621 4761 419
1157 3527 2352
944 2688 356
4332 4596 1019
951 3567 2789
2099 3708 1551
2631 4091 2053
1472 1570 3226
4759 4793 3116
4725 4894 12
4399 4794 217
157 4864 330
3604 4771 4839
4849 4955 1014
761 3847 2069
3401 4377 452
3458 4897 3329
419 1496 1430
4573 4829 62
3726 4326 3879
1371 3115 2564
3469 4338 4408
1641 3046 3306
2007 2818 4890
1628 4322 500
57 1232 4225
86 2091 4764
2501 2783 1117
2890 4544 2122
1692 2243 3716
4833 4956 4339
4014 4462 3976
297 907 3357
4998 4998 630
4918 4923 2607
4090 4660 1072
3486 3636 1686
215 1102 1313
4614 4920 103
4795 4803 4187
4568 4964 310
2164 4554 2681
3184 3216 2274
1778 2911 1457
1343 2776 1592
4421 4908 3718
3257 3283 4513
3802 4085 1498
2616 4780 2875
4651 4737 4330
4764 4847 4138
516 1246 4286
3073 3904 4456
1140 1794 2552
3115 3541 3676
4797 4897 830
3865 4489 3835
498 3457 717
1636 2586 1926
3076 3268 2460
4646 4828 4514
1377 3970 4416
3299 3726 2205
3788 4465 1246
2806 3032 1305
3052 3162 55
4411 4659 4757
2214 3321 998
1023 1798 3096
2189 2340 3349
3039 3146 3210
3006 3533 4190
4554 4845 1153
4637 4675 2107
3585 4770 1863
2926 3965 1993
3922 4830 3918
3489 4421 713
2218 3715 1142
1150 3613 4004
54 4721 4400
3973 4757 3840
2218 2285 3501
3893 4640 4086
294 1565 4490
1991 2246 4473
1551 4101 677
4145 4482 1061
4096 4545 3144
2794 3659 3929
1024 4553 1389
3422 4595 2668
4048 4905 4729
2740 4488 1973
2974 4553 204
1073 4464 728
2991 3418 4728
237 2947 1768
1066 2110 667
3042 4091 79
1598 4157 1451
1987 2001 2119
1993 3501 3544
4853 4895 559
2595 3474 2799
1432 4225 2854
570 2812 3099
1992 4851 3536
3221 3756 4094
4213 4221 4931
1444 1690 101
1673 4312 493
456 661 4060
4121 4133 1249
4448 4860 4440
1739 4828 3991
1731 1985 2982
1676 2496 4739
3400 4797 3410
4747 4821 3098
1317 3704 1125
575 1177 1942
2948 4725 2335
4758 4777 1167
3749 4825 396
4717 4924 1989
3615 4979 2450
3834 3964 3103
1744 3147 2415
3714 4335 1264
3757 3923 1075
4251 4595 1119
4786 4865 4776
3583 4691 409
3975 4345 2235
1604 2873 2399
1711 3153 1328
2471 4600 4109
169 3961 695
3672 4946 1877
3122 4794 1059
4965 4971 159
2115 2163 4711
4125 4653 3715
3324 3462 2020
1372 1476 2104
3681 4583 3440
4078 4506 4584
49 4721 3620
3649 3896 178
1513 1521 1218
2458 3802 4173
4997 4999 1994
295 1461 3290
2884 3391 3487
2092 2586 4962
2480 4482 3461
3275 3446 2045
1467 2574 757
3412 4518 2699
9 3685 4109
1945 3558 3020
34 2830 2758
4409 4573 493
4900 4942 244
1285 3159 842
495 3158 1672
3036 3081 4675
2986 3470 4079
4102 4870 3077
796 1037 465
4769 4799 4698
688 1335 3192
4786 4851 964
2876 3369 2282
1937 2587 4221
241 4485 4759
4256 4744 2840
4226 4900 2821
1287 2372 3473
733 1104 931
2274 3277 4904
4535 4649 4528
1907 2168 2838
2276 3949 3658
2094 3758 2561
4303 4890 1419
2290 3078 4620
867 2302 3968
709 1733 726
3727 4854 4925
606 4991 2444
1799 3430 2747
2011 3008 4922
1454 2963 4127
3047 4047 1589
3193 4602 1526
1956 4722 336
956 4628 2726
4617 4632 4091
759 4984 819
301 1672 3360
3176 3842 102
940 1412 2461
390 4907 4813
2798 4692 352
183 478 2336
3852 4551 1664
3418 4999 3863
4752 4771 1393
181 2298 4586
4270 4854 1648
2642 4658 1158
4036 4973 3417
1023 2924 3645
1646 3138 1755
3687 4461 1743
2766 3668 2971
2668 2864 1333
2103 2206 116
874 3948 548
1126 4338 454
1692 3262 3648
3401 4647 4896
4418 4798 3278
1101 4062 428
4364 4945 1988
2664 4379 149
2882 3670 4001
2737 3387 3923
1964 4154 2582
3360 4508 3486
4172 4219 4099
3919 4835 1043
2489 3894 2880
4376 4963 2253
2102 3257 1264
3551 3932 4654
3825 4948 1493
1892 3880 1970
1495 2839 826
3500 3581 1460
3014 4185 1132
3860 4579 49
996 3370 1677
2115 3454 1726
3059 4785 4125
751 4289 2152
2778 4486 3018
3494 4667 4939
3530 4004 3830
1492 1965 984
2267 3163 2477
2874 3811 3337
2645 3942 1713
4329 4595 4801
3383 4614 2922
105 2869 2663
2548 4697 606
2080 4850 2831
1802 4354 3377
1419 3227 1294
4126 4280 1420
4518 4982 2864
1887 3701 4406
2025 4273 4009
1908 3821 2405
3328 3592 4790
666 3427 3048
2539 2671 3363
3394 4850 2036
2764 2921 1823
4707 4964 4467
1470 2623 2035
2271 2911 4395
1392 3353 1010
1283 1314 279
947 2090 321
3787 4574 3231
4961 4990 704
3177 4074 2604
1709 3863 2062
2603 3331 860
3328 4414 3086
1868 2247 2664
505 1049 415
1330 3951 2114
161 907 986
4102 4130 4093
3682 3971 3478
4265 4928 103
1172 3873 2287
1879 2372 1641
1474 2541 4640
2400 3008 4167
1841 2180 4028
1707 3285 639
133 1525 1672
1216 4284 3687
3694 4308 2708
2024 2934 1712
1269 3694 4981
4069 4990 736
3052 3706 2459
2332 4028 2085
662 1355 4485
2599 2800 2345
3405 4472 945
3253 4281 3067
1342 3053 3830
1439 4715 3348
1465 3794 746
736 1706 1277
2600 4643 4725
404 732 612
4548 4609 3488
2771 3298 4128
3210 4841 178
2256 3293 2989
1203 1359 2400
931 1958 107
472 3140 2262
4498 4588 3483
3592 4897 3573
4521 4679 4311
