5000 5000
3417 4082 698
2868 3233 4952
131 2058 4488
546 2148 1737
1867 3970 468
3540 3619 449
1139 4862 2928
1827 3398 2198
2323 4781 2253
4333 4351 403
4342 4870 4072
2116 3908 468
1212 3227 2144
4280 4905 1369
2747 3851 64
4186 4877 4273
1577 1844 1778
2388 3029 2798
4164 4509 627
4674 4817 4581
2302 4206 4648
3538 4822 4329
3767 4613 4558
4973 4976 948
3056 4503 2477
1056 4712 1932
1333 3024 4540
4818 4849 1013
1478 2671 4860
1984 2278 3051
2363 3790 1871
1204 1270 355
1714 2075 4806
404 4993 2282
4556 4710 3931
2352 4174 3559
3620 4533 3038
4891 4984 2575
942 2772 117
2657 4963 2241
709 2576 182
4988 5000 4377
1999 3594 2022
3798 4017 4399
1875 3200 556
3552 4688 2473
4389 4827 4293
2269 2595 1911
234 2401 4602
1441 3483 3409
1068 2194 1595
2611 2923 2774
172 4745 3560
4344 4547 2218
703 4193 2939
4876 4940 3650
4241 4500 4240
3901 4456 4861
3768 4803 4413
1537 3308 4269
3986 4576 4415
305 2834 4453
1420 1566 1184
1088 2737 1350
3754 4624 3396
2658 4152 919
1273 3385 1903
1034 2968 725
2265 4088 3576
229 1013 4121
3700 4356 335
2553 3797 2852
1420 4148 3145
3612 3845 4979
1403 4271 2629
2099 3231 2522
404 2486 2424
4213 4959 1416
3375 4979 1698
3805 3964 4
3971 4486 31
3615 3766 278
2017 4824 1580
3072 3454 755
4578 4646 1662
3279 4829 1038
2491 2807 3310
1596 2957 1810
3145 4652 2537
1036 1041 2279
963 3377 4494
3536 4589 947
3564 4683 2641
2431 4692 4162
976 4233 2346
557 4340 1885
921 4739 2159
1053 2097 4189
357 1153 563
35 3312 2354
837 4655 713
3036 4905 2567
1821 2191 2204
3697 4044 4848
4405 4886 2859
2667 3987 3924
4388 4794 946
2675 3898 3600
1473 3650 4841
296 2784 1076
4731 4781 333
2191 2580 2544
4789 4906 4504
421 3480 474
2259 3161 4346
4637 4639 2004
3652 4440 3743
808 2384 4289
63 1805 4019
3111 3950 2881
1439 3861 4646
3569 4238 1014
2081 2520 3952
3326 4602 4064
2402 3592 545
4593 4785 3516
1206 1222 3074
1091 1304 4990
2800 4192 302
2924 4379 72
3539 4662 4366
2922 3632 1760
1424 3817 3862
4042 4764 721
264 1372 1567
4201 4891 1125
1371 1959 3820
650 907 3367
4417 4585 3299
138 1781 4464
288 1334 1000
2034 2073 1758
1588 4932 4227
4921 4987 339
194 1596 557
544 2816 64
4150 4223 4767
507 1997 3287
1475 4246 1069
67 390 4677
465 882 857
2548 3589 760
2582 3773 1009
1697 3793 3202
317 2535 1521
4187 4902 2443
4792 4958 1463
1066 2464 3513
4349 4669 893
2175 3979 2046
117 3542 1747
2463 3516 3598
238 3534 582
1677 4939 2336
4633 4775 1895
1521 4958 954
4094 4345 1336
3318 4108 2410
3004 3272 3976
165 3645 2832
4030 4712 4036
266 4704 461
3188 4043 1696
1003 1862 2152
513 3942 3396
3444 3659 3433
1040 1645 4821
2728 3287 1191
2014 4441 1525
4233 4938 3206
3945 4025 389
4770 4832 1792
2152 4989 2855
2668 3471 25
2478 2576 1663
4687 4759 1733
1050 1326 3448
4086 4238 4119
3189 4280 4250
1486 2025 1403
2123 4549 1653
1167 1723 2507
4566 4950 3397
2053 4217 1837
3275 3435 368
4595 4984 1323
825 2627 4521
1174 2177 4978
2685 4210 2661
1283 4814 4283
1091 4929 3571
587 3743 1741
971 1198 1208
84 953 3316
3354 3541 791
3474 3999 2955
322 2065 3866
3634 4597 513
1803 3979 269
3668 3957 1184
477 492 3524
3920 4946 3914
2312 3521 2102
4016 4246 3300
4587 4720 432
4063 4525 2084
751 2220 2841
2331 3777 4926
3025 3769 1400
4949 4986 2870
260 319 2831
4003 5000 3103
2806 3374 4741
4098 4486 1573
2665 3744 2827
4467 4842 4756
2938 4684 2456
103 4698 653
444 4413 3483
10 3430 2250
218 1889 1843
3577 3712 2178
2442 3474 2043
3391 4653 2874
1253 4756 969
2914 3771 2269
3724 4590 3166
2731 2773 4898
1385 3552 3370
3522 4807 4840
4190 4561 3187
2574 3150 428
201 768 4520
1372 2783 1862
121 3169 30
4357 4889 3107
448 1547 4151
217 1119 1874
3095 4752 1855
2982 3359 377
4730 4949 3240
3323 3335 2037
1897 4233 2092
2928 4045 2775
2656 4262 3087
3371 3903 3995
3588 4726 1619
1880 3737 4500
2895 4764 3753
2961 3969 3141
681 1451 269
745 3177 3356
1552 3197 310
412 3373 4867
4529 4943 3260
4613 4792 2992
3625 4385 3073
75 3559 1180
4905 4913 1292
1915 4073 2554
1950 2133 1462
3248 3267 4110
3356 3988 2996
4145 4984 4883
1932 2896 1901
3584 4278 862
4863 4906 2425
2789 3102 2720
4106 4864 283
2542 4496 651
3883 4222 3182
4330 4785 2009
2848 4893 2900
4478 4752 311
3392 4877 4958
224 4910 640
2889 4237 1774
668 4318 4811
3537 3826 4479
3854 4236 2734
644 2544 3121
2581 3092 3362
1460 4940 1767
2259 3577 2263
2681 3234 3052
3725 3928 495
4846 4875 4005
3390 4058 3290
50 4735 1880
4779 4936 1873
4814 4880 4578
769 2569 558
649 2665 3969
3662 4224 2751
188 4658 3748
2280 3726 2693
3689 3724 3309
767 3306 2028
664 1676 4243
4008 4718 3104
3280 4617 3333
4758 4781 1911
3073 3079 4966
2265 2293 3667
4052 4211 1082
3543 4685 2636
2219 4059 1647
211 441 3892
404 2548 2052
2850 3484 2718
2985 3208 1768
2336 2450 2772
1290 4110 3404
1465 1978 456
1644 2020 1368
2007 2389 1489
1948 3036 471
3390 4245 3553
1022 1034 2320
4950 4963 2688
4666 4909 1063
246 1353 3045
4984 4987 1898
403 2674 256
3693 4753 4054
2880 3811 625
3008 3156 599
4541 4950 4166
1962 4483 289
238 1364 1908
661 3100 3568
1247 4342 3131
4439 4997 4442
181 4377 4604
1986 1998 4368
1601 2789 2408
1024 3367 2986
2091 3682 3380
2313 3475 3545
3928 4810 2939
3755 3943 4423
4767 4835 2084
176 1792 2612
1806 4702 468
531 2030 4993
4974 4990 2336
2871 3628 3685
4364 4375 3612
2320 2708 2364
2308 4307 1394
3865 4911 564
4287 4405 3275
2402 2770 3315
4528 4555 4417
1987 3801 2629
1820 4074 1104
1971 2822 2731
1410 1443 4010
4471 4614 39
2742 3729 282
2856 3504 4462
4360 4937 2549
554 3266 303
2117 4538 331
4495 4818 4838
1806 2668 592
1386 4345 791
2607 4433 2348
3184 3925 976
715 3129 891
4414 4877 4845
3802 3917 1110
1925 3698 137
357 2843 3063
1268 3755 609
3995 4558 2366
581 3162 1927
318 2049 3018
3767 4052 2200
290 4074 4282
297 2937 2066
3908 4874 2066
2973 4310 799
3294 3570 76
4086 4166 3828
1906 4655 2963
3388 3468 146
3778 4402 4251
4197 4756 4972
2181 3090 4436
2677 4570 2980
2596 3198 4211
3440 4729 4609
2225 3539 1537
4133 4313 1804
4711 4869 1883
3566 3974 126
1007 1097 3902
3209 3365 3410
2438 2727 3653
2740 4653 3896
4968 4996 4410
1925 2572 2948
3318 3695 4198
4565 4755 4762
548 2664 3628
1067 1843 4399
4332 4681 3628
1091 2992 3290
72 161 1162
3830 4748 1631
4883 4933 4041
261 1117 4732
1013 2682 2049
572 3625 4424
1915 4920 2865
4603 4603 3732
3204 3922 3707
4478 4610 1568
3315 4634 957
499 1867 4252
2837 3705 4756
3643 3675 1953
94 3365 3375
1842 4677 1748
3039 3634 496
1390 2415 1039
2278 3262 3134
4859 4907 1643
4034 4411 721
3835 3928 952
2137 4146 4235
271 3402 334
1806 4527 4016
148 1594 491
4698 4898 4971
4866 4927 4963
864 4902 2118
4903 4924 375
3508 3795 4669
647 4683 3637
3532 4534 4204
823 3105 3516
18 807 1299
3630 4237 2836
777 2296 3179
1093 4177 4561
549 4359 4396
2135 3777 3949
2820 3726 3032
2046 4756 3596
96 2660 1319
3141 4970 2572
2607 4112 3912
4167 4708 3237
2943 3378 1382
1317 1412 4224
3050 4080 4634
2390 3740 1820
3318 3558 2741
2031 2036 3614
4328 4868 4985
490 2700 4305
187 2994 1819
1452 3661 4254
2924 3441 4842
2883 3450 1044
2189 3984 656
1512 4511 4943
4460 4764 2990
4899 4939 2151
1338 1627 4245
2822 3514 2267
175 3857 4454
4619 4867 4441
5 30 3346
1461 4169 1652
2897 3087 349
2772 3994 3384
3316 3897 3556
3822 4656 2861
584 1736 3925
2190 3976 5
510 2013 2021
1924 2635 3386
1702 4853 517
3357 4543 1678
1761 3689 2410
4355 4939 617
3177 3200 4374
353 966 4411
1666 3686 3144
3267 3357 1794
4630 4917 1460
647 4297 1787
3988 4896 941
536 3437 1446
2307 3164 3934
3135 4322 2336
3966 4812 4180
3140 4961 2452
3139 3916 3344
4209 4583 4309
353 4478 1220
3884 4931 2886
2569 4772 4881
2481 4179 4409
1801 2126 3607
1957 4037 989
4470 4579 2961
3223 3814 3749
1952 3170 874
1977 2045 4942
3524 4431 1889
995 4313 310
3054 3227 2256
1332 2151 933
2643 3350 3677
1105 4623 3001
259 2984 4558
31 3943 4215
553 3730 4454
3631 4633 1147
3262 3403 1060
1991 3416 2113
4999 5000 1080
1094 2049 4535
553 3987 118
4823 4841 3562
3724 4634 1539
3406 3462 1841
2184 3416 1834
3440 4799 4185
1044 4947 300
1005 2722 2621
507 3821 2564
1916 3506 3825
1067 2798 4761
4292 4532 4646
2035 4263 3242
94 3343 4329
539 4436 3372
2265 4277 4696
57 3542 4894
967 2392 3162
2104 3036 119
2943 4932 1022
4921 4992 3358
4710 4950 1890
4018 4260 4715
3500 4117 4317
1421 2186 547
2612 4070 2462
2061 2842 267
2338 3616 497
2614 3820 1287
3399 4285 2035
4905 4994 3965
1862 3928 320
247 4049 2296
2735 4199 2511
3778 4200 880
4070 4651 322
4910 4974 2296
1374 2411 234
3007 3292 2809
2772 4445 208
2980 3492 4301
2668 3659 2897
480 2763 167
4230 4798 3466
3533 4192 990
3543 4214 2205
1767 3017 3645
368 3426 4381
216 1387 3663
4071 4533 1740
3389 4793 1581
4530 4992 2144
2404 4680 2844
649 4699 4680
2740 4758 3298
4063 4947 1607
2866 3718 746
1845 4196 224
797 2617 4341
2428 3789 2522
4314 4440 1728
2362 4521 1866
1706 4115 1771
2125 4407 1265
4650 4929 4182
1852 3748 1238
2537 4864 631
4920 4961 181
4907 4998 4009
2908 4239 3837
1292 1590 1384
1620 1745 882
4739 4893 3139
3607 4906 2019
1781 4601 4008
4772 4901 15
923 1037 2871
353 3830 2924
3396 3899 699
4140 4386 3031
1226 3927 2115
987 3644 3750
1867 4156 1171
2437 4392 4126
4176 4329 3975
1491 4319 4394
2083 4734 1109
752 3878 604
2081 4736 2096
2748 4533 687
2708 4485 2431
3632 3861 968
3724 4914 4930
1534 1950 1989
1363 4574 1987
486 2951 2773
4742 4983 3604
1973 2835 55
4493 4520 3957
3259 4530 163
185 4823 15
4833 4926 1858
4896 4971 2546
965 4909 3882
3492 4380 4984
1238 3653 3323
4332 4724 4391
2594 4148 4400
1948 4825 1837
1164 3424 3729
1179 2716 4710
2193 3042 16
4291 4838 487
2408 3328 1165
1951 2643 3937
3974 4114 1070
4675 4920 2577
2654 4921 400
3230 3345 3914
1632 2548 542
4913 4990 2500
1482 1643 1824
1010 1244 1039
1224 3941 1855
3877 4944 4395
933 3773 1462
1226 3990 3964
3591 3720 4536
1421 3336 3656
419 1396 3439
2274 4283 3390
3676 4937 2142
3370 4014 3015
1803 2495 1500
1901 4405 4431
3347 3802 4449
4331 4667 3373
3465 4909 136
2137 4038 2522
1931 3933 476
4864 4921 2539
16 3485 4446
199 1544 806
10 313 3905
1506 3239 1825
2451 3126 346
1463 3264 1048
3546 4695 825
1670 2752 1264
2039 3423 4531
3843 4979 3824
3169 4450 3057
2481 3178 942
3843 4440 1420
4359 4436 1514
2119 3989 2528
1168 3085 2662
4998 5000 1445
4272 4673 3217
189 1264 995
258 1170 3621
2729 2942 1023
4147 4378 4796
3245 4222 3198
793 3444 203
3154 4757 956
1164 4642 865
2213 3597 1686
3579 3776 1834
3692 4508 1858
3384 4145 699
1711 4497 2649
4226 4736 445
2111 2498 84
1844 3823 1306
1696 4564 4667
1045 4390 128
4226 4309 1234
3971 4903 4514
632 3953 55
621 3266 4099
291 2354 882
686 2144 2269
2857 2935 3153
2547 3330 2005
334 4340 1184
215 4740 4321
2484 4272 4714
3440 3658 605
252 2023 4298
2361 3253 2353
3980 4135 2689
3937 4016 4945
1719 2188 1527
3360 4429 3505
752 4509 2772
4485 4598 3054
4974 4994 3737
178 2443 4095
154 1239 2128
1374 4797 1868
35 2744 4967
3094 4896 2554
2154 3199 1
2367 2521 1528
1195 4870 462
2328 4772 4299
4572 4643 448
1940 2241 770
3874 4300 4053
1028 3096 4628
4550 4838 1651
1564 3180 4945
1115 2451 2600
443 3840 4198
4893 4926 2994
1508 1630 2375
2169 2784 1725
3385 4741 3324
294 4426 238
2835 3512 3871
4975 4978 4516
4616 4721 2411
1433 4782 2887
4137 4347 2449
219 1698 3246
4480 4611 1755
4761 4875 4460
2497 4889 2097
773 1595 1053
713 1337 3282
2517 2770 1417
3082 3269 1696
1214 1503 2145
1004 3462 1457
4676 4759 2496
27 4214 3967
549 4559 3542
947 1978 1986
2064 4540 1794
1267 1770 4317
379 4560 982
2792 3243 280
1747 4093 4214
1287 3035 2549
879 1627 4760
781 1658 666
449 1995 4815
273 2568 981
2485 3126 1407
3829 4910 2707
4187 4983 4314
4738 4847 1007
129 3727 1571
542 4935 4734
3729 4811 1819
3018 4266 4514
4291 4704 2936
3449 4463 1963
1617 2889 1717
2127 2755 2750
3469 3591 1296
4561 4944 1936
952 2596 752
2231 4957 3209
3878 4358 1738
2079 4179 2342
4652 4695 3137
4848 4893 397
550 1196 1093
1064 1934 1204
3860 4921 1965
4674 4895 1205
712 1611 566
203 4200 2613
2658 3419 1694
2291 2863 2133
448 4216 3429
3454 3750 1150
827 1920 1656
1786 2883 537
4578 4801 4901
3695 3916 1006
1132 4682 4805
1748 2434 4531
4646 4718 1201
4360 4710 938
2927 3151 94
3839 4541 1446
3421 3755 2113
3829 4709 4757
935 3778 732
150 3766 2950
2982 4980 2101
735 1776 2339
722 2150 2818
2218 4762 2990
3051 4687 4229
580 1728 770
928 2785 2256
523 564 3699
628 3035 913
15 3499 2551
395 4598 4234
23 4223 2876
4009 4896 3081
3167 3991 2318
2320 2936 3303
2008 2684 1360
264 1119 539
3865 4024 1234
540 593 3713
1311 2956 273
4005 4435 872
769 1643 1820
3808 4014 4170
4636 4673 2480
270 345 4680
2091 4384 2665
4642 4872 1134
3928 4611 839
2314 4628 2358
1813 4237 4536
3726 4867 4170
3629 4294 4389
2266 3525 1545
3464 4031 2142
1688 2783 493
3476 4111 4631
3923 4304 1258
4061 4543 4059
4160 4221 4991
2939 3000 1168
3936 4423 2536
2490 4335 1991
2802 4229 451
1890 4635 4446
4724 4996 2208
3004 3815 3878
2012 2748 3744
4682 4875 3228
3620 4582 856
2 2800 9
4421 4913 618
879 1978 221
1113 4997 2652
3462 4493 3715
192 3092 4637
4197 4870 1882
3801 4765 1735
4055 4475 2553
3620 4735 1899
4047 4411 224
1259 4817 4359
4771 4996 3305
656 1004 1931
2800 4294 3951
4730 4970 979
1818 4008 2786
718 3318 3703
2720 4776 3192
4428 4677 3372
1695 2749 1802
3605 4524 1534
2653 4931 2842
2442 4623 253
3196 3477 3817
4929 4938 1741
2766 3520 1950
4958 4963 599
1450 3307 488
2371 3517 3133
3733 3917 1248
2414 4186 4166
265 3125 3097
285 797 4992
329 3792 149
4028 4707 2472
197 879 2144
2585 3468 2702
1546 1639 1672
545 2672 2214
318 2333 2523
2117 3873 4428
3156 4104 3150
4737 4813 4541
2588 4682 324
484 3798 465
3600 4379 1576
1170 1588 1848
3557 4698 1172
2276 2510 3456
1528 2663 447
4561 4903 1122
256 3225 4916
2155 4543 3551
3187 4031 4656
4794 4818 1712
4438 4643 4675
2378 3530 2937
4515 4572 2128
2755 2826 3056
987 4538 1944
244 2129 2016
2909 4935 3788
3176 3803 3661
2177 2529 110
3047 4759 1363
841 3825 2255
557 1210 3522
4386 4534 2474
742 824 3706
2599 4265 562
4022 4304 4042
648 652 1548
2223 4855 4370
4270 4538 4223
4274 4837 106
4586 4725 2333
2900 3546 248
2267 3919 3768
4321 4576 1386
4566 4614 330
3780 4936 1000
876 3559 3480
361 656 4795
2132 3954 3901
1272 1814 3567
1231 4412 604
4517 4948 2900
191 2790 3755
4994 4997 4787
2742 4422 240
4123 4715 633
3656 4352 3198
3362 3717 2796
1622 4730 1810
3152 3856 1119
4295 4846 1043
1051 2214 3670
3111 3477 336
267 3572 989
1576 4077 1874
3971 4219 676
1326 3743 187
3103 3879 3856
1510 4615 874
1509 4004 2219
565 4025 2911
1054 4901 1067
3070 4948 3943
269 3879 2238
2109 2435 3880
2819 4094 1149
2788 4608 3684
3186 3475 814
787 2363 4114
3881 4066 1788
2935 3274 2809
2948 3665 2894
389 3216 4210
1474 4896 1382
2463 3523 1631
1015 4877 4551
2040 3149 1159
725 4509 3658
3665 4732 4477
908 4822 2164
1993 4976 3395
484 642 4644
1711 4983 1729
2085 4482 1485
1805 3696 265
4902 4974 733
863 3533 273
2448 3993 304
1484 2055 3229
4817 4941 1939
4017 4111 469
4617 4989 3755
1166 1721 3057
2643 4212 1592
2713 4345 412
4402 4472 3507
1586 4247 2759
4453 4883 3882
869 3842 4565
737 2919 254
4461 4743 1769
3105 3566 1921
533 1477 3538
1943 1975 4471
258 2704 1813
728 4784 2930
3701 3848 635
598 1758 405
2128 4049 287
1014 4367 3040
4677 4964 44
496 598 1369
1785 2092 83
4609 4704 2767
3667 3757 1059
4243 4772 3581
1884 3264 1201
4621 4728 4884
4373 4549 4512
258 4557 4850
2388 4510 3667
648 711 4415
1351 4349 1047
3545 3913 2673
2421 4764 478
4109 4180 3564
2203 3605 4712
4942 4969 4376
1309 4193 2578
947 2713 3876
4518 4698 4540
310 755 1473
3281 4116 2077
3397 3955 939
1096 2804 4917
2917 3146 4546
634 802 2283
1259 2585 1475
510 1480 4207
896 2088 776
2370 3140 1214
1364 3074 1926
18 2408 3069
4262 4967 1549
3879 4583 994
68 1382 1191
799 2127 4286
237 869 3753
3218 3654 3067
584 4566 66
1325 4167 4207
2363 4682 1329
3772 4485 4085
2561 4551 692
4669 4677 4059
2460 3960 2236
2137 3101 3141
4565 4926 3775
4442 4969 3759
3666 4823 1481
1803 2654 4251
2538 4605 1560
535 4932 4881
4079 4761 4746
335 3954 3953
4305 4684 4822
2699 3501 1676
509 4519 3925
4542 4600 4793
4782 4784 4130
4500 4741 2314
1133 1391 4822
1841 4245 2208
1669 2040 1425
4429 4449 3076
1468 1561 104
4464 4880 3161
4752 4785 1809
3654 3847 1147
685 1864 913
1313 4541 660
4227 4938 225
825 4826 3107
1392 4094 1787
2213 2600 379
4323 4657 3826
548 3762 2418
1845 2737 1752
4224 4386 3170
4734 4899 1096
1025 2059 1861
1320 4879 3814
1809 2734 4345
1306 3250 3241
1550 1813 4967
4184 4494 406
3238 4736 4211
2765 3874 1373
1540 3954 3577
1787 4406 2953
4793 5000 925
3134 3771 4608
1461 4560 1832
521 1168 4932
4600 4743 4070
4490 4942 2565
4102 4229 4041
1103 3984 469
1287 4581 4580
357 1855 2960
1817 2253 4428
4966 4986 833
3240 4754 3072
4500 4635 2402
4245 4910 4759
4053 4564 4296
778 2748 1275
2524 2636 3544
3847 4033 1807
3495 4269 898
4319 4679 313
4401 4544 3250
3592 4349 1491
504 4087 2749
1557 2940 2214
4795 4818 4717
295 3566 2048
2395 2989 3860
4440 4473 263
1706 2906 2012
3215 3414 2401
666 810 4150
3415 4229 2618
4931 4971 405
3379 4695 2691
3254 3595 1989
2162 3057 946
3134 4017 2242
2341 2987 4457
761 3581 3426
2339 2981 4235
422 1066 2355
820 983 72
173 753 1100
1249 2864 33
2377 3741 636
3736 4185 139
4592 4996 1928
4288 4671 464
241 587 348
305 1818 1359
1528 2524 4525
3319 4514 4554
2019 4296 3113
734 2549 585
1965 3681 1131
4763 4917 403
2326 3135 3920
764 2489 2885
2883 4689 1910
1698 4619 2503
2921 3668 2984
3857 4915 939
1726 1816 4165
2837 2978 1293
2643 3577 3947
1290 1341 2007
3224 4141 3478
905 2860 2118
3357 4439 1899
2019 4304 3201
3797 4198 441
730 1413 1436
1427 1950 4701
4568 4965 6
3099 4688 1282
4222 4736 3363
4879 4926 895
1766 3712 995
3026 3531 4211
878 3888 757
1848 2724 4855
2915 3537 916
1042 3065 3150
1783 4163 1008
4241 4280 1605
3642 4523 4668
1822 4437 2944
4999 5000 3539
2294 3141 2619
3760 4876 1405
1568 1996 322
2096 4976 3991
4063 4941 2867
3405 3754 625
4346 4414 3283
4519 4633 1183
2424 4426 4424
1767 3184 1020
2975 4090 1182
3918 4279 3919
2735 3064 3628
2744 4982 4260
4820 4836 631
1054 1691 4294
2297 2920 2519
1306 1620 3373
1735 2192 3178
1509 2125 4183
1977 3996 1372
2161 4496 193
2422 3907 381
3302 4099 2742
4239 4774 4458
282 2245 1570
4793 4896 918
4666 4780 4789
4171 4635 488
4301 4744 2780
188 4197 3382
73 2714 3398
3386 4355 2627
213 1484 4412
4151 4194 1703
4394 4591 2915
4195 4693 948
4247 4344 3244
4975 4975 1210
1654 2882 2798
1096 2682 3977
431 4708 2460
2250 4629 634
4602 4876 483
1233 4059 3480
2692 3168 1849
4957 4995 134
2409 3898 1579
4011 4894 968
1842 3416 417
4828 4924 4732
189 507 1661
485 676 2121
3793 4757 4319
3636 3782 220
1143 1443 2291
4782 4944 1003
4240 4310 3303
1220 4766 1303
2011 3975 1226
3295 4298 1473
1666 2751 407
1544 4279 4576
2401 3703 2270
3745 4312 818
3097 4575 3132
4642 4720 1731
2210 4945 438
2222 2601 3883
4573 4799 2359
2192 4953 1610
622 1043 376
147 3903 1359
3831 4960 4607
1594 1817 4200
2566 4923 2311
1732 4231 1334
3142 3440 4825
3031 3280 2553
3112 4161 444
193 1749 973
361 838 392
