5000 5000
1637 4056 4136
1329 3884 2351
4139 4720 2781
3340 4046 3824
106 2989 4978
878 2349 403
2023 2642 828
2809 4640 1794
2072 4646 951
1374 2779 386
660 4029 4628
1048 1719 1366
4921 4953 3155
4263 4310 111
2891 3732 413
2201 3512 2960
1777 3680 3983
3941 4524 771
4409 4583 2995
3021 4530 1175
2565 4205 3200
4306 4320 1511
695 3082 46
1170 3784 1765
4706 4847 4194
2787 4308 1830
3440 3537 4250
1654 2936 3360
1425 4206 2173
2384 3275 2594
2089 3900 2334
4099 4333 864
1559 4548 1035
2988 3473 2767
46 4792 1069
4098 4509 1879
2336 3095 4311
4589 4591 2010
1428 4301 343
1727 2369 1236
3103 3986 2799
2283 4081 784
3076 4838 1400
764 3432 4238
746 805 2418
3897 4228 4176
2582 4143 4038
4894 4956 2950
252 2540 283
3229 4454 4168
1887 2358 1148
3970 4060 2362
4818 4964 4783
4291 4983 629
1182 2748 2276
413 847 4286
1921 4161 148
3091 3170 3362
3070 4402 1503
2672 4289 4478
725 3397 1739
3554 4480 508
1330 3832 3448
210 4516 2524
2479 3339 3855
2192 2427 1874
4011 4775 4608
4710 4828 487
1731 4115 1554
1799 2579 4918
329 3268 3602
923 4062 1388
1119 3830 237
977 4810 2057
1101 1651 3412
4622 4655 780
2206 3876 568
246 438 4076
4238 4772 4518
4720 4848 2994
1534 3728 2188
3097 4451 1622
595 3335 2793
3071 4668 3500
918 4226 3897
713 2946 3549
938 2520 872
2186 2883 753
2313 2510 1796
3240 4954 1600
4559 4757 60
1842 4286 1591
4704 4831 2105
1935 3218 2406
1750 2406 591
490 2691 564
391 3654 4440
4877 4995 552
3502 4209 3704
2984 3093 1639
2620 4610 4596
3133 3557 2656
4392 4950 3405
2616 4402 4508
855 4871 4749
1223 4375 3352
1564 2264 327
3365 4873 3035
2803 4079 4573
1322 1811 2943
2782 2819 4173
3337 4642 3982
17 4888 409
419 2879 1327
3579 4522 4320
1558 4902 3736
2169 4411 1033
1784 4888 3822
3398 3445 4438
3582 4144 3910
1438 1541 4904
2787 3788 1318
2485 3053 3485
3715 3932 4088
550 4236 2342
443 3505 333
2639 3915 1732
4297 4948 2134
241 1237 2743
3409 3775 1754
622 2173 403
1417 2398 3653
2113 2360 2687
4127 4584 2060
4091 4884 993
1884 2656 221
4808 4894 1208
3469 4890 4005
1830 2725 1831
1728 2062 2476
2511 4195 200
4466 4943 3965
1805 2091 3947
2157 3799 4411
2159 3989 1525
1547 4758 3948
2652 4778 84
1481 4309 2496
1889 3315 4699
1805 4352 1612
2968 3137 2199
1251 4689 1412
95 1454 4193
2767 3918 3692
4073 4480 2352
1963 2778 1623
2057 2324 4765
2372 3508 125
1249 1943 1791
3975 4158 4395
1119 2249 3985
48 1776 717
3354 4965 565
2605 3250 1837
4336 4937 2607
1922 4092 1011
4302 4854 2631
4895 4925 3757
495 1462 1910
1176 3829 3792
2380 4174 3271
1218 1913 4491
1258 2317 3570
3647 4284 1205
4431 4840 3713
33 2759 4832
697 3592 1492
3030 4454 4640
4411 4475 74
553 675 2341
4588 4985 3048
1622 2986 4780
2809 3212 1477
836 2011 1466
4266 4839 4977
2277 4796 530
3804 4978 2207
2143 4389 1736
1816 4627 2062
4926 4948 896
4068 4391 842
3742 4821 164
3681 4317 4963
3323 3544 3172
372 838 1373
8 1222 5000
1237 4462 4683
4035 4399 4012
1817 4052 641
4451 4562 4398
999 2354 2849
3217 4435 732
2618 4541 1686
1814 4839 3481
4825 4972 2664
3171 4622 2440
2955 3480 4562
109 3968 4731
42 4906 2105
4987 4990 4632
2153 3456 3787
2832 3016 4208
1971 4282 2777
529 3872 821
3132 3156 2803
591 2755 2426
328 2990 2621
1813 2673 3906
298 1726 3992
3333 4148 329
1703 2704 3996
2840 4742 870
4338 4891 950
850 4282 2162
1899 1932 1811
4764 4861 3055
2368 4434 2715
865 4260 4971
4264 4624 3311
2363 4208 4277
1446 3763 1105
4361 4639 3565
3434 3508 4967
4357 4719 2717
3571 4690 698
2203 2811 3091
1622 4386 4835
1992 2646 1229
3456 3807 998
4639 4850 3142
2555 4365 1874
4881 4995 1565
2895 3170 4642
219 3886 1033
1106 1383 3612
3247 4759 2789
3315 4125 580
669 3880 807
2759 3518 1126
4418 4808 2469
1966 3331 2863
841 2352 4987
853 2884 2306
2741 4907 1640
776 4678 2665
4189 4884 383
43 3691 3461
2220 2743 3928
4184 4422 3655
3770 4031 1178
1193 4993 2355
978 3906 112
1731 3769 4542
976 3709 4983
4826 4965 863
2574 4900 1920
4241 4613 1937
3290 3702 141
4393 4402 1986
2126 3101 3622
2330 3367 3094
3650 4200 253
2764 3743 839
2320 2582 2661
1595 3395 3649
3183 4772 2502
1856 4347 1464
67 1651 2910
2076 2525 4866
3798 3922 4663
1704 2058 692
4779 4887 3148
1923 4292 4187
311 1501 3507
4039 4882 2086
4715 4911 4831
1994 4334 4294
4097 4710 120
4502 4550 165
2134 3334 616
3178 3292 4063
1105 4529 1282
3745 3772 2673
689 4686 265
3906 4663 4133
1602 2392 2478
269 604 4698
2304 4503 4678
4792 4995 4361
592 1365 4135
443 2525 3248
1256 2011 2734
751 2791 371
330 2405 4636
3257 4214 2839
775 841 2578
852 2901 4923
1182 1600 3833
1045 4989 3031
3352 4796 693
2930 3966 2122
4625 4923 2295
3481 4619 4299
2354 4160 3135
2525 2642 4534
1726 4348 411
3816 4424 2068
660 4442 352
3228 4510 2243
2954 4049 4022
3046 4423 3292
1882 2598 1054
87 3592 1205
4977 4995 1628
1521 3826 3921
2579 3770 3175
3041 3443 1803
4738 4872 3165
3938 4563 1009
504 1486 2723
2740 4801 198
4308 4539 4823
4174 4410 2874
4667 4827 2189
4901 4992 2041
3681 4375 2339
485 1413 3741
985 2268 3440
2087 4579 1277
4063 4162 49
279 3982 138
488 3713 3416
2960 4523 1194
4700 4706 3592
1495 2624 1129
4512 4800 1185
103 4082 3418
3170 4499 4701
2606 2634 4696
2664 4907 4617
1401 3802 4049
2350 2855 432
3019 4031 346
2600 3611 1460
3506 4311 4083
2466 2736 3779
4476 4738 3315
2595 4498 3273
2315 3493 876
1739 2111 4534
396 1898 3353
2932 3514 10
1188 4407 3288
3118 4102 4960
4444 4845 787
3933 4053 4471
2027 2847 3430
3163 3409 2742
1785 2989 3869
4930 4955 198
781 3533 707
3204 4868 2179
381 3530 1885
315 1118 1883
3653 3992 3441
93 4104 178
4925 4978 240
1146 4238 4209
4118 4258 3452
2998 3214 4307
4745 4987 1572
3753 4392 4749
1705 2698 1496
625 2658 3791
1642 4530 277
2738 3648 4161
4821 4855 1320
4236 4392 907
4360 4534 2186
592 3265 2143
4405 4417 74
4168 4617 2838
3873 4240 1347
2081 2552 1840
1029 1720 100
3301 4739 2443
1600 3100 2845
2952 3186 1065
3352 3648 4695
826 1832 4975
2226 3345 3869
3013 4786 3783
4320 4497 3980
4269 4311 4646
422 2492 1962
558 4087 2863
2565 4669 140
1584 4002 2195
292 3325 311
120 2445 2488
2481 4817 4046
2974 3779 3580
2271 4406 4234
4232 4625 2374
238 4287 302
1190 3244 4887
3520 3714 2191
2008 4468 1489
3773 4846 2030
281 2723 4245
2298 4810 2857
1832 4912 4021
3657 4749 1097
1053 2616 2250
4679 4896 2157
513 1084 927
3469 4290 824
842 2167 1002
575 3869 442
81 1037 4386
2059 2126 1663
1882 2018 1081
1429 4691 4027
2134 2343 4935
3410 4535 274
1116 3635 1201
4976 4997 4407
3733 4937 3493
3080 4219 3989
4826 4974 4937
498 3298 1226
301 739 843
272 322 3904
1391 4007 4928
1975 3394 1711
23 4625 3489
2081 4309 1758
1995 2868 558
1316 2951 608
22 4651 2460
2603 3814 3579
467 716 1510
688 1630 3888
293 1895 4526
4945 5000 4914
4262 4680 1946
2268 2819 1621
3848 4889 3382
3579 3969 4904
4773 4791 1524
1987 2399 2170
4003 4086 4579
4370 4554 674
2126 4811 1057
456 3231 3817
340 4071 915
72 1358 1176
3422 4950 2917
491 4333 151
1518 4169 2089
50 1235 327
810 2591 1454
1133 1342 835
2723 3853 3445
1094 4698 3495
3710 4693 3663
115 2999 759
4889 4986 3384
1866 2201 1073
1978 4342 3804
3528 4477 3482
2215 4130 158
2268 2770 1962
2776 3377 922
4452 4908 4899
2487 2759 4146
4165 4786 1345
1718 4261 2429
1631 2233 154
2679 4724 4238
649 4677 4331
106 4406 1275
2510 3495 4902
2754 3510 1686
3979 4432 785
1832 1920 745
157 2589 1017
1722 3286 2064
4340 4924 826
2810 3794 493
3187 4948 1787
2235 2296 1764
990 2546 1989
1551 4927 4141
2435 2674 4974
1127 2439 2159
938 3725 418
1376 4228 1180
3035 3861 891
2054 2275 4989
203 1670 1479
3541 3811 650
323 3270 3944
75 4439 181
1666 4002 47
4011 4856 1101
2041 2353 2514
3119 4047 4524
2230 2387 2937
1955 3893 3662
3492 4220 2625
4436 4969 2047
1177 1977 4169
2963 3674 3711
1066 4847 1174
1634 3906 2102
3365 3962 2189
4567 4642 3064
2590 4944 297
1666 2762 1802
3175 3394 1086
2900 3351 4643
897 3327 4646
1789 4906 3282
994 3413 2720
4358 4413 1463
4959 4981 433
1430 1902 2239
2639 2927 1093
288 2639 4475
2515 3213 756
1871 4367 3797
1889 4345 134
234 1800 2331
3062 4468 929
1983 4542 1136
1508 2594 2558
4957 4973 3366
4668 4845 3835
444 4155 3985
3296 4251 3496
394 3633 1310
3329 4637 2324
4205 4860 558
4213 4323 2802
532 2787 2693
4476 4519 2617
3240 4472 1570
3198 3664 3696
4509 4513 4488
2863 4389 1410
3135 3577 11
902 2007 2989
4250 4871 231
3375 3380 4893
3020 4982 113
4025 4200 1482
2735 4504 4839
208 1777 4098
1819 3668 3174
2097 2570 1673
4939 4999 2227
3431 4846 3931
30 3957 2277
4382 4419 4362
857 1845 4475
4746 4785 266
3085 3493 302
3313 4695 3602
3649 4008 2722
3621 4952 2866
1488 2671 96
3599 4114 2532
2573 4174 1913
3503 3716 1443
4749 4756 4402
2935 3157 1041
4886 4935 76
1930 3991 3926
1939 1998 4130
432 4703 2316
754 3246 693
3501 3595 3353
4907 4988 1651
4208 4274 2022
1698 1853 1292
4441 4777 937
2467 2696 3843
3949 4018 3740
1346 2936 4144
4738 4928 4137
4243 4276 3266
507 2530 1854
760 3240 2537
4074 4487 967
2703 4771 642
2208 4395 69
1085 2172 1647
2260 2320 4744
3944 4892 1075
4295 4750 2576
686 4281 3911
4632 4673 1894
1701 4625 410
3960 4712 2622
3371 4560 2816
2730 3374 351
4166 4842 390
878 2001 3163
2354 4367 3997
2231 3610 56
3116 3442 989
3015 3783 4688
2010 2082 1394
3787 4605 3005
3374 3751 3420
407 3727 4983
3542 4831 4292
1892 1983 2938
3209 3461 3372
3065 4663 3499
690 4309 3662
760 2695 781
642 1943 2431
3659 4784 19
1281 3479 881
3221 3739 1760
2499 4844 1693
4684 4692 1418
2455 3538 144
3570 4493 3522
4900 4966 1353
2838 4245 1882
4687 4716 2842
21 4665 4021
2640 4227 921
3510 4200 897
253 4141 4136
1363 2567 4041
3531 4108 2007
1773 3304 2251
551 2046 4826
1420 3049 2970
814 4707 2842
1890 4338 1436
3377 3776 324
1355 4143 1440
1442 4883 2146
4534 4975 1725
2707 3408 1935
4447 4731 329
1579 4957 4911
4180 4554 4738
2653 2739 1094
3952 4363 2729
2857 3631 4186
2088 3553 2790
4079 4327 3310
61 4457 480
987 4998 3086
3878 4641 2853
4050 4749 2611
3155 3921 4953
4088 4238 842
660 3564 1171
1264 4396 1731
2436 3363 3850
1625 3214 1816
3305 3458 3900
3392 3404 3180
326 2316 1092
3918 4077 3122
2905 3820 3070
4166 4435 2625
4821 4837 3434
3516 4865 3254
919 2749 4924
1009 4300 719
2514 4249 446
3133 3605 2463
2055 2776 414
3441 4664 2723
186 3453 1077
3565 3742 1744
4699 4699 2809
553 1430 1926
1704 1713 4250
4506 4534 3281
3890 4694 4936
2192 3518 1857
1557 4113 2565
880 4554 2394
1746 4700 1247
4548 4880 1379
3118 4679 725
3090 3748 2694
2262 3248 4464
3651 3680 1373
419 3414 1530
3677 4203 2731
1591 2433 2133
3280 4322 3151
3775 4849 4861
3706 4555 1424
2616 3140 4560
3124 3449 671
3462 3800 4799
4221 4488 3391
4220 4525 1949
3856 4372 4004
1300 1680 10
4616 4837 3479
3587 4661 2292
2541 3227 1558
2145 4991 2637
648 3018 2978
4875 4989 1242
3726 4198 3279
1965 3280 7
4357 4605 3047
757 4757 3533
1283 4691 4488
4986 4986 1409
3322 4825 4125
2641 4249 4144
1138 4704 2532
3943 4037 4123
246 1260 826
2431 2991 4101
1296 4467 1743
2034 2904 1668
860 3809 4698
2373 4331 4666
4761 4835 903
1135 4201 1183
691 3333 4515
4798 4909 637
3106 3385 477
4754 4794 4123
1335 1987 670
4970 4992 4828
1101 3235 4714
3488 3889 4561
2360 4444 2962
2697 4820 1247
4203 4563 3363
205 2850 1818
1096 4094 3667
4075 4524 579
1716 3677 2031
4262 4588 2537
4198 4281 3814
3480 4672 2513
54 2088 2349
3993 4330 2452
1950 3936 1575
861 2535 4138
3121 4701 1340
4356 4495 1023
2895 4858 2531
3828 4760 2817
3201 4516 3066
4914 4966 4578
395 920 2011
2937 4685 4139
860 1757 1463
4822 4982 1840
2048 3849 3380
2182 4038 712
498 4501 250
2789 3206 2771
2274 2894 4676
4497 4977 478
1353 3118 28
2277 4112 4024
2440 3310 918
3440 4975 3132
4707 4928 1040
3830 4249 36
3443 4412 1361
3870 4870 1157
1199 4461 1620
2637 3750 1398
2669 4052 363
3236 4745 3486
3643 3742 1585
4382 4711 2568
3036 3875 123
4996 4999 3010
2068 3239 3079
744 1367 2294
2046 3880 4230
80 4909 4568
860 3710 2357
2584 3972 193
103 3702 3453
2439 3465 2049
1262 3490 3668
3732 4038 4558
3692 4682 2382
1122 1398 245
807 1397 3250
2554 3264 3538
4528 4802 4807
4463 4465 847
4049 4697 604
3707 3764 3780
1340 3805 3370
1326 1666 3472
2663 4016 1251
2276 3964 3951
4013 4723 674
837 3638 1604
4030 4385 2222
2228 4150 41
4696 4839 3433
3172 4110 4400
4077 4668 3407
1762 4448 3305
4601 4926 2753
546 2528 4106
199 932 1416
3284 3485 489
1765 1891 1047
2900 3966 2592
1478 3119 2143
1088 2587 1975
2970 3308 1415
4390 4894 1489
3862 4909 384
2756 4656 3197
133 2339 1547
926 3353 3875
2853 4025 3943
3561 3621 249
4927 4958 4150
1611 2011 2642
2685 4094 1919
4985 4995 1479
3939 3997 3616
3062 4176 108
2132 2461 1909
2448 3606 3659
3333 4515 2832
758 2670 1187
575 4852 3444
1018 4678 58
852 2562 2926
2636 4650 15
2397 3818 759
2626 2639 3763
629 2099 4153
1952 2850 1009
4075 4158 2482
2313 4822 3342
944 4012 4387
49 1109 2206
4415 4749 2460
2259 3808 3690
1106 4614 3106
4851 4955 96
1671 3158 631
356 4901 612
2008 4303 4883
3136 4776 4149
901 4142 153
543 3566 462
21 1849 3476
2768 4714 3063
1000 4097 4942
738 2787 1541
4181 4421 2108
2712 4536 625
2714 3804 4739
4875 4939 2847
4483 4980 2360
2971 3724 1456
28 3986 2100
28 4116 864
2468 4229 1957
1626 4496 2113
4779 4915 2418
4450 4462 4647
4109 4408 2418
2600 3450 402
1373 4114 1812
1653 2385 1872
3367 3583 4723
23 3401 3965
3487 3788 756
1770 3990 3135
630 2761 1427
1176 2050 3624
4524 4686 3377
1250 3348 3083
388 4119 3287
3335 3386 2810
2778 4234 4182
563 2377 665
4923 4961 1228
184 674 3186
199 447 4870
3302 3594 1921
1705 3941 1176
2934 4140 4547
2765 4390 4037
4447 4653 3411
733 2163 3113
925 1943 1178
2766 4520 2680
4057 4123 95
1822 3661 2553
367 3750 1152
3526 4065 1401
2375 3920 3733
3130 3768 4361
495 3211 4074
3237 4383 4338
479 4121 3455
4908 4938 3030
2672 3582 1455
2752 4435 115
3590 4969 185
4289 4387 3318
1946 3319 2510
4192 4510 2473
4020 4837 1565
4531 4901 601
203 2618 86
3259 4841 2161
257 3180 695
2960 4266 4478
4396 4680 218
1483 1982 4689
2820 3302 677
2407 2448 2739
4100 4745 511
4463 4580 1092
3714 4368 4199
246 2118 4088
1283 2769 920
2365 4781 168
516 3205 4994
3253 3971 1984
4818 4832 4320
1039 2200 316
3877 4178 1989
2864 4191 4923
3034 3107 3525
548 2256 3529
259 2409 2897
653 1586 1070
4425 4539 116
1439 2429 52
3152 4674 4696
943 4341 3281
5 2588 508
2870 4028 1833
3329 4144 4947
2980 3445 4406
4091 4470 2268
4402 4704 1896
1115 1612 1424
2778 4435 532
2531 3388 2806
4941 4967 3155
892 3315 4263
1339 2272 760
1259 1750 4641
2231 2715 654
4857 4897 1554
4133 4441 225
1856 4281 4148
3672 4669 2404
3792 4327 4345
4940 4972 2128
1723 2184 3633
4072 4459 4035
1867 2258 927
459 1460 3023
2106 2648 3418
4223 4907 2301
15 2432 1292
3679 4551 572
961 4625 2690
108 385 4646
3258 4017 3861
4923 4999 4842
3375 4169 4942
4480 4720 114
2125 4447 3352
19 3200 2982
367 4576 4603
2514 2609 3201
3152 4306 4450
2906 4029 4819
3951 4008 4752
3640 4729 803
4271 4940 319
3026 4844 4207
930 3806 1595
341 4239 1154
3231 4121 3984
1754 2702 314
1153 2444 3181
2080 3949 3299
3189 4303 4604
4678 4804 2315
919 3422 2815
2733 4430 3620
2494 4062 4284
3609 3938 2296
332 4645 4900
3717 4306 1997
2331 4006 2679
1899 3299 369
1639 1806 2568
2881 4567 2686
1807 4780 2600
277 4243 3239
1240 2590 3667
378 463 1603
4649 4976 1779
1016 3995 18
4186 4690 699
2038 3524 3480
510 4879 3941
4396 4878 3100
2204 4959 3108
1235 4807 1247
4856 4931 547
1676 2923 4548
4308 4629 4735
2073 4687 4061
1211 3170 1481
3464 4850 2299
4061 4801 3404
219 2664 782
2007 2586 2462
3878 4328 2866
2619 3470 3184
2013 3901 4365
813 2822 1337
4724 4847 3145
3283 4646 1270
4015 4286 1021
2488 4536 1119
629 4485 1686
1307 3363 4595
81 2470 2016
2992 4600 3653
3397 3777 480
827 1048 4128
153 2385 3130
1782 2939 1368
108 4294 1245
2568 4023 2569
3101 4195 1847
1047 4920 3003
4907 4988 4959
170 3585 2281
3427 4620 2054
3419 4614 2026
1207 4565 3875
215 3993 4209
259 3215 2368
4584 4778 319
1195 4052 4251
1886 2437 1009
3701 4897 2332
3943 4821 3047
1932 3703 3095
3981 4438 2509
242 1601 4390
1978 2708 2721
1300 1910 2357
2628 4953 2506
3392 3755 2400
2050 3627 1677
1423 3309 614
3381 4068 121
3610 4061 586
1181 3687 1584
2251 4025 3539
2357 3631 543
1252 2799 4756
1102 4217 84
1070 4047 3463
1910 4891 114
3635 3673 2666
1973 3560 1698
4643 4751 2824
3683 4769 3440
2035 3804 3068
3575 4949 2923
4709 4768 1100
4321 4421 2459
764 4231 2735
286 1506 13
4921 4997 2590
4876 4880 183
1698 2996 4501
4386 4924 4220
3847 4536 4456
4874 4891 763
1176 2872 278
4939 4985 3811
238 322 4094
1270 4702 1599
2500 3879 4213
4049 4564 347
3593 4735 2976
4472 4627 4109
733 4154 4700
956 2487 4972
3946 4736 93
143 3161 4744
635 1844 2584
4002 4923 532
516 4025 3406
865 1687 4742
4861 4863 3587
3314 3925 966
4916 4966 3053
4166 4482 2409
2390 3894 3986
4127 4278 3422
4102 4722 1892
1449 4933 3446
2393 4454 966
2784 4394 419
2610 4951 247
4810 4988 2235
2867 3816 923
2063 4925 341
4690 4908 2477
409 2332 3465
916 2554 2016
2851 4853 2862
1519 2988 4187
2558 4538 2895
79 3764 3080
4629 4930 4041
4609 4695 1178
4791 4959 2569
4186 4550 22
1704 2513 660
4866 4953 4824
2642 4633 1043
76 1104 1750
4627 4641 467
4395 4716 4569
2218 3032 3242
4878 4917 2429
1523 3209 189
4123 4765 1122
764 3498 4781
4652 4751 442
3570 4101 2662
1695 2392 3273
192 1521 3387
1926 2062 3858
4546 4726 203
4366 4544 4856
2553 4861 3762
132 3549 1042
696 2941 3561
2799 3148 1697
348 414 4888
18 2284 3732
4412 4860 2978
4988 4991 3771
2316 2562 2388
3700 4650 2989
2338 3120 3044
4397 4602 4611
4414 4819 3871
2604 4447 4860
717 3457 981
4477 4946 3309
2698 3931 3149
3697 4042 1774
4727 4960 2619
2850 3096 4213
765 4066 212
833 1357 4410
4713 4779 1593
3269 3377 1432
1605 2414 3061
2504 4930 4493
4233 4936 4310
4498 4707 3824
4154 4401 1414
4627 4756 4143
4805 4832 4916
3053 3507 3008
3942 4481 3716
926 3044 1143
1277 2355 3863
3331 4930 1060
2509 4368 730
456 2812 1641
3324 3548 2659
44 4939 618
30 1636 3181
942 1208 3304
2003 4442 1426
3073 4812 1128
2306 4087 1461
4579 4838 3147
3723 4960 4209
1054 4320 866
748 3774 4348
590 1720 377
1844 3853 740
4463 4817 1618
2550 3763 3477
1621 3343 353
2288 3498 1037
4329 4999 2405
2078 2239 3078
4050 4670 619
524 3939 1283
582 3449 4535
950 3024 4641
2402 4615 1946
3466 3971 3896
3699 4936 3470
2044 4763 1522
1517 3571 2329
3094 3721 4779
4695 4853 902
3451 4273 1177
4850 4960 2643
591 4373 1545
952 1127 359
1867 4319 294
86 380 549
3524 4490 734
4497 4621 883
3322 4193 2668
470 964 4129
2557 3285 3750
2650 2866 4579
4567 4893 4422
1186 3970 4627
1544 3184 4031
1882 4908 3296
2465 4679 3838
1394 1960 3639
4496 4998 4181
4765 4913 4425
1076 1638 4279
1764 4286 37
840 2701 1474
1576 3160 4814
3754 4976 2045
763 4196 2525
1793 2457 3962
2792 3491 63
2424 3594 29
2360 4250 1021
752 4346 475
3519 4938 1628
2713 3045 1553
805 4818 3342
4343 4644 1386
4727 4734 284
4530 4652 568
2601 2621 3956
1202 2129 1794
3746 4382 1062
3183 3213 2034
1733 3788 1554
4020 4900 4729
2784 4537 1568
2309 3411 2684
579 4854 1773
2353 4248 3047
3024 3424 2325
2747 4904 1247
4053 4691 3033
4601 4812 2693
2978 4429 3251
1945 3348 3158
3456 4319 4160
4020 4181 4480
2642 2780 2584
2875 3065 2882
3728 3927 813
2226 4833 2280
2662 4647 4340
3854 4326 2146
113 2641 2215
2235 3250 401
4167 4377 4224
1919 4245 1282
285 728 3070
1865 4621 3011
2131 3835 1660
96 3189 3733
2127 3556 2278
1123 2551 78
362 621 3177
3642 4933 2772
4466 4867 2974
688 3160 3389
149 1685 2013
3153 3254 1346
4213 4952 3367
4292 4313 1990
419 3220 3323
544 703 4674
4868 4982 4590
1161 2034 2221
2247 2751 3846
1263 2485 439
501 2140 4401
3550 3550 4919
3823 4115 2309
3065 4798 4756
2461 3777 4712
3854 4195 4502
145 424 3386
1260 1692 953
350 4202 4317
63 218 1711
3953 4268 3442
667 3134 4343
4034 4516 3331
4497 4758 1657
4915 4944 1969
1975 2102 3166
316 4335 2140
1354 3287 4760
2164 3720 1926
4018 4440 2083
2712 4075 731
1580 3698 1317
3350 4899 3690
97 430 202
720 4449 1150
3211 3865 1634
1880 4706 202
2431 3672 3715
4301 4797 4826
1485 4533 2314
1467 3865 1562
2483 3182 4061
2837 3801 1665
452 659 890
2875 3042 1658
4926 4934 4722
1999 3776 2082
746 2381 2740
3292 4620 778
544 3455 4792
3697 4818 203
142 3807 52
1792 4844 3162
1389 4323 3505
1692 4510 2391
4750 4917 4859
726 2335 3212
4818 4879 968
4918 4974 3490
1914 2428 1307
1188 4482 3325
305 721 2505
4390 4555 1902
2938 4582 370
2344 3572 2570
4376 4676 4395
4735 4876 2377
4578 4681 143
4547 4875 3497
138 3657 2665
2327 4463 2198
1058 4646 814
753 4774 1907
4296 4371 2664
2963 4513 2587
4948 4975 2725
322 746 3444
569 4561 1910
4690 4890 1051
3510 4678 4413
1221 4426 2980
3028 3127 1120
4886 4944 4108
2328 4011 4506
2785 2995 641
2536 3245 1508
4439 4556 1485
2404 4773 228
2635 4970 1622
2276 4687 3170
1958 4831 1184
1004 4094 1458
3497 4479 2300
317 4520 1192
2204 3293 1542
277 444 755
4766 4916 4542
4867 4934 2034
1031 2272 2097
3103 3455 1912
2294 3033 1307
1499 4551 4088
2389 2442 2982
2124 4206 2607
2299 4601 4727
4826 4860 4418
2504 3676 4810
1585 2514 3397
1633 2566 1952
3416 4872 2367
531 2689 3359
2240 4249 167
1878 4538 2670
1654 3942 3192
2908 3311 1880
209 2393 3675
2474 2696 4521
2045 4039 643
898 4745 3447
3263 4039 3214
3709 4642 2217
2933 4007 3393
250 4767 3099
2554 4718 1033
953 3853 1787
1971 2911 1996
278 2280 4642
3603 3924 2388
2891 4475 1635
