200000 200000
126169 141900 4590
197817 199719 4893
133515 193163 463
30538 57854 6
62341 199514 807
129158 151825 3631
196840 198754 4480
36414 94858 3718
158775 168818 2260
160753 175012 539
62371 163957 3199
174030 190087 17
180835 199993 274
90820 109418 2184
136357 144441 522
176692 178617 1058
169547 181616 535
199064 199360 1799
78711 80356 2069
79266 189997 1035
115379 164066 1982
73457 109518 3398
115 14685 3355
188647 189072 2303
6842 128493 868
82143 113121 2428
10878 13138 3010
13526 46461 2009
146591 173339 482
86077 125550 735
23110 198053 4942
115039 148013 1379
67100 188091 3459
102063 161935 1324
116474 143873 1634
189833 195930 1626
184355 194969 1553
97765 152209 1761
134892 148538 2426
54198 150409 3218
157712 179465 147
110919 132221 266
196689 198935 1747
121670 164296 4109
4107 59313 4935
57760 196553 3569
94021 142021 4586
11332 58518 2245
171783 191655 3175
31085 174192 3494
20783 98153 1434
28346 35694 1380
1392 32619 3874
61764 150598 3819
63114 120409 4353
94634 173442 3957
136679 177930 3948
4963 98066 62
101740 150020 1062
120542 181036 2862
105233 162251 1403
144123 197238 3484
154343 188391 3426
141290 197244 2614
31738 99080 398
16440 17220 3806
51677 162033 3246
145569 195172 4116
183783 189716 2646
102947 137448 1494
35525 64250 1353
109073 130868 1695
40443 82875 2393
162563 182512 4750
72963 96217 4478
154446 167016 3815
191093 196904 4142
192444 194455 4809
26752 120768 2652
159923 180693 4845
31286 40395 4671
10739 71189 4146
52174 164958 1201
112818 179092 773
52913 88932 2020
43711 84043 4859
77189 154274 4126
147912 174732 1552
195957 197470 67
85397 113524 2802
86889 123465 4083
178961 187824 4828
193677 198453 1916
173621 176880 1102
49632 65434 2667
151980 168410 897
72962 84908 1705
98559 133117 4597
79379 89246 1768
147242 150417 4403
92679 198295 1087
168756 178155 1671
106449 169345 2570
107898 186336 1242
183041 185297 1416
26320 197082 1272
155395 171413 1268
165388 181492 4090
155593 156403 1161
36136 63523 2260
4035 22237 4232
193147 195088 868
141214 196240 402
130606 140212 4476
127060 144631 1016
174006 198767 2193
199582 199840 2107
172758 183031 936
165646 169854 2994
144945 181823 691
46399 171470 4827
6558 192196 261
28569 53604 3931
190658 192009 682
174065 195906 4510
195738 196112 3274
6604 155701 970
11789 32811 2899
23065 185095 585
162098 181702 1588
965 19565 1775
72766 164757 3638
195370 196957 1259
66004 197195 3641
72012 110567 1681
45170 155200 4830
149436 185587 1389
146695 150237 1837
133645 197230 2135
38630 100699 3000
104423 136727 3272
153560 174326 2048
88695 157568 1128
126209 198821 3838
30439 106607 4730
37714 108300 3525
198411 199503 964
55239 129329 3361
11445 134111 482
33181 123282 3366
176509 196403 431
89931 153513 647
25971 152828 3820
65901 154471 1022
92507 181956 504
51926 60606 3277
83696 171415 107
183529 188713 4626
25193 128309 277
3921 40038 727
183085 194356 1481
95421 132040 179
124289 126847 2941
67808 126766 1144
145823 177410 4840
118760 191362 4741
57408 142037 1743
49152 104124 2349
53395 61379 1208
133120 138574 3755
196654 198467 563
54389 107358 2868
102039 185562 2535
9665 39153 3517
133691 170219 1973
22383 136358 3780
54756 176367 232
115011 159854 3195
106202 175638 2489
2228 149801 1010
63976 127343 1045
110880 188316 1951
156788 179161 3895
108297 115122 381
63312 147971 697
187043 188639 3020
159986 191624 4479
58166 152689 839
78672 93427 2186
154525 184332 204
117775 152817 4311
21371 39124 2921
36048 74037 4000
163652 175441 1091
169164 170044 1063
34510 92575 1056
99549 131959 1664
1767 144821 2649
188333 188591 4239
45985 89915 1539
64283 199550 45
167757 198273 4359
78257 90874 778
111497 115002 488
66027 106668 1126
7556 83294 921
52720 113181 2601
36477 198275 3093
132957 163985 2761
147427 170032 4147
122325 161714 2022
30629 74649 2987
89053 105648 1573
90732 102072 4372
193428 198892 953
114208 124422 2012
125198 144469 807
75245 100696 1545
182627 199065 2936
136000 166806 1423
137882 182496 1600
124517 196349 1383
129152 189026 3703
141079 149005 1220
56156 69951 345
82731 162226 3004
23376 74169 3494
152881 185881 3102
41734 111955 4978
85000 131326 2429
22039 48448 3859
185553 186236 3826
51802 65440 4200
191944 199097 4553
137356 182938 1251
170079 170217 455
54880 149206 823
121301 136450 2089
118903 124930 1116
101414 143521 1726
115942 152412 4226
130064 157065 846
155048 194469 4664
152251 159243 4902
35345 148873 1
28358 108831 3275
137047 194440 571
57175 74005 458
28959 141263 3985
128979 189196 3403
30903 130483 1682
190159 198221 3438
12101 109285 2168
186958 187671 913
156973 193363 4961
42588 107688 4921
32224 49559 685
72951 93722 2126
106221 163873 3120
127524 183877 3880
122234 167390 3942
49150 171955 3826
197561 199786 2669
172585 186077 1489
129040 131658 415
186404 197695 3136
159066 176555 3147
182664 185404 122
169439 179487 3878
55851 125250 4519
163441 182604 188
171245 199725 1111
149422 198683 1431
176126 190514 868
41503 190787 4915
52964 151555 4897
89413 154804 2567
54510 61363 2183
92322 103900 4437
39175 122737 1011
43822 182416 1729
114262 172600 1229
63713 169855 4012
156091 160599 215
83113 194900 1128
34941 142953 846
66015 84112 748
168446 197304 69
142318 155906 1841
15148 146581 3748
176120 189301 96
122662 183181 1318
62587 174442 756
126551 163680 1573
18064 166670 4984
78382 141489 4386
198844 198922 2053
170128 191543 2929
27072 157912 2464
119989 169543 2044
87430 112496 4093
184312 190915 3646
115096 117647 3199
69025 141571 4140
96422 152057 2423
49149 99588 983
164794 170686 3172
133376 138027 1489
69652 196465 3809
174376 181488 4480
4522 11975 4707
135823 198662 1355
29256 66211 340
79338 84476 68
146464 187623 1929
25303 151942 1772
111850 188423 4807
169290 176419 151
166551 189907 2839
7828 79871 4497
57642 102757 1342
159745 165653 3139
138263 174643 1445
81974 147985 4489
133152 136576 3739
193930 198879 1783
162277 164368 668
161792 174523 414
153450 171025 4458
38007 121601 3677
8929 169191 3078
63261 68740 2906
143869 189098 2204
184446 194131 3560
126616 163631 376
98211 137733 1673
44690 111710 4704
116791 152660 2323
14232 40719 3072
6524 36739 3007
186325 196325 1733
41891 42575 433
144826 188882 1487
30017 35919 4846
89356 125863 743
167767 180783 1266
158101 177904 3511
121751 172724 4741
56948 181522 647
188720 190367 3456
142694 185741 3338
180576 199476 1695
123344 184948 2849
178255 179721 2236
101397 120583 4245
156745 197002 43
86147 172106 733
114508 168299 212
51609 129707 2327
98441 194196 2128
112076 176456 1746
87839 138965 2498
163388 189730 3359
196025 197789 2074
64203 105667 1230
32839 46089 915
142960 181802 4210
145006 187101 3708
143810 174449 3541
44492 134269 3343
195456 196045 3678
81619 97465 3611
181414 189685 2735
60884 111953 1965
131349 141224 4934
196449 198260 3416
115615 158420 3057
96981 192574 2206
119842 160212 2421
161978 163157 3813
96980 177366 1296
26832 109021 1422
73138 197790 2258
160140 185284 3188
17377 197093 1820
9726 21817 236
50185 179091 3519
175756 185574 4873
168346 194235 1553
139961 146200 3483
140905 184391 553
173290 198690 2608
27876 123163 42
103800 188573 4583
180301 183745 4803
167224 178331 1127
151985 170715 1285
124220 141363 784
124782 162548 2944
199575 199588 673
155880 180745 1883
132203 152612 310
158537 162127 3209
18399 76403 2810
197155 199048 2037
89926 125576 138
42817 125477 2410
58228 104140 703
113032 141576 4319
106933 124020 4299
150504 174675 723
72100 78780 3201
196328 199700 1327
118739 151117 3750
140932 199569 823
73061 120569 1377
193 59687 3870
165304 189865 1284
197272 197494 1438
28288 167577 1766
83900 170511 4148
190063 190790 278
29480 80547 1292
99426 151807 4291
174240 189580 493
27551 162549 2062
44186 123583 999
111559 168566 1209
40767 197559 3149
72206 156324 1448
132364 187147 1869
121838 184302 4942
91039 150220 1841
152455 154906 3089
172192 178787 2314
140915 180670 2001
18926 73287 4872
12327 23825 4299
73919 87588 2516
71507 142531 2723
127043 187841 92
36381 186519 3346
40932 180724 666
21248 77747 2729
191484 192372 1481
138069 177141 3977
197665 198282 1307
89521 143443 4803
6941 95420 1485
19355 137668 3724
121395 175961 1290
93684 136614 332
86698 90858 3117
51136 156724 1916
138074 194595 4078
153501 161012 2815
6518 129875 1563
163223 167918 4965
169282 173565 706
28686 105338 4831
56435 96360 1107
192955 193597 326
81236 166053 2744
30987 128540 2388
165661 172804 2649
139058 174465 1908
35134 136662 1193
13973 103732 829
81513 159500 1235
116802 162877 3453
119016 188558 4594
143334 151514 3902
26989 125012 1762
94923 134806 998
78184 99035 4650
16469 39377 2825
28800 187150 1500
189816 197122 4475
99360 175136 1040
45990 165493 3079
123261 195890 2678
127539 169575 1905
121325 138652 506
18153 101789 4623
192737 195063 2595
66367 103919 3622
55178 198890 442
110175 114113 3062
4934 41515 2467
22 137415 3189
85746 102628 2963
66440 146695 3118
144612 166943 4483
22053 56546 3183
129583 141988 2330
182982 195397 3933
27877 191401 4891
127696 170575 547
191423 191990 1291
76256 147939 1568
10078 14681 4547
55044 64264 3064
144822 166969 4777
187501 197383 2400
135852 198000 3801
142290 145864 2900
7455 15077 4807
136114 185428 4117
86420 104188 334
189787 191640 3737
62007 151279 1862
4262 179277 1508
16232 118329 3457
57914 72194 3257
6345 159643 3860
49724 78580 2884
114289 141363 641
159173 197168 767
112944 174879 4364
125117 198590 1140
125755 193761 762
106713 139297 4166
158139 168261 2794
87779 104200 4967
181747 196989 158
88957 186217 4233
193179 197996 4361
151680 196211 1239
13603 197390 2938
90332 116712 245
66349 147871 4772
42963 173826 1869
64992 101209 2812
119106 128050 3572
136500 163948 3503
135717 174582 4106
140822 160728 3636
29046 163195 3172
133358 158304 1699
164019 165558 4131
169037 172015 1002
173341 187401 1950
107939 158324 2734
66643 153609 4162
104874 119413 2860
89367 134851 3545
147792 185484 2207
112827 162370 3110
129495 192112 3220
168569 198530 4764
44890 80838 2647
23548 159310 494
147466 148401 2564
165760 167428 3325
182485 192110 3784
18247 50547 1596
46165 73566 2337
184809 192093 2207
96352 107666 3547
188277 191142 3538
46583 58674 3955
72800 163773 1860
91544 97274 4041
158049 174869 577
161405 189996 787
137549 159968 2792
12838 68244 553
174457 185080 464
179654 183787 3426
48509 187466 4772
131644 189180 594
28388 180861 3799
46659 97455 404
43108 56945 910
166420 167040 4754
141216 171686 4219
86122 92326 2900
103318 176081 1647
31009 192767 3033
106849 107596 1154
195358 198419 1851
154322 165867 1248
151043 194384 2334
122632 134754 545
92331 145273 975
51843 136997 3308
21223 90670 4185
197259 199373 3064
114957 199551 1256
16985 129311 2089
10985 188104 4874
119156 161375 3964
76692 168418 4025
6955 131004 4425
152581 188329 4242
181062 199578 65
163840 191963 764
24360 100704 472
127141 151278 2976
50536 138658 3473
116852 199507 3133
174044 179278 1533
147646 159373 1089
85515 140442 920
26902 172625 2898
192330 199464 1237
75147 174741 3036
93236 137786 2222
44329 185259 2485
197931 198106 1759
32607 87159 1430
146396 146863 2792
102763 113335 1100
78090 94855 2261
131853 134616 1038
138845 174398 3224
111131 112861 629
121196 171850 1435
96896 106263 4071
49540 62819 3678
49962 94596 661
115403 197493 791
96719 165340 1238
181725 188940 4734
114838 121369 4529
138651 183829 4583
43121 46721 2496
98887 198005 3512
23811 71810 3145
32225 99190 4413
169860 193056 4727
124669 138583 3224
63863 106763 2794
140548 188091 2594
112318 119126 4294
45459 100545 2545
165712 198301 2652
363 63185 1279
198199 199933 3987
69984 141192 4348
100708 126974 3962
97314 136823 188
117765 139129 1453
53860 151950 2588
91171 186063 305
104261 167223 383
129013 172467 264
112524 115212 3921
99535 134408 1528
3964 50894 2559
173216 194730 2726
132010 169233 2514
75476 99205 123
157003 179007 3939
117385 118218 2181
44709 87981 3291
6550 120308 352
88294 94727 4528
154742 172238 28
33390 36573 3024
110386 165793 3817
165755 173022 4171
15809 47844 4993
159650 168451 3578
24390 91730 3855
26061 162426 3165
171375 183730 1054
19466 154535 3572
21803 193223 564
156967 160140 2268
115958 184805 2939
130952 188048 2336
87719 163735 948
73616 102425 736
188756 197307 4096
110851 171996 2835
97943 127331 80
141157 180553 2088
71953 166567 2097
67883 199180 2961
182122 182639 829
60445 76176 1812
116924 159414 252
170276 183140 1230
138425 153793 8
86418 109544 4554
181870 197245 2014
31231 35007 882
174620 189193 754
72870 170476 4171
139728 151644 2004
76568 79156 1997
183390 186766 3521
111089 148732 1949
176416 178969 2625
196583 197838 3813
41409 146410 2367
144602 163488 4280
12724 151014 4673
25035 170817 1544
162071 164580 233
16409 120831 717
65913 67847 3680
129360 146135 727
288 16692 305
48260 75081 4434
103262 139313 2060
174707 185036 3386
128700 168624 2254
129145 143284 4459
145971 188704 396
97182 162399 1698
162918 166535 3914
133734 195871 609
41540 117255 1810
125057 148772 2449
36655 154841 1919
109172 160231 866
150557 183358 586
171547 182688 3352
35650 117302 316
43209 140549 4690
45672 174516 864
83855 124054 4113
125399 133214 1809
120016 130260 1216
12183 52479 109
127249 184820 3830
136740 197427 4927
47738 74683 3056
187158 192630 2746
106529 196428 2910
55277 59602 1048
102719 153365 2370
138478 159523 2562
129583 142044 1318
105377 179211 3660
157191 192210 2181
108908 198633 2098
92584 163602 617
38746 59917 3046
143576 149244 4094
47233 145022 2718
84322 177290 2941
176416 182282 3144
41045 45221 1208
99687 161425 3613
86100 196089 4180
152435 191465 3246
116649 190240 4150
195726 198960 726
57289 122785 2411
96724 169230 2183
122122 126803 572
123371 133313 113
3927 43641 2492
19257 141058 4604
171002 193060 2146
23550 25506 3897
104337 188193 3414
194798 194943 1783
133087 163034 2903
182218 182881 4418
126228 141822 422
35905 163415 3355
15205 78212 4699
67461 73205 4089
152027 155823 4911
187471 194335 2940
57146 136989 724
158609 185515 2676
148391 166889 755
124274 165959 2395
77972 83236 4595
14530 179010 2462
134066 152961 3970
84974 189394 2357
178640 182182 2964
1037 197613 1064
14668 70804 91
43672 182338 142
125038 160201 2228
112582 177423 3888
81455 199966 226
112655 167031 2304
167010 187517 604
17388 167973 1419
51689 169659 3227
35286 110276 1480
31060 188048 4015
55426 89282 3387
53723 166376 972
48979 183500 4280
197297 197826 218
4956 179218 4773
60329 105737 2023
127876 149403 1875
189983 194971 4119
148457 176723 4921
47190 66636 4474
119246 125771 4663
13160 120566 1001
23374 44789 3977
118933 128802 2986
187552 196166 1081
16715 89410 1797
194172 198900 320
168110 192233 2941
51818 63630 758
168770 199298 402
144428 197844 1439
139385 142620 3950
161811 190736 87
178793 193365 3850
171106 185893 616
93507 190907 3791
117337 135424 2738
110847 143936 742
17768 135872 1565
194692 195367 1587
102831 142966 4002
6610 76666 3678
93614 170372 2534
34347 40026 775
181991 195781 3884
53011 190087 4614
77377 169196 3767
4346 9378 3290
19727 46025 1330
159496 189427 1153
76943 155365 1402
24054 156739 3479
39827 71691 3810
189015 197320 1698
84031 189281 590
79950 170184 933
119461 129574 2381
133712 179185 2285
134910 171756 781
61743 162332 3854
66168 196186 1348
135701 162349 1384
45269 179872 4242
28202 180305 3232
130392 166216 4883
5766 178148 824
11311 170273 3738
156796 172496 216
155756 164438 3340
108379 144112 4848
65116 175178 1816
120398 185252 4660
146539 168377 3042
108264 163926 133
92682 113662 187
41803 48811 1164
109553 188257 3733
81202 191510 329
66819 83351 4650
142172 168864 1440
70635 73932 1001
78235 93336 4465
185625 187053 1292
87828 120423 2445
94249 186230 804
93090 195706 103
88394 196675 3875
87320 153096 327
31681 117797 1098
33666 189574 4649
6957 174497 602
107843 111285 2237
113356 151745 2511
101241 137929 3703
139155 141804 4752
73118 90398 3969
140055 179169 1779
116386 146943 868
40772 82424 819
163014 171876 2002
116539 194227 4486
117412 185091 4373
197754 198114 4281
174989 186674 2706
12098 137276 105
74050 132479 2046
188591 189767 2376
89185 160717 3072
62120 85579 4332
43598 153476 677
168937 177400 2852
23919 44073 1269
182972 186110 1854
20035 117764 4012
35052 156687 566
152201 198298 76
188874 193476 458
102942 109024 4394
3398 121938 3267
159188 183066 1912
184633 191108 890
59648 150737 7
124009 169171 3050
21906 48638 116
126643 185731 397
181376 186922 3262
16201 44541 2676
87082 181820 1743
29867 176939 3305
150843 151859 447
134170 172801 4435
194765 195990 4606
19135 23038 3391
33636 196075 1351
115253 175054 76
80130 109047 263
69018 127187 20
189804 195333 1796
112208 138047 1501
168207 169358 2006
91405 128756 685
169228 187580 1243
13133 42908 1919
64861 136111 2119
139046 193145 3037
53240 148051 2298
21155 58697 1240
102296 124202 2960
174752 193293 2426
110617 144067 2597
58738 142536 2733
54661 143434 4596
121865 146398 4135
44568 47135 1057
156786 198140 4320
136962 148561 4036
186462 187024 2948
41969 101206 4731
140060 169684 4965
155973 161905 4060
19314 35832 3952
160261 192372 622
172130 192715 4538
66827 125589 2132
106103 175169 4997
101004 127647 2193
166768 174170 3543
179504 189528 1518
48164 187993 4276
182577 198144 4277
116266 152268 3065
120842 165699 1943
155424 170976 3270
149769 186719 4738
91669 187636 2488
8459 117159 2208
123160 189562 1720
97332 144193 1619
163174 187116 1828
8541 21636 550
189582 198558 2214
184523 187529 2553
81525 198150 3206
11526 106263 1483
15460 27948 228
162640 172151 556
163384 177654 2496
165337 179954 4110
117697 126819 2628
40714 155387 4647
52148 91203 4944
84993 187542 878
51084 124728 3270
169518 196118 497
125515 152240 4558
131392 155958 4299
188398 188693 1841
18448 114135 428
194494 197321 2935
5390 137176 4253
144002 182410 1848
187151 192067 1513
27156 178830 3336
19714 124130 3800
185846 196079 3720
194104 199240 500
7582 147764 4305
140016 142497 4304
40759 54766 3659
107554 135782 1999
62213 97195 4077
71676 176778 3299
196722 198407 3442
86922 106381 809
178129 180929 2803
196349 196800 1507
85671 157333 3641
61175 101847 3944
57828 100670 1845
3004 35785 2082
76919 93294 3865
20622 57838 2276
35075 123907 1224
37619 61132 2013
131656 160916 1860
41425 61056 2043
50945 94741 2437
103056 162814 3498
169766 179379 761
189122 196329 4229
117294 140930 4002
29284 163912 4667
118526 163592 3182
161936 176482 3897
175768 178772 2995
165680 184630 3357
36082 51929 1829
43649 67480 3430
51101 130465 3026
61515 189518 14
87966 118527 2819
110665 136403 324
197378 198312 4778
62727 110423 778
84895 121734 2113
62758 155247 4175
130272 193308 3661
11636 42775 3297
130692 173934 539
85291 103758 4930
51454 190362 3364
64181 141873 48
53786 115265 1922
175610 199826 495
30913 86048 4408
177830 183408 3956
109971 161633 441
63935 146571 2632
184874 193975 500
8381 148118 3537
142978 190285 2168
25874 46406 4191
142926 184544 1855
116515 128460 2162
47036 136506 2192
37022 81533 1917
102128 158960 555
173111 188580 1744
48823 81701 1400
158865 195395 4907
167902 181026 4423
52131 138611 605
197555 199447 396
60524 104253 3791
124347 186814 95
185709 198621 1724
136361 156015 4524
103571 182324 2691
84803 136411 118
163609 191552 4188
45613 144020 857
76638 194810 2189
40079 185620 3062
41338 54544 196
119041 129941 511
141365 170912 1969
118317 156746 214
187854 193059 3516
39487 98850 3018
29744 102333 1059
197049 199422 2774
58466 67285 2531
82337 85186 2849
128531 169181 3860
146590 193886 4189
69491 150202 3236
87897 106527 3925
74805 78278 2421
175806 177191 3918
45527 166902 422
86841 122503 3970
40326 157599 1790
182373 185709 3895
120281 121680 3453
143291 179538 906
175499 196253 4242
154196 178643 4966
153238 162103 2342
143867 192810 935
106307 144314 4010
15283 96474 608
172383 178595 3792
64125 170728 2186
45068 103885 4044
4920 166154 3496
34961 50112 3379
32076 151659 4085
130965 140189 1118
39827 196314 3590
182926 195903 3545
6249 197854 1667
188631 195146 1127
113864 124057 1793
652 198141 1542
38993 87480 3509
64895 179924 4121
173490 187041 1180
117564 160915 117
56418 198599 2334
67887 74077 3817
35010 98688 154
90147 174159 1240
26263 99229 2493
185905 193289 3593
15448 138711 3029
7024 198907 3489
65687 154344 1507
188901 189682 4201
112093 159629 1966
90832 133228 4135
195350 196036 261
103502 104616 362
132114 144951 4926
109672 182320 3256
58132 58497 44
116066 152279 1282
123365 134639 3649
162570 173364 3415
61407 135856 28
199111 199830 992
160006 199918 333
163302 171312 3682
172599 190414 2659
186002 191242 4144
163871 192207 2022
23285 28876 2451
90887 100474 3706
47935 190259 1613
76299 164330 4591
174166 189020 3674
38370 151725 3797
91349 103950 3170
145416 162185 2918
150813 168497 4318
187931 190523 996
123947 162824 163
120548 159806 1815
135777 195203 971
99666 177646 951
88021 133202 2269
49656 77365 2488
164892 181395 2335
81837 157722 1799
41766 179339 4766
125426 176363 3508
79403 196364 4755
34796 86680 3773
153224 194101 2678
76277 114087 838
92222 104409 3313
23345 171240 4504
43913 108895 4774
154413 183771 4293
148691 158084 1454
34691 117648 34
127816 151278 1494
33446 67497 4378
101023 177619 4339
98364 164827 777
19332 74677 1798
129353 173440 914
58574 85160 1077
188896 199416 819
128830 195423 736
23650 137859 1218
66407 108880 2177
178023 192418 679
167400 178357 370
102250 108834 3647
117042 130704 1794
142830 196456 935
20345 106843 3641
170888 188725 2473
85942 138555 4490
42333 199273 344
125865 187158 2005
84474 178349 1350
182639 199230 4190
187171 190657 1983
179168 190156 3934
197338 199505 4968
64073 85223 2976
196739 198164 4566
182654 193602 3361
155761 160506 2851
77188 89396 1513
96878 107210 4246
164458 166951 4873
2332 129972 2916
46836 53116 2752
150873 170722 3284
138583 146060 457
84193 194855 3303
153387 171903 3895
191005 194844 4714
187015 195969 2100
121286 171514 881
65346 137302 3684
138171 183884 983
40291 79979 2781
198271 199356 4053
43823 107770 1834
117774 135824 4808
15455 92013 1934
122860 184858 3228
56671 99581 1162
88235 141324 1366
15766 85322 546
28172 163043 2534
141398 182629 4601
83741 84289 4172
165497 169740 1151
69447 136450 4742
63220 85799 4538
133315 163157 1936
101318 196840 3755
42560 155320 4846
27506 132553 2662
176929 187035 568
137654 181280 4858
72659 83257 4763
195758 196119 1382
99721 165389 2823
125951 152999 4515
160091 168708 509
58269 102991 1116
69355 147474 4109
128109 133113 3158
52627 79887 4827
43364 174739 4342
31800 190043 3907
106880 126152 1795
109161 160721 856
17901 40602 2964
58023 193725 4070
3091 115522 3134
133411 174561 2527
7797 46228 1422
161453 187167 3751
109016 192436 2324
115822 120209 2595
180204 187065 1959
13415 46778 4336
157340 161344 1496
140360 181372 1497
20201 64931 4422
101896 170083 3701
169205 181764 3265
75155 84099 2610
70481 112744 1641
151672 166184 2626
86029 90934 4756
145979 155415 1631
7856 144479 2834
67727 98483 2926
63877 77508 788
48033 61698 1432
128981 130872 1303
53204 70693 374
111494 191164 887
35784 196137 4583
152410 187840 579
151297 164908 4410
137073 196153 3302
174859 176180 416
30506 76871 3122
76075 85335 884
154413 186284 661
10869 56376 1409
9497 41420 1264
111343 122587 2914
25010 99552 3308
112069 158390 2360
77465 182256 2314
39198 60866 4752
51129 100958 840
147040 199300 3005
150721 159763 254
135939 149361 2050
38777 191028 2143
161063 163125 3079
113045 170742 418
100806 199069 624
70671 129776 3297
95245 166622 1761
194254 199865 1205
76319 144861 3330
43020 192201 1815
72442 112244 4666
109261 124938 550
102083 169269 1999
82538 141655 2796
156664 175748 3543
145211 180769 3557
1143 16174 584
52315 70868 4207
39406 161758 3456
65017 129298 2882
45086 172252 755
152302 160875 2662
5797 156812 1861
100100 105901 3365
89036 118402 1065
83420 197035 1880
29637 73531 2141
153730 182265 4524
83717 123044 962
103662 172355 1809
14275 39431 2596
134837 155383 4340
96407 157325 1551
38138 79760 1274
83059 187019 3856
78816 101939 1430
185853 190175 4190
136421 148384 2858
39103 153894 3347
97846 189505 3148
103167 164821 3297
176640 180530 4919
163584 171119 1439
189071 198535 1345
37094 190908 4919
112655 195030 3783
91447 184041 2484
23868 120020 4666
89661 93453 2940
40483 170821 884
140439 157934 4523
80250 169309 4477
32807 166829 1542
105403 168221 2425
94374 170739 2704
54198 55274 2668
176666 187960 3659
185642 192774 4410
56926 197615 1976
144257 157070 15
88027 149007 1075
93918 149247 4303
16871 39844 3247
107933 138057 2609
116104 159467 3664
17827 154572 2192
92290 168564 3880
129616 195765 468
12202 185540 3000
