200000 200000
124468 197633 3148
125465 190135 2054
164604 183491 1040
32001 115456 1179
4972 66374 771
109217 122330 2978
35280 81373 4329
141418 162291 2341
73355 76705 2987
141882 145239 1963
162885 163885 2736
195909 197901 1856
165567 170025 2669
111975 196182 2886
78730 166814 2637
163414 183177 1542
163365 168353 2707
196280 198600 3963
109283 198065 4391
10899 134063 182
136486 175563 2139
169959 175390 1400
1615 176484 1962
86455 95965 3507
41083 150500 1202
32878 146612 715
153622 170404 1207
178888 186158 164
175240 181806 3239
72411 79379 171
187509 197534 1223
163506 177554 691
171134 187713 2866
8797 168806 3726
83118 132870 4898
57170 170211 3612
72429 153776 4257
89272 117061 290
173721 179388 2346
124586 150288 2856
120132 147744 956
137768 198510 1388
53165 69026 3122
53191 77143 2986
185145 198834 1253
53208 63777 3612
38939 58622 2741
191883 199463 4412
111650 172774 508
73723 90709 2936
59345 111718 465
145802 190003 4523
154187 193800 1490
180262 198510 4121
111976 139501 4371
166330 172716 3489
61618 171661 4532
165130 191929 4058
84755 180194 2289
122203 133713 4242
16272 19165 2101
167720 188309 611
110315 112704 1399
51882 113508 1645
52235 165418 4418
15605 49338 4813
191172 196942 2775
151960 155005 3932
199761 199935 3965
9427 91456 966
1355 104089 4044
148788 164103 2354
95015 192081 4112
105084 118702 3454
56441 141344 2776
25058 96289 1735
5799 152893 4531
65449 106578 812
15740 147238 3298
149145 190089 2834
66461 78952 2983
34232 181883 1123
164958 188442 1634
186974 198695 2413
132916 135300 3936
61275 94886 301
58893 103787 1755
150925 189429 4400
62420 141088 1261
162278 194188 540
147652 173604 24
145091 198507 3867
36862 52851 4104
40855 190784 3554
175203 179769 2495
95777 155842 4306
27888 191003 4365
103683 119436 1450
99817 198415 118
107394 146401 4956
38884 185441 847
69730 104862 2114
27659 126410 916
29591 166297 970
41941 68810 1857
65897 123510 3831
188047 191345 2103
7367 61333 4873
118160 172042 3617
67211 197337 31
127543 138536 3949
71207 135006 4403
9113 100125 2789
96117 186164 3016
112708 121561 4286
3949 105800 320
60449 73121 1429
24809 191339 3267
149201 156396 2349
45743 134398 371
158221 169262 779
77778 105502 3567
147337 184463 936
13885 168978 3817
79710 91960 2451
25187 73259 1304
172022 188691 422
154959 185126 4937
140983 185541 3386
175804 195588 2721
18130 115890 3570
142418 187967 3746
177987 192375 1749
65139 108674 239
49931 77055 2497
15398 28828 2966
12753 40837 1229
193835 198035 1210
52942 198303 2024
68569 103310 3582
171457 182939 1325
128640 199946 3322
160250 169526 2717
39601 80400 1465
84591 191869 4809
124297 197789 3447
138817 170633 3773
50317 111454 2337
162844 166870 4302
165711 174789 4857
104824 184241 1438
66607 138545 2647
168470 193001 2643
109502 119992 3943
31075 119633 1038
92141 101288 1435
18691 73570 1150
183085 187062 3664
107999 149680 3218
92829 144559 978
149771 176131 1745
162254 193181 3478
12928 61502 743
110919 188752 2429
89637 91900 4210
59238 192112 2703
116880 160115 1336
89869 191788 335
25723 127160 4334
31033 179523 1866
18666 106053 229
55796 66978 1603
75019 151198 2222
77906 136347 1757
52349 58096 1274
69000 156906 954
139511 149828 460
108723 198578 649
56928 187917 4589
81810 136787 1338
165893 171765 3720
156135 163611 4598
189981 197973 1895
52525 196915 2754
196868 199463 2857
65790 94347 2408
187395 190317 3015
109875 192654 1723
55921 76116 4986
27893 180598 1700
177932 193913 4384
38181 115436 4708
73721 87385 871
115172 150847 449
67318 171681 2827
30528 156126 4922
141925 157885 2140
41115 79012 4794
8748 176020 942
155070 173403 3461
115579 152566 1871
48214 166640 994
112871 148991 2164
94990 176951 3497
41633 121933 2485
115013 139837 2748
170772 189262 4303
56159 84620 1465
169754 198761 2199
30813 56669 4402
43822 50293 951
149627 151709 2147
20062 172564 1186
176149 187560 286
108062 165665 497
65480 73964 3421
39842 165113 4634
57023 131818 3066
30008 149362 728
6002 156630 4513
46167 111609 3021
148176 151066 848
192622 196065 1275
42507 136934 314
171678 171747 2500
188953 192277 935
133149 166021 468
133892 185414 3550
39787 138743 515
83995 137516 2419
52504 155533 2413
20349 43112 3653
94113 110060 1290
55104 165771 3996
31586 109460 3209
68936 74490 3410
70906 171157 1752
6254 142648 1589
177675 190220 2178
158028 198541 1265
147224 151875 4130
64539 157528 1861
129375 137220 4208
80385 123412 4531
56665 70189 4143
58709 185092 4908
109489 138605 4919
26615 149782 1823
26369 27769 9
27604 41747 917
166145 186423 1604
109681 159076 3368
108297 133596 3769
9559 176802 3083
181585 190338 3523
50533 86226 4395
102537 178596 2955
34184 199872 606
199842 199908 3553
93194 189760 4358
96625 159547 980
123363 144388 101
131343 177985 1054
22456 41586 3247
130826 158700 2728
193602 194353 3300
150726 180348 2953
27706 94971 19
59615 168376 2492
49857 71080 653
82637 176953 4059
149410 182914 4521
192129 199144 4513
19317 116486 4239
87466 124238 1732
184860 191192 3096
59610 121979 1486
20613 184970 4749
131368 197200 4938
73469 116161 321
142388 146755 2570
72758 178771 709
83235 133627 2441
7317 156859 1192
132628 134027 581
157806 167401 3960
173433 195112 4497
117394 134210 1860
166023 183359 4678
98139 144791 4749
125161 181297 4511
195389 195991 1435
199532 199578 326
197488 197689 4254
167921 183751 2912
137101 143691 2633
92550 128130 4971
151809 182725 950
121621 186610 3024
9489 160306 1081
137248 140690 1132
87590 90718 1117
85767 117933 4496
26572 57515 3728
2205 142828 2072
111149 153326 4730
161947 163614 4528
105945 106453 66
197732 199168 2578
130086 133019 4045
107307 169538 4849
3785 125667 3063
137098 144529 953
13922 130225 4326
192800 197497 3464
122178 191922 17
146760 193037 2798
142120 174409 3161
194661 198775 2278
110208 114072 4866
2560 26333 3066
91448 193801 3072
197270 199838 1105
198347 199822 3448
25002 110701 3183
118976 143539 3145
57092 74327 1482
80721 187487 4307
157334 186227 511
165651 195465 1974
16777 60044 4138
34465 86758 2552
147017 197976 3680
167907 177941 2615
134040 155224 290
179871 199057 4934
60323 71610 3555
26545 116667 3703
91157 191598 2259
106495 197482 69
71641 156097 4398
149907 173938 368
10304 25098 4381
92355 195304 3160
94830 126539 2985
184409 188829 2924
79842 136593 4170
8043 68430 3945
128685 159396 873
192457 197435 3726
20411 114414 3561
179488 197290 750
107081 120077 4285
71760 198799 2760
155153 173968 1398
95309 159557 4575
102781 147630 4937
99865 193509 4190
2824 61715 1876
9936 148337 3603
188133 198131 3380
53681 184853 4957
196307 196816 1454
38953 82492 1619
79800 173703 2424
68130 70673 575
188858 196330 3166
188731 193043 1968
116120 185091 1850
60940 137685 1396
171419 198137 1057
15239 119014 1826
96280 165036 276
35423 86596 2034
146785 170585 1874
4352 63353 4827
137767 198509 3569
117019 147912 3838
142050 143083 4905
158250 199645 2384
173304 181690 1577
188052 198415 2845
177676 179369 4897
35392 126265 4758
120639 129042 543
159680 177021 4360
171838 172536 4959
68731 133931 2807
35184 117900 758
51855 168922 406
116805 151761 2755
52734 120021 1614
12163 13411 1431
182890 196086 1350
9609 43519 4313
10914 120989 1000
62392 77590 4755
92697 169178 780
80862 157848 3561
99798 188300 1498
68339 133094 3931
184587 187433 2275
146959 147178 1940
1799 105554 1212
72421 86672 4212
183914 193449 436
52147 55085 2801
13661 177888 2774
158032 172323 2226
48831 197498 863
114032 156100 75
199076 199798 1248
133533 164736 1318
81072 137698 1198
7888 178131 1817
103795 111920 4191
148215 155361 3813
9691 13086 1365
30945 87427 2614
119946 139949 476
169009 192478 3994
107543 125354 4599
43778 80766 1128
66483 180713 1466
176312 185804 1684
838 163251 1912
136892 157112 4322
171716 185048 1789
109692 154246 2380
195321 195421 4816
33164 165633 4391
101785 176870 677
196469 198473 2284
56255 173684 3282
69830 154693 2420
87902 178350 133
66820 115677 1430
82655 130003 4083
180720 185982 3151
59978 127486 2243
63845 92257 684
194158 195221 2811
50022 174322 2451
172795 183486 345
17955 158277 4836
80603 128425 3276
86237 178616 3359
111751 145467 2164
82941 83403 1007
157943 186072 3080
108114 146884 3022
82576 122531 2589
53294 130899 2381
125358 177117 974
188762 192637 2947
16878 76613 4510
189410 194150 1545
189193 189888 1532
123395 186268 1527
155417 193575 319
132858 192728 3282
147452 177314 4387
15570 136643 161
36384 197040 430
176370 189981 1718
178212 184851 107
99896 126730 1688
108503 178814 3386
157101 187242 4901
190741 190899 3678
86326 188470 3766
4379 154277 3964
56961 149481 2567
146679 185867 577
60568 157370 3296
193024 197965 3487
177291 178678 3729
174246 184418 3904
158149 164038 4409
40502 103100 541
181976 188869 3463
74071 98342 1090
94826 153871 4876
178934 190416 3840
13534 199438 878
62475 173162 3348
74341 109160 4153
166874 178578 3272
83066 121402 309
44116 81821 3565
151367 175672 932
180320 193890 4605
113200 147262 2239
136871 196349 2755
156190 193938 1458
766 82627 293
182818 188986 4426
124133 179647 4356
38971 149459 3284
121380 127076 4410
78750 155297 1361
34427 171084 587
63919 84301 491
143316 175044 1655
64593 88556 4997
142377 162107 935
132272 139287 81
10376 106498 2109
65301 93051 4081
139960 184226 3465
59992 83037 3902
8510 92757 1315
4538 10158 804
154884 167682 442
67742 96350 693
113789 169285 2290
177742 190785 2355
199332 199556 3479
61777 154486 866
72266 148328 3359
28104 149323 4617
175910 194959 3684
27155 29136 3768
67731 95611 3620
17008 111594 2428
139699 172714 1227
58610 76432 1631
156427 192168 3896
113412 193014 2115
161316 162045 2224
102691 182470 1924
199464 199679 2388
177893 189838 2786
126446 161227 3990
80918 147869 3062
125312 134865 3277
51605 177323 2727
3827 4442 3609
199798 199886 3865
119198 181235 1789
45020 103189 4966
66025 178802 2111
170124 175253 1282
142774 194909 3116
44607 192781 3305
190451 196142 2025
36147 145522 2282
99185 106409 291
104603 191114 1538
21323 85370 3683
91284 122994 2874
37090 57011 4733
79906 143421 133
157357 193792 2154
76999 85519 2108
139676 192981 3469
148842 156275 4276
22667 137108 563
62845 164730 4295
120053 139296 4295
34463 179316 2517
30073 160099 4580
145117 176813 1640
91620 99091 4262
17074 28579 683
128684 159177 1864
15836 96466 2108
102114 145418 1834
135505 147232 2893
106565 118792 3711
159019 174657 2990
172945 178709 3616
59816 108711 1216
52093 87450 4602
131102 183074 1180
25288 93180 2128
51876 91099 2330
188478 193808 1714
143545 191897 4078
197156 198982 4970
77782 148749 3523
29856 136410 3377
162632 171577 2245
191021 196917 3029
40083 149933 2881
150796 174310 2406
10094 124587 3680
157649 174296 1576
36221 189091 115
67726 108279 3116
139826 193241 1347
143695 179909 3091
179699 184555 3437
33317 69703 2123
93982 158760 1237
67559 167712 2223
153025 155736 2169
152882 198365 4437
27740 53770 3641
126008 137927 4846
124498 130611 905
56309 63322 4979
140412 149690 2211
120661 199184 3096
44693 71250 4741
15276 135009 2582
92199 169625 699
111374 197164 3616
3965 77048 1415
71698 141256 3515
81773 127002 1706
98712 196679 4085
116359 140184 4686
6745 194495 708
46288 129672 1443
75972 90343 2186
42442 89199 746
181215 195067 2895
86877 92308 1758
29687 141821 519
101536 110364 1026
109151 113331 4446
52100 181141 3796
94352 183176 216
7333 113771 836
95650 122883 1908
25269 168304 1973
44471 140450 1347
196252 198468 276
76937 95283 2530
139107 139651 4444
198330 199865 755
162922 187981 519
151379 157426 1379
27579 89452 1787
120561 127228 615
89572 166818 4178
107068 134313 2646
36272 109898 4903
54540 91495 3947
17363 163605 522
181864 197759 3019
158979 198155 2674
63428 99282 4447
77204 97800 2271
1738 184727 4655
181334 194510 1375
188599 192778 3928
14777 145861 1696
104580 181880 1402
34002 89865 1218
149698 151000 2348
80503 88177 4148
89193 115392 2985
176834 198111 1321
3890 69435 3848
128253 174162 3574
77115 167230 151
86070 116012 1253
25668 118066 4273
49682 82372 526
137725 165434 2712
143998 187673 2226
188752 190138 1032
155828 175677 2472
79351 123842 201
16704 19919 1618
87423 108429 1111
171957 197990 4951
73942 90696 3916
187728 193998 526
5727 183951 3978
174324 190293 3822
107684 146893 1054
156371 191650 4622
70319 129302 1859
33364 81631 3421
145653 183068 1298
176691 196166 3109
91162 151533 3661
169014 182235 3549
162185 166456 2411
50050 100579 3882
80053 176230 3215
109807 196924 2906
60639 100308 128
168401 199939 1469
135399 183278 1280
10053 121904 4709
122458 169268 1038
52199 70497 1427
33839 51301 4576
79104 172948 1046
161298 190561 4410
25862 97420 2092
23563 108604 4710
143470 164849 2648
85985 123617 2354
10497 118128 2826
197069 198152 838
199465 199622 479
10926 169086 362
70104 187575 1871
33341 55096 4968
101771 142316 615
57575 102951 1244
124103 127759 3562
198863 199496 243
173788 174470 4920
151166 161831 4747
80778 102600 4529
175371 191065 1172
178684 189497 4387
52373 111627 304
5396 95594 4597
154436 166303 4464
44208 154121 1327
180391 199133 3919
40855 123443 3441
115041 149869 1443
145262 167960 661
133830 134483 3990
92671 144489 1121
116596 168695 2669
33835 192119 970
103710 187433 371
16456 33879 3046
128362 163433 2260
177705 190982 1752
86896 97702 3495
111142 170778 3433
156696 185043 2901
24746 97248 4862
122678 141777 1099
42607 45941 1424
59623 194536 1071
10058 112583 565
2570 7957 1536
194894 197130 3095
65365 169225 3760
10529 10751 3282
93500 108507 1604
170026 193879 2975
71341 174012 314
80694 169658 2171
144624 181870 4461
159137 171189 4527
39027 95108 4639
94296 178440 4321
157175 170887 2475
43381 155578 4311
159269 170970 2832
98665 171000 4176
122096 158230 2745
183668 197524 4000
116128 146354 2572
97626 178498 4795
6622 182353 1620
87145 127671 1304
16731 24440 1118
13493 153535 926
109158 189913 4029
82115 192545 1438
41376 92968 3327
57804 73304 2884
35886 181394 2763
88438 146819 3714
39290 112363 2269
103270 137157 1037
191170 191329 3870
124551 146861 746
137601 141979 1969
50480 59226 423
43636 137459 4290
159254 186533 2880
56070 169758 2171
120282 162910 4926
105933 111686 1010
69144 137775 234
166044 174540 2700
85865 148884 4954
1064 167669 3237
24122 101285 4762
128084 160047 2882
71908 95450 1736
15517 110814 4047
187128 199371 2864
90508 137303 4488
96296 186512 2639
129030 164551 4396
22252 145635 2747
199965 199969 2533
86489 194590 2363
172882 180610 1176
14998 143119 3660
123652 168406 750
51445 190600 2108
99880 191038 3986
121571 173279 2943
48423 116107 995
154772 179010 3897
188748 195680 2159
67083 106002 4133
12482 42886 1834
62372 188903 3681
37573 102739 2848
101204 155661 1544
173079 194814 2152
15690 140566 1799
161680 193060 882
52131 86475 4637
39145 190956 1110
20747 112814 2982
8454 122528 644
17418 58826 1847
188815 198209 4932
5583 11423 3378
76190 127308 4541
64662 155831 2320
147518 192089 3608
116010 198000 980
110726 159821 4784
32872 34917 107
115296 127437 127
184501 197372 4204
143976 195542 2814
156525 170222 1926
153667 162071 2752
139051 187709 2788
84226 187677 866
131459 155769 724
183642 193131 3321
175250 199478 457
50471 69770 2995
85547 182980 3701
29643 63347 612
63450 136015 1480
178391 199269 1605
53171 109423 4383
139575 192273 821
50166 52318 1299
2233 35147 4120
98915 159559 522
81661 153114 3718
33902 167405 4159
30242 156235 3928
36669 122558 3292
192752 199754 897
109441 140286 3301
59972 108561 13
82930 179396 31
137705 156820 4486
28383 136501 1989
34817 73393 3203
184418 198248 775
41552 186556 286
36294 74615 575
120450 135718 6
127560 192232 4111
47035 67427 4982
3508 41667 2566
19044 159430 3414
171183 188576 3824
24275 184778 2499
22736 108735 391
172130 174844 3710
116143 172693 1851
73505 141012 2254
62474 188185 620
7511 182178 874
52380 153141 3721
93843 158333 3744
118066 172864 2383
14579 176885 195
136668 138374 1369
36583 54168 4127
141371 148058 1629
167654 183018 2921
191076 191957 3194
82782 192286 3536
117951 184999 4607
104359 117913 3570
13237 50928 1348
72462 149058 1047
116911 193811 2098
8806 177739 1492
9508 104230 1509
184381 188206 1921
233 3897 1068
31881 70300 4980
47444 85833 2094
82987 117607 4616
166853 187812 1527
149994 166480 3228
14690 87894 1952
64572 188514 605
77074 176258 4757
66200 189976 4076
142040 156599 4174
164204 175367 54
75360 95372 1029
174092 190398 2772
119822 188312 875
61432 135387 2072
135635 139236 3070
168709 185152 4528
75323 113173 990
81597 156886 270
104298 185469 4804
184346 189632 4164
191300 195144 3695
86834 194891 704
158129 174895 116
141510 152274 4717
66670 85035 1633
94477 106735 251
65426 95993 1322
64042 77477 3275
13993 54764 990
79261 172915 4128
199629 199837 1623
171037 178039 3860
134380 146573 1974
17072 91385 4597
633 126219 673
83543 87874 617
134556 186944 4226
76654 178909 4692
165842 172753 1854
187977 192866 2154
79311 81737 4027
25003 122289 3890
189176 195469 1095
73841 151110 1699
129432 176874 3084
96714 160102 904
177745 180060 2161
42549 182495 907
163721 193867 3538
194360 197846 1523
16946 89244 3689
18568 197775 2414
52934 110632 2536
8745 171033 4008
54949 114466 4710
149615 190077 4196
150149 180379 482
196250 198831 4385
143360 193283 2218
53286 145299 735
9861 152320 2
42213 84318 433
93914 111652 3058
98086 106987 557
110905 130094 2542
161541 178564 3504
184078 192556 4888
165414 171092 3605
22104 30266 404
76264 112621 2393
125349 186143 1984
168129 188985 2063
193761 195288 2142
27199 99803 3325
159123 169560 650
166636 173414 4076
69406 182918 1255
139295 177926 2106
72811 130725 1251
73628 81831 3345
69592 104092 4797
191244 196763 2706
37312 60218 2657
57410 191838 3133
160916 193248 4248
188904 199516 4225
33181 65723 4865
83862 149102 1936
39064 160359 3856
73529 142306 1774
7572 175544 2185
29983 170886 2533
193969 195050 1444
154828 177005 1159
156749 186469 2928
135835 170175 2319
187096 199695 4201
73868 122021 259
176733 177239 4713
109422 141516 4260
20588 62871 4050
120832 173069 1710
20207 91254 3488
103474 108685 1335
148430 192132 125
14431 89890 3724
60064 128296 3499
25513 105360 2238
163669 170801 1065
73502 140259 1308
129260 134255 4939
50821 181886 130
106292 119290 888
160773 198738 3277
130880 130978 672
182512 188591 4045
84394 160849 2143
126576 176119 726
29781 57440 1700
196645 197126 3902
172091 174990 4699
164622 168506 4605
141914 171526 2877
141769 168622 2840
80880 90495 3815
138836 177558 104
64759 77659 3836
179459 194214 3837
64279 106338 4384
179894 186500 4846
12802 43595 1903
74621 92068 2553
24302 32404 2292
106386 146974 440
34739 57293 4015
64966 187390 4067
25475 105205 2371
196417 197858 3414
6116 151135 3816
174707 184764 4722
15284 28698 3870
178362 194270 2213
35880 68207 1867
56946 115176 4238
177149 178478 2690
186182 186647 1683
27449 40812 2122
1468 14551 2324
76064 101105 2585
186127 194556 1900
75162 139443 2506
199097 199797 4621
30109 193590 2590
187918 199871 4964
100508 179308 4135
90362 99589 4619
38666 49764 2130
41588 61819 997
31584 47305 4439
174173 196467 1112
24241 70567 1407
186488 187139 1490
85342 124114 2988
114383 150443 3450
146693 177413 2466
178339 189316 269
75897 139165 585
73538 191829 2824
172772 187700 1448
39112 134071 2570
4998 49132 3131
164992 172073 1224
4736 158973 3494
102892 120154 4340
16225 165042 1827
6132 59858 1211
146068 178675 2838
71139 97656 47
129869 170949 726
149281 178303 616
78376 93214 1343
114607 165849 1561
86031 106083 3428
190750 193660 4668
121671 149075 801
14565 35230 3729
184255 191190 1474
177017 194525 4759
190646 196629 3953
129620 149626 2828
190404 198205 115
121863 166659 912
20025 166211 3608
147333 154087 645
103065 146985 4328
149123 154914 450
93975 98699 1297
25409 116764 2335
91034 184924 1965
153521 157363 3175
154369 169206 4193
118841 128964 1975
155704 182809 3784
66578 149505 4517
35099 76632 678
26099 184915 995
130572 155431 353
58432 108887 1972
144632 182162 554
135567 162502 3729
190254 190977 4052
77094 89959 614
23269 88731 1997
165005 194953 2374
138444 159032 763
48104 158513 138
142503 175190 4493
173750 192254 4527
117071 188795 1094
191137 198410 1965
136227 162867 2075
172368 172832 1475
85581 95293 1465
18890 59655 2654
25175 155705 672
57806 76132 4745
39092 107294 3085
176754 192683 180
192210 199770 4927
111972 158449 2248
77752 103632 3194
144319 178501 3622
72647 138356 1547
30428 196763 3482
150943 169181 1705
194259 198611 1523
121045 149382 275
147430 156643 3738
126635 199968 4475
129778 152442 1718
12850 114857 3056
74377 96916 4425
18691 110202 3600
69038 99874 1250
70184 137255 764
188525 192441 3531
31279 130519 4991
114753 117740 3549
153843 193868 866
183901 199991 1730
133482 196702 2907
88124 168855 1173
132349 180373 2173
162235 189461 3921
44541 160328 3506
182336 185431 58
61747 196760 1145
159770 174482 1255
120228 153994 1852
158384 189358 2711
141049 178956 974
165890 185911 2447
122909 190809 679
58568 64411 2532
171430 174950 144
174623 194545 512
85158 90570 1864
196128 196435 3372
168883 194224 495
24898 178592 2668
11430 64636 4
38524 59297 2701
51000 192415 4699
142000 162003 4029
153612 157766 1981
90813 101809 1057
97463 122133 721
68421 183302 1790
164142 193153 3857
63760 176891 519
186565 194291 2605
102071 163280 1975
31792 182759 1037
36427 168955 2795
476 83669 4567
94866 161045 1751
194354 196990 4428
3343 4190 3028
194260 197002 3394
174119 191244 3581
62558 138565 527
132782 188689 3754
120225 126603 4385
185898 192279 3893
168163 181761 3919
88049 166576 2082
12457 89395 61
1948 2512 4354
6747 91232 818
106577 190547 2616
51434 122991 2926
83309 106254 424
75513 121851 3844
77456 141782 905
23077 188959 1199
92623 135080 66
120419 196166 35
168670 190800 3831
174446 199938 32
22829 194201 1595
147725 160954 3742
146999 180663 4253
75017 125048 3042
119120 183090 2220
136786 178505 2255
69971 184519 2612
123995 144890 4123
116071 178312 3947
41989 72535 1787
83071 89984 2715
16410 86083 3468
139802 165381 1106
58350 88707 2368
93055 129747 3766
196787 197947 3685
26528 131688 4095
104242 112474 706
176540 183554 4580
161401 198754 2268
142024 154717 3880
66840 170520 2965
57517 108048 1001
62784 101792 2538
197061 197881 4724
77466 176968 2482
143691 181533 1220
132094 142009 814
98663 98958 4422
102141 188462 3855
27224 173262 415
183336 193265 3090
130693 133099 805
66357 194062 3572
162117 164088 3794
141715 176334 4691
82418 129100 3741
121973 145790 4831
99696 117480 2787
44598 135250 2455
177912 184779 428
40640 135767 592
167583 174220 4224
146070 157972 3797
106251 135577 3310
85198 192726 4153
61965 164210 3473
141337 178387 4819
194719 195664 613
14152 127533 2311
155002 165913 3132
174732 188738 2034
51918 124840 2008
189340 196098 1851
18069 25149 770
114185 158668 1455
147107 160620 4653
55609 134406 4790
172431 196376 300
1735 130158 4134
116973 191214 1873
190630 194522 997
182639 185652 1745
2978 171750 2925
161939 188556 4447
36821 88932 2332
80356 139889 4362
38443 104896 4220
49274 60885 601
57463 114517 2415
100307 133452 1588
27472 64912 3213
119998 150629 4532
84528 114549 3528
54235 100926 651
63958 187672 3301
100072 185214 1518
47555 70897 3402
15953 124392 1233
56121 137524 2224
147176 183476 526
135182 160375 4281
123023 186272 2232
102127 196076 993
154889 164315 2844
29929 125540 4924
104078 137719 4016
58082 92547 877
133463 155262 1395
125493 199326 2393
69753 131981 1748
150133 173659 1986
16376 137032 3911
15833 66509 4333
194019 195214 1706
146005 183020 2676
41641 100929 3936
94737 156379 4830
143830 165112 4645
111531 146523 466
124783 146233 4902
2704 152901 3419
109416 112625 373
1590 74632 4322
95096 137895 3006
94757 113901 4035
86099 150060 483
16682 149174 4774
120441 182990 1836
146047 174156 4654
143411 156616 3577
125810 181524 555
119333 183568 3337
180692 180836 2959
142870 174386 4385
38890 139165 2622
111615 155696 4949
188744 195846 2025
189136 193905 4642
129132 134793 4765
131882 193685 3719
68148 156873 3615
62475 137236 1351
69248 148174 1328
164641 171673 793
145090 149778 1025
23812 185996 3995
154365 181117 2716
173606 197184 1819
69453 154462 4956
186875 198955 1204
134082 146496 2416
150483 189672 3369
147146 193531 558
34220 155744 784
196393 199849 103
49647 106502 313
172476 196883 4005
30422 189030 3938
127857 197613 2122
