5000 5000
3459 3869 4513
4210 4293 1955
789 2129 2606
2315 2522 3812
4855 4994 3403
2019 2334 4946
2238 2822 3081
2697 4585 4226
784 2868 1558
930 3156 1786
3531 4475 2180
1411 4230 4504
3382 4025 1982
3256 3669 372
1048 1246 1545
984 1130 4818
1480 2938 3498
2103 2160 3884
71 2947 356
2054 3656 32
4499 4916 3784
4896 4931 3343
4567 4717 355
2292 4034 1153
4612 4715 4985
1902 4530 581
2204 2278 2106
2102 2262 837
918 2961 3162
1149 1244 85
4340 4482 3273
865 4066 1291
4816 4953 1144
608 1469 2544
3382 4600 57
4281 4605 2433
178 3380 2213
2554 4254 2204
381 3203 3165
1893 4358 2678
425 3869 953
750 3534 3317
415 2544 1834
184 4322 579
4044 4547 552
2182 4746 507
3172 4516 2274
791 3198 4270
4184 4876 3031
1319 4970 4253
674 2636 2327
4675 4706 4285
4713 4878 841
1371 3668 2575
2019 2947 3022
4852 4952 955
3538 3993 3667
4911 4974 2928
4839 4842 3044
4017 4713 1474
1821 3050 3063
4662 4785 3906
4488 4954 4446
1034 3994 2045
461 1377 805
37 3236 328
4281 4605 4272
1308 1658 2384
258 1984 4259
487 2850 2063
2704 2722 3188
1613 4785 903
4389 4657 1249
1989 2815 431
2765 4215 2131
1907 4792 878
3140 4123 2169
2284 2624 4788
4773 4901 1572
4863 4938 2954
1963 3516 4105
3453 4758 3817
1331 3919 3997
2912 3533 1300
2776 3164 3499
4944 4965 2648
3484 3566 4916
624 2913 4675
605 2913 174
2981 4197 4207
4687 4985 912
3529 4459 4122
560 4735 4474
4641 4977 1329
3428 4702 2825
37 602 3405
2341 4565 3306
1798 1822 4431
1679 3745 2636
4647 4686 4554
3047 3229 637
644 2372 2156
2411 3811 1860
1809 3841 4758
4619 4808 1465
2678 3654 2441
3976 4103 4553
3859 4677 3506
4455 4482 2319
1919 2220 3839
843 2616 2340
149 1711 3882
4864 4900 4954
241 2624 1352
2405 4918 2494
2481 4672 2848
1786 2458 2742
10 4244 1729
122 414 943
3181 3538 4492
3131 4134 258
2638 3095 2855
4864 4942 1948
554 4819 3965
1216 4423 4883
4606 4809 3955
2992 3664 3080
2986 3316 853
366 1999 347
4552 4597 2904
4324 4838 3881
4222 4545 3724
3214 3374 3524
1952 4596 4270
4068 4769 1445
2465 3891 3681
4710 4833 4643
171 4146 3080
3576 4684 3517
1320 1710 4707
1740 4365 2652
2188 3691 4983
4740 4959 630
3080 3396 1098
267 3461 3361
2669 4522 1920
1331 2455 1142
4939 4974 2704
1440 3229 3444
4719 4732 3011
2437 4560 617
1144 3899 4231
134 2798 3119
321 4915 1773
2060 3807 3323
1905 4354 2120
1292 2487 4756
1557 3755 4246
3543 3933 704
4839 4922 4926
285 2562 2044
4146 4686 4157
2724 4008 3358
4419 4630 2326
1158 2634 3859
2892 3818 1298
1036 2521 1220
4312 4427 4004
929 1008 2252
4213 4487 687
2857 3670 2395
1488 2170 4402
4867 4931 3180
861 2848 1829
365 3219 1674
1643 2030 2020
1224 2617 4189
3226 4097 1676
2263 4368 4587
1809 1876 4686
1204 2760 2943
3754 4112 2333
1568 4535 295
154 567 285
3460 3512 3571
846 2796 895
327 2280 862
1167 2331 3439
4881 4939 3840
1729 4013 824
2826 4931 4730
4017 4328 1622
3053 3519 1356
1745 2531 4724
295 2516 4874
4392 4719 1034
3510 3945 852
1676 4935 2711
3778 4297 1442
3109 3351 4791
725 910 3928
4777 4786 2832
25 3930 1596
3931 4951 743
4528 4657 3486
2856 3028 2828
2713 3166 2543
78 2295 317
4145 4628 4623
2284 3267 4355
1090 2506 714
3881 4790 3381
2318 4514 667
4719 4911 4796
1918 4768 1565
3868 4542 4013
2968 3375 2679
1901 2702 4650
4541 4794 2189
3139 4090 4406
717 1960 3198
1812 4002 1914
1581 1728 3005
2606 4070 74
1018 3798 2679
2058 2479 1577
191 3845 2157
122 1371 329
648 819 723
4777 4849 1064
3691 4205 3969
3346 4713 1545
3827 4875 4628
1437 4115 1062
3821 4936 1138
3677 4950 2771
3355 4384 2566
155 1276 3720
1752 3060 3563
4276 4430 2517
4576 4846 4385
890 2293 4060
1324 2761 1043
263 679 1475
1776 4103 3321
3297 3948 1590
3606 4967 1383
3800 4993 4991
4223 4864 4755
4929 4949 4329
1322 2983 3267
771 4077 2789
1760 4181 1038
3200 3683 1687
356 2932 1790
1593 4216 1910
3917 4211 4768
862 3984 1163
1293 3972 4565
1797 3174 773
4796 4866 3361
3432 3866 3554
1221 4069 2545
3845 4446 3296
2817 3062 1081
3236 3421 3845
2327 3080 4106
3451 3880 1520
363 3342 1045
3461 4322 2614
1117 1344 714
902 3170 849
4174 4573 1307
919 4766 1698
2474 4166 1154
1142 4199 3638
761 2585 2365
2487 4092 4845
2012 2475 4670
2477 2558 1459
2033 2674 2687
680 4391 3537
857 2103 411
480 3337 112
3756 4067 3172
773 2585 4044
4072 4383 2826
3968 4002 3671
3272 4391 3402
4971 4974 4376
2787 3907 3372
3049 3428 925
3151 4065 386
4123 4782 3579
3501 3612 714
3467 3917 1846
4678 4757 3764
3177 4580 465
423 4140 412
3165 3601 1633
4774 4968 3290
3934 4583 4381
4922 4957 4618
2897 4686 1536
2374 3262 1623
1651 1744 3935
3384 4301 3039
2191 3301 320
2470 4888 3292
651 4739 4733
718 4582 2468
4836 4869 4497
3102 3279 2422
168 4471 1174
290 685 1003
2082 2627 177
1416 4251 414
2210 3470 609
687 3264 3587
839 3514 44
1624 3340 3600
222 495 326
2490 3073 1732
3226 3322 4051
399 4971 967
4492 4977 1316
3557 4527 798
310 3603 1265
4125 4188 1455
1822 4667 4551
1968 4734 3755
1053 3874 123
1648 4371 4729
2669 3811 4102
4213 4462 2731
63 2511 1715
4994 4997 3218
4596 4857 4618
4287 4565 20
1005 4164 677
2783 4945 3917
127 1015 1316
1444 3054 1404
297 3160 39
2400 4423 4688
1252 3348 2028
1071 1712 4841
921 1417 3260
2184 3321 1994
4435 4852 3729
1598 4764 1314
2703 4021 4507
4807 4944 2891
4697 4928 982
1281 3138 1760
4519 4582 2196
1904 4241 2182
1760 4344 1827
4094 4196 1106
1532 2690 3985
290 4607 4798
1161 4321 1107
3969 4002 3128
146 1492 496
1691 3137 3068
1363 1476 1754
395 3706 950
1612 2733 2642
4670 4822 1384
1416 4650 2019
2216 4053 2159
3594 3737 2413
3775 4746 4673
1054 2560 1029
1865 2111 1543
1181 4080 2271
4267 4933 2853
4073 4085 2004
1341 3110 1128
862 1967 3041
58 2011 4289
1305 4582 1464
3772 4938 1850
3826 4067 1629
4127 4469 3556
3288 4617 1653
1585 2822 4010
4963 4975 28
4470 4929 2750
3497 4984 3407
1854 2809 2811
4616 4876 1075
2241 2364 1697
4632 4912 433
4611 4762 4206
3554 4058 2625
3963 4039 4283
4521 4553 2801
2115 2742 4792
2151 2994 1402
2421 2814 518
4238 4668 4306
2366 2861 2200
1606 3886 1727
883 920 1621
2303 2346 117
3158 3699 2821
1725 2226 2874
4216 4480 1050
2849 3640 2992
2655 2787 227
2352 4481 775
2183 2378 3590
4827 4895 2843
1605 3455 2165
3927 4140 992
699 4646 1675
2238 3947 1684
4546 4689 3925
2050 2290 2515
3416 3577 4338
1806 3327 920
2207 2824 4916
1285 4562 4702
94 425 1568
3337 4370 1960
4989 4999 3976
3876 4499 1726
1090 4582 2563
4476 4895 4719
1800 3167 3494
3897 4688 838
1028 1770 3935
2087 2948 574
4545 4782 2861
4978 4995 681
3008 4251 4577
3685 4830 4633
210 2224 4719
4599 4821 3411
4149 4287 4561
4548 4896 1488
4548 4786 3909
3989 4411 3293
4116 4503 2027
1277 3124 3190
2051 4048 3169
1267 2155 152
3505 3955 3312
3571 4057 4571
4389 4941 4881
1871 3543 834
2042 4406 2333
4652 4999 2535
4376 4395 2988
739 2590 501
2069 2103 2254
1103 4743 3044
4403 4547 270
1167 2522 2187
3949 4284 4749
71 90 4374
4732 4840 2316
3396 4664 153
3974 4626 3186
4721 4962 1170
3025 3281 3169
234 3022 3413
1135 1608 1003
1708 1946 2454
1558 1637 3332
4399 4571 3447
2164 2606 1562
3329 4979 2089
4745 4960 4454
3555 4372 1077
345 4687 820
779 915 3088
1666 2095 1068
4590 4898 2974
4785 4846 612
3422 4975 1648
4035 4514 521
4079 4430 1549
2740 4779 1079
2184 3921 2333
718 1513 807
1111 2173 4161
1604 4844 1375
922 3231 1127
2881 4694 1659
953 3079 1936
3130 3899 4172
3033 3319 4810
537 3202 4760
1449 4559 764
4671 4850 2044
4020 4626 711
3235 3431 2699
1073 2250 4648
2588 3807 285
4841 4860 3215
2047 3455 1034
779 2731 3494
2402 3571 3040
236 4783 189
4724 4872 2416
4531 4794 1488
4868 4973 3783
4933 4997 2855
3884 4405 727
1720 2093 3827
2232 2283 4462
1720 2797 1366
1578 4962 1415
4679 4824 4567
1735 1856 779
4799 4953 3109
467 1664 3079
3518 4415 3806
2721 3599 287
393 2643 1475
2816 3188 1346
2701 4884 3978
3422 4897 2349
1930 4400 2686
1621 1651 2411
3606 4586 1279
3858 4181 2499
3749 4096 64
2065 4611 3143
1363 4379 3248
427 3071 2203
4487 4630 4595
2308 3961 651
3650 3971 758
700 2041 1147
937 3128 3305
4809 4950 3671
460 1201 1286
1663 4019 744
4707 4882 1652
1464 3299 4882
3247 3870 1415
3086 3451 605
3017 3106 87
3662 4969 2200
3568 4741 3149
3043 3426 3645
4319 4675 2232
4651 4708 4856
4713 4733 4212
4708 4892 1852
421 3669 4489
4434 4513 1331
3235 4199 2131
1809 2923 507
4328 4898 3860
4684 4767 4395
3838 4770 2282
2671 3389 474
1378 4464 3046
3728 4232 3076
4309 4509 1378
2097 3198 1379
2433 3738 2752
127 4328 1095
4925 4958 320
1208 3226 3082
3868 4088 915
3676 3820 4005
2751 3058 2984
3877 4638 2823
3780 3812 2184
730 4489 1669
4812 4924 4361
4856 4974 2021
3800 4361 3900
3611 4646 733
2374 3680 3270
4742 4953 3904
2356 3873 3329
741 3512 4796
3106 3349 1921
2435 4698 1129
4956 4994 2017
527 834 814
3498 4448 3524
4570 4853 4061
2458 3577 2693
3254 3351 4330
1650 3857 2127
3929 4673 1362
3161 4720 107
2582 3687 3345
418 1457 1584
2256 3323 4848
3283 4656 4660
1430 2468 3415
142 2685 2878
1621 3957 3952
23 3527 1055
3865 4590 3332
3109 3497 3057
2785 3032 1488
4984 4993 4084
1825 1963 2725
4404 4426 2301
651 2421 4562
4899 4922 1035
2265 4885 4370
366 4035 3979
3116 4266 2332
4165 4802 4241
2385 4122 2231
1385 4704 1578
1541 1849 3816
1063 4927 4181
957 2118 3465
1606 4876 991
2678 2995 4678
2605 3693 2413
4907 4951 3209
260 921 1780
4134 4510 3879
1441 4251 2478
2279 4886 3687
3461 4881 594
2823 3825 3127
2915 4189 4298
1429 4442 373
1310 2573 4897
2672 3527 3109
1153 1288 4153
4464 4474 4875
4296 4830 4270
3769 4064 2568
3018 3243 3918
3309 3763 4327
4133 4176 2984
4441 4942 1080
3921 4503 4911
256 3841 4000
2635 4878 1513
3225 4726 2517
1710 2907 4141
3537 4565 3463
283 3767 1959
2433 4719 1452
1400 1971 3212
3177 3679 1070
1654 4098 3834
4210 4284 2757
257 952 182
2177 3229 671
2713 4121 2082
1994 2808 1440
3686 4363 247
2065 3410 871
3643 4922 1377
627 3426 4771
1371 2016 1923
2373 3323 3228
522 1222 2820
3288 3297 876
3098 4337 2282
4310 4853 729
4631 4646 2088
1550 2210 2850
4080 4130 4444
2955 3796 3366
2771 4236 2296
705 4760 3691
3054 4404 2082
4657 4847 171
2433 3999 73
2828 2891 3812
757 4028 4844
2531 2727 500
2199 3851 2236
1008 2633 1562
2390 4637 1923
1023 4622 3950
753 1392 3199
3450 4936 1145
336 4863 4785
2967 3697 2831
4014 4167 4837
4672 4900 312
540 834 1930
1379 2879 1321
1035 1241 2691
1747 3683 2390
454 3531 4851
4733 4847 484
704 3505 4039
4990 4993 822
1280 2746 4428
449 1163 4909
177 4039 567
2895 4570 3980
4407 4721 3680
2663 3454 3298
4400 4716 490
856 3848 2540
2515 3189 1793
4327 4848 3811
1664 4402 1654
2196 2653 395
4715 4756 2789
3688 4662 4087
4699 4718 1056
1312 4998 3694
4134 4782 280
163 629 2276
558 3327 3852
3978 4028 4167
4733 4751 118
2827 4430 243
312 3016 2034
963 2672 2990
2518 4664 3584
3487 4409 3737
1278 3338 4070
2686 3505 3747
3578 4196 1152
3183 3589 4230
1387 2245 3784
2981 3948 3273
2547 2702 238
1336 4534 2130
4575 4879 1464
714 3823 3547
4231 4976 1837
1174 4404 3850
1224 4381 941
4750 4961 849
4874 4947 3704
3813 3924 4490
3634 3712 3966
131 3276 3178
4130 4491 4265
2891 3754 1608
3193 3563 249
4477 4841 3947
3791 4301 4316
4943 4951 4483
1053 4870 2595
2138 4247 1572
699 3747 3312
3858 4865 4917
1685 4528 2125
2809 4600 4333
4519 4888 1329
990 4030 4043
700 3995 4441
1310 4046 1141
904 3666 1260
3218 3770 914
2322 3265 4856
1224 1478 4618
4740 4871 2286
2855 4182 4615
1125 3053 648
4055 4770 4422
3230 4549 2855
1172 2693 3796
2503 4395 1280
4099 4408 4184
523 3339 3745
1220 4268 635
4456 4917 1753
4350 4725 4670
1291 2924 4207
2220 2612 2750
1452 2857 3651
532 3510 966
2955 3103 556
4563 4969 2422
3111 4399 2227
311 4438 3461
667 4100 4955
2648 4154 3049
780 2341 4780
654 1715 2905
4573 4976 2166
4773 4956 3501
3182 4241 2445
1708 1867 1296
3439 3799 3023
2671 4924 1001
3968 4665 4046
4785 4912 1622
4738 4934 1730
1065 3514 1615
4833 4911 3797
992 3026 2296
2249 2814 1777
3334 3366 1706
87 4146 3273
3356 4387 1543
2616 3712 2296
3157 4532 548
4852 4928 4611
1302 2301 3621
4404 4740 576
4018 4951 1419
1703 2226 1561
1581 1803 1022
548 4487 3777
4989 4990 4609
1897 2545 3429
4908 4976 1933
4751 4756 4680
4809 4864 4108
4565 4984 3887
892 4177 2332
3012 3575 1870
1578 3538 452
2700 4183 3633
697 4733 281
2441 2701 422
1969 3019 3916
233 317 2969
242 4971 1876
2002 3705 1170
4762 4863 184
4131 4663 3549
946 3599 1735
4031 4089 1879
4687 4942 954
1550 2187 2604
2091 3625 1168
1242 1538 4346
2995 3045 501
4350 4853 2969
127 470 2259
2930 4414 2313
733 3213 1090
3711 3808 4701
4949 4974 943
1070 4499 4064
2092 4934 3139
3135 4156 67
111 1614 3467
1155 3704 4681
2681 4164 1837
3145 3619 4282
449 3395 1901
978 4151 3983
3750 4431 3800
3960 4308 3247
2417 3668 4805
85 1027 151
2193 4810 3745
4495 4655 3432
1235 3990 4696
2148 3247 3133
1251 3795 1324
204 3324 2839
3545 4580 4102
4725 4929 2894
1529 3116 3561
4550 4603 2328
4341 4638 1956
1753 4647 4524
2903 4940 3689
755 4553 645
4087 4127 2579
1691 4166 958
706 3546 2418
2095 3191 1244
3114 4794 1584
590 4766 2207
48 402 4691
3142 3582 4111
1301 3034 2714
676 2941 1785
56 2657 2069
3774 4972 1896
4237 4992 4159
2098 3026 167
1141 1522 3368
1218 2852 83
2762 3306 3155
4921 4951 4189
3943 4876 2769
2717 4294 335
3236 3982 2531
2647 4919 2172
2409 3569 251
4536 4905 4609
2675 4721 3942
3093 3526 4164
570 1700 437
3727 4912 3739
373 4020 1192
3990 4446 3230
1784 4640 4561
1098 4439 2094
3856 4463 687
1528 3337 2365
2103 4389 2687
1882 4697 4393
642 2086 4677
3775 4809 4738
287 1405 3641
51 2586 188
2943 3170 3495
1002 3475 285
2660 2815 4843
3612 3930 324
1662 3992 4797
2214 4302 1477
4213 4585 963
544 3546 32
2923 4430 2331
2335 2543 4017
2372 4756 342
3452 4624 53
3787 4695 1877
541 1422 70
216 4012 497
4796 4939 826
2386 2878 1609
1608 4675 4985
1935 3918 1421
2246 3235 2410
861 4933 1480
3721 3987 4238
2976 4145 1900
2178 3918 1984
4741 4891 1697
4054 4231 3536
2179 3260 1660
4622 4890 4214
2340 3203 4256
4923 4950 4595
2922 4151 736
4213 4983 1590
2458 4740 4897
1583 2186 4725
2045 4730 4898
3444 4066 3092
2416 4570 752
4495 4653 2522
1737 4935 3133
2055 2137 2883
4764 4862 1312
4740 4971 3487
1971 4727 1745
4984 4985 3881
2555 4395 118
4120 4224 4621
2318 3604 1718
906 3174 144
4683 4854 4584
195 759 1657
1644 2447 3983
4870 4935 3571
2895 3072 1436
3622 4352 4714
349 2325 3949
2308 4740 3163
1368 1392 2405
1906 2234 1998
1228 3790 3395
3517 4207 1685
3246 3380 2092
4326 4931 2818
998 1062 1296
459 3638 3508
3501 3775 4897
286 824 4629
4938 4958 3949
3586 4711 3074
3335 3365 4490
2498 3106 2977
2620 3387 3175
4514 4682 3450
4768 4968 3861
831 4484 1358
3633 4775 4317
3331 3813 1158
3685 4104 2127
4841 4868 1760
2195 4353 889
2764 3456 2677
2542 4914 1108
1678 2305 203
2510 3985 140
3518 4587 3537
735 853 2069
1033 2952 2791
2347 4444 831
3359 4729 1838
1704 4019 1799
2333 3071 415
3713 4304 1871
3019 3720 4077
2134 3538 2676
2310 4782 809
3520 4967 2396
2516 3552 952
2814 3637 158
1512 4033 2438
651 4720 4152
1983 4322 73
2397 3465 4235
2610 4931 4291
310 384 2502
2420 3634 1023
2253 4904 3771
715 4398 1661
4043 4532 4083
2360 4098 1917
3762 4589 321
4935 4939 275
1126 2160 1796
2476 3501 3233
2010 3021 4004
3211 3761 4859
3831 4265 688
2145 3407 2855
4592 4774 1924
1134 3855 2487
2279 3435 1887
1909 2039 4917
4 2369 4134
2338 4229 1618
2577 3545 4525
4013 4561 1837
4584 4895 424
4598 4730 3106
1576 1784 1700
924 3119 3885
2945 3700 4624
3618 3624 4046
3025 3305 4057
499 2170 4780
973 3322 3556
568 2829 2606
3004 3572 672
3793 4729 397
2381 3302 4579
1832 2882 4708
1311 4369 3234
2138 4178 2542
1856 3063 4537
4520 4664 1002
2859 3377 1914
3189 3844 2200
4084 4817 4576
4053 4656 4036
4231 4466 3997
1663 1691 1029
4070 4649 4649
2457 3434 590
749 3500 4569
2437 3193 3431
1844 3531 4545
1236 2660 1139
2736 4941 983
1972 2143 4133
2029 4308 4909
1595 4878 3436
2797 3352 4314
4765 4911 811
3983 4998 5
1750 2932 2389
3853 4904 4468
3280 3875 3429
674 1012 3667
4944 4997 1408
1428 4049 2463
4353 4952 505
756 3179 1921
3866 4431 2885
3678 3778 4161
116 4632 3449
2958 3468 4498
1008 1874 2866
685 2711 4706
1823 2471 2820
4187 4726 6
3440 4705 2463
1977 4343 788
1870 4662 415
1764 2495 1392
4777 4848 4963
515 3376 38
1660 1759 3957
3233 4019 191
148 3996 182
2426 3451 3856
3053 4329 2186
3465 4964 2763
342 669 3811
1526 3874 3587
1760 2840 3848
947 2374 2436
2517 3908 95
2649 4042 2274
4644 4800 937
4770 4915 3857
4570 4648 4128
244 3905 2608
4742 4950 2118
946 4336 573
4280 4712 2068
4784 4965 4388
1813 4455 1626
179 765 2590
3847 4472 4046
4717 4883 228
4726 4931 2314
4991 4996 2496
556 4630 2538
2154 2636 462
345 1005 2523
1116 3138 2427
1235 4462 3073
3753 4874 2381
4347 4596 346
439 4193 4853
3539 4338 3589
376 2150 4331
4229 4985 2498
4543 4864 372
376 4570 4931
1173 3736 4195
4268 4517 1620
1081 2409 211
3813 4152 4665
2467 3735 135
1244 4306 1081
2943 3704 2577
1813 2558 3888
3753 4466 46
3303 4011 4981
3714 4016 3197
764 4317 584
3231 4336 1100
3838 3956 2719
2241 2552 439
692 864 3452
4176 4965 3451
4855 4971 3880
3234 4918 2639
18 3451 1888
2961 4005 3712
3517 4321 4472
822 4083 2667
2469 3176 2951
1922 3196 2346
4108 4146 2703
823 3038 3770
3673 4980 3755
4602 4765 4183
352 1696 131
4375 4700 154
2296 3823 4927
4360 4591 1181
1071 2393 4010
758 3247 4257
3974 4763 3136
1280 3767 4027
3633 4071 4781
2419 2518 4483
1745 2297 1220
2808 4490 2476
166 3314 2082
3479 4625 1930
996 2828 1618
1892 2202 235
4250 4295 128
54 4363 661
4262 4340 4762
1966 2278 4934
1427 3682 3423
1947 3695 4246
3797 4863 4272
2657 3171 2888
2321 3823 1516
2806 3086 2398
4281 4766 673
4867 4921 2648
3232 4545 867
2568 2856 1425
4750 4988 4486
3886 4175 3236
3944 3974 2462
4815 4906 4542
1974 3480 4519
2694 4877 1786
2646 3203 1329
2918 4736 4431
2264 3081 4389
4338 4575 1323
1611 4852 108
207 2393 4032
108 561 1666
3299 4382 655
46 2019 4951
2116 4485 3037
3665 3843 467
1862 3718 3213
1608 3960 4404
4539 4549 2852
4752 4897 2819
3355 4856 3437
4982 4982 4121
520 4655 4500
36 4024 982
2367 4315 751
4848 4994 7
3800 4518 2904
4974 4988 1806
182 3459 2137
170 1213 2560
2458 3099 4069
419 3378 3498
3053 4910 3801
892 3999 2902
3646 4483 3995
2335 3768 4634
4571 4699 861
912 3068 3381
3631 4545 2694
1156 3922 1359
1304 2947 2646
916 1198 4284
66 1297 2340
1261 1710 4466
1258 2339 102
984 2593 3360
3342 3905 313
3612 4595 2797
2896 4377 1398
3159 4561 640
2987 4688 4663
4861 4961 290
4817 4847 1371
1415 4596 2562
3020 4028 816
126 3605 3227
980 2840 3173
2631 3172 2844
1435 2212 164
4400 4510 506
1210 3438 1866
2492 4106 3551
4241 4332 3567
4543 4982 4483
65 4620 554
3356 3747 3721
1121 1271 3210
1462 1577 3148
4780 4947 604
1883 4303 2090
179 4490 2101
479 4033 1726
4181 4432 1831
3010 4761 2662
163 3094 1351
3569 4541 1995
2851 3667 1373
4042 4736 3430
3289 3508 2971
2589 3729 4865
4663 4908 81
1819 4298 4555
3751 4136 114
4575 4874 2036
3141 3952 1578
816 1814 2917
4787 4890 501
533 4568 3051
3739 4388 1593
2441 2751 4369
2973 4936 1404
2636 3669 4665
348 4416 1507
1163 2372 3436
2762 3935 2086
2617 3008 4652
2969 4305 2784
1265 1544 1938
1072 2203 2398
794 4403 1217
2348 3665 1402
737 1584 405
64 712 3340
1176 1525 1680
4222 4401 3625
3282 3475 3185
1624 4869 2157
546 1471 431
3183 4978 716
1229 3833 993
1450 4946 2620
1359 3827 1994
21 686 125
621 4329 3995
4731 4736 220
3800 4882 162
2069 2222 3953
4700 4753 4531
402 4334 989
547 1449 3337
1647 2039 541
4388 4772 4017
2842 4926 1528
3292 4483 1703
2376 2578 4347
4203 4424 2024
4857 4894 4723
2435 4847 4191
3275 3490 2438
3976 4250 1446
3565 4400 705
547 4621 4239
3393 4569 1847
2977 3688 1891
4297 4365 3319
323 1381 3211
1259 4631 4598
758 1117 4323
1768 3132 4255
4265 4646 526
2181 2817 3743
3578 4081 4642
4307 4596 834
316 4448 1454
2656 2779 1026
3924 4028 3577
3130 4748 4005
3614 4517 1122
2793 3776 3566
1903 2584 7
1126 2580 161
4293 4477 4001
3401 3511 98
4696 4851 2539
