5000 5000
2633 3349 4605
3358 3840 4362
1479 2325 4465
3293 3445 327
4919 4990 841
398 4862 1977
3488 4170 2165
1824 2297 1265
259 4731 4820
3725 4800 4008
4611 4688 4559
3973 4163 3161
2734 4273 1992
2365 3081 3463
3824 4573 2476
2038 2938 1317
1592 4015 2234
170 1577 1247
2548 3606 2249
2355 2844 393
4145 4844 4160
864 3345 4099
2885 4197 3938
2777 3285 2794
773 950 2817
1555 2983 848
4217 4732 2706
1980 4222 974
3622 4403 2306
3488 4286 2132
2054 3064 1684
4652 4689 560
4152 4935 1491
2751 3881 3080
4599 4644 2362
4825 4835 1406
2846 4447 1273
769 3292 1307
4573 4683 2251
657 1110 1321
3527 4216 3995
4157 4773 2043
1486 1772 2579
4676 4720 2143
546 1010 3342
4719 4833 4454
1263 3315 3895
669 4802 1061
4975 4979 713
1633 3347 2523
2031 3807 5
132 3031 3298
4333 4404 3686
699 1059 1712
1178 4707 470
1656 3550 416
3149 3558 4949
4322 4467 3529
4611 4612 4679
1851 4940 332
934 1907 3005
4016 4785 1693
4578 4873 2207
184 2083 4506
2994 3108 2196
2103 4662 2488
3631 3884 374
4460 4869 1284
4815 4962 1845
4221 4964 1590
626 2648 1092
2170 2331 475
512 560 307
1704 3570 3496
3659 4778 2204
1973 3085 3458
4189 4423 4111
1867 4463 4214
2365 3168 4920
4673 4713 2713
448 3718 603
1784 3971 646
2461 2890 4970
3322 4060 3426
1333 3472 3842
3206 4666 3039
1142 2268 695
2197 2411 1331
4942 4948 593
3180 4812 1618
153 1155 4920
3662 4312 294
1365 3141 4485
1979 3992 3924
4727 4819 4629
757 3566 1110
3843 4459 966
4540 4913 1040
7 127 1413
2476 4145 3902
2463 4261 3786
2041 2954 3617
4657 4999 3057
3145 4375 547
2619 4857 4399
3912 4341 195
4690 4799 4560
2720 2751 2193
1201 4730 4868
1154 2200 751
2095 3631 1992
2148 2520 641
2557 3975 2503
118 3421 579
3363 4519 4101
686 4090 3532
157 654 3173
752 1290 877
651 2134 2344
4306 4878 3437
1599 3819 1362
2226 3744 3419
3449 4048 4528
3788 4634 4407
3907 4219 4073
1203 2860 3937
2299 3547 642
2764 3724 4411
973 4649 907
1745 3760 246
1868 4752 1594
4453 4456 1317
730 1837 809
3714 4382 1248
3823 4228 139
4453 4523 153
3417 4765 3417
3078 3928 3002
57 3996 918
2279 3939 1451
1557 2611 1254
3577 4625 4666
3810 3878 499
3144 3885 3436
39 4392 3659
3598 4749 966
7 4840 1597
4354 4651 3620
565 4187 2329
676 2372 792
3913 4834 545
3826 4758 255
4614 4935 3600
4248 4897 1282
4644 4938 2311
1710 4647 3117
4114 4693 4199
1912 2566 3743
303 1026 3184
846 1651 508
3092 4983 2397
3744 4332 2020
2311 3416 4086
3891 4528 4477
495 1722 2764
4934 4966 579
428 4719 3182
3984 4006 4617
4585 4808 1295
3983 4135 3424
4340 4915 3271
2899 4491 1321
4631 4924 4243
3179 3208 4321
1176 2577 3226
2665 4876 67
931 4873 417
492 814 1851
4733 4771 4335
3891 4433 595
4903 4968 2860
2712 2951 660
1402 1631 4091
2485 4442 399
3189 4234 3846
3386 4308 2760
3578 4376 2416
1936 3878 314
3615 4615 1804
2562 4731 747
3011 3721 2188
1349 2033 4520
4542 4562 834
3955 4565 1226
167 2919 4473
2570 4989 2690
151 1264 4209
3087 4757 796
291 466 2488
2204 2655 1801
4060 4311 136
4185 4378 94
1730 3615 1143
4152 4557 1845
4494 4803 2395
1817 3125 1897
4302 4609 950
2488 4713 3610
507 2159 3467
2103 3439 2237
1721 3770 3276
565 3886 1687
4653 4866 4274
1927 3107 3513
2079 3969 2854
4635 4931 3994
3007 4325 2343
3483 3723 4870
58 2112 1328
1649 3005 190
699 2078 611
2110 3421 3083
2299 2387 1074
3763 4165 2209
2314 2660 1603
2618 4351 835
3924 4936 2924
2234 3787 1330
1126 1982 1520
4256 4630 348
503 2622 3642
1577 4488 774
2095 3984 2851
1807 2760 658
708 2978 4380
1025 3285 3368
4628 4680 4847
4282 4931 895
794 2747 4196
4622 4966 4655
1986 2472 2639
819 1484 269
2576 3334 2561
3073 4690 1572
2708 2754 2279
1839 4490 1447
880 4122 2104
654 1978 2442
2103 4926 3238
2908 3707 2237
3271 4327 2123
2051 2395 2331
3274 3730 3086
2595 4692 3880
4742 4944 4169
1462 3468 3248
480 2500 4650
2460 4473 4617
2462 4124 4320
1235 3423 490
4357 4740 3271
2557 3215 4512
1430 1561 2966
4680 4903 1972
2414 4111 1843
4656 4658 2131
3176 4448 3892
1769 2966 371
4605 4856 404
2039 2652 1147
1909 3242 4248
2628 4176 1093
1544 3222 4353
3839 4682 542
2689 3759 2973
504 870 2514
1812 1817 4825
579 1991 977
4612 4804 38
4393 4525 126
115 2642 1089
1319 3770 1753
1912 4140 4987
4692 4718 3283
3784 4720 4651
4939 4961 2131
2631 3142 1669
670 880 4263
2271 4922 1855
604 4578 754
1172 2847 2689
4722 4937 3607
2919 4903 1913
704 3601 2464
3483 4446 1877
1288 2091 1914
3224 3420 2518
1542 4657 2556
3916 3973 1583
672 1891 2278
3796 4887 4065
2986 3647 2548
4901 4909 2147
74 3917 44
4152 4477 2884
251 1311 4564
3665 4762 2454
3088 3145 1193
3295 4185 4813
334 3196 1290
171 396 4100
287 2236 3196
3487 4144 4293
242 4435 3581
1590 3949 759
2531 3991 3134
3227 4034 1480
1350 1958 241
1266 4806 2777
4406 4891 3265
4441 4608 2229
4160 4908 2977
1610 3246 506
1596 2317 1350
2033 2952 4672
4851 4918 4851
1720 3453 664
2142 3877 1747
1373 4306 1026
2469 3033 4935
648 1579 4436
2585 3608 2021
4933 4992 4885
4843 4912 3011
2988 3809 3236
2821 4349 3292
3783 4844 3372
1786 4251 1469
4347 4761 281
1101 4997 2662
2754 3291 637
3702 3743 2350
2409 4080 1584
4149 4916 4825
1953 2986 1080
692 2374 1373
3481 4949 1826
1879 2312 1722
2424 3424 4293
56 2059 353
4725 4919 2930
4031 4813 1396
4562 4971 4273
4482 4842 2615
1973 4471 3263
1054 1106 3517
3112 3615 1623
4419 4934 3884
1234 4758 2213
3645 4003 3892
1157 1462 3693
4589 4931 4005
4157 4236 4142
4271 4889 4865
1804 4938 4613
3401 4028 318
510 3918 778
471 4875 952
3223 4530 14
4565 4733 852
2204 4311 2024
1992 3651 3594
898 2296 1713
306 4290 2176
4065 4592 1770
1859 2085 1672
1538 2196 518
285 3061 316
2381 4975 2
635 1878 704
2571 4141 267
705 2252 2836
4293 4942 2401
2238 3802 4420
2419 4344 2628
102 2829 2770
4851 4881 4717
2603 2991 2874
3189 4040 440
1344 4527 3262
1397 4959 2016
3701 4768 3005
1510 2942 808
2888 4556 3316
2688 3198 2140
339 765 1678
191 1813 1793
3530 4471 1627
385 4566 3719
4480 4829 1469
4456 4964 2744
3288 4327 2287
769 3778 3687
1639 2029 4436
4693 4935 770
3853 4462 4713
3012 4995 351
4152 4908 384
726 2373 1814
3266 3534 103
3836 4963 1193
815 4586 4411
3105 3808 3136
3904 3905 2905
266 2179 3805
464 1272 2848
97 1508 1542
1846 2375 1492
4342 4808 2552
2845 2864 3512
1955 2871 4795
2228 2553 3855
4366 4682 286
4908 4974 3879
836 2618 2967
947 2087 1792
134 698 2620
602 3606 86
3907 4953 1545
1218 2793 3916
2776 3751 813
705 4531 3190
3496 3929 4515
3282 3685 2617
1455 2661 1058
422 4403 158
219 4965 3269
125 746 3499
2244 3658 1072
2970 3514 2994
3967 4497 1015
1105 1310 937
2191 4182 700
743 3260 4180
2676 3386 4531
2573 4812 1249
965 3044 716
4537 4750 1304
4664 4860 3937
4818 4959 3792
1508 3254 1627
4645 4667 1903
93 696 1202
275 1318 3475
1990 4671 2452
3572 4209 1963
75 3014 2472
2603 3113 2071
2976 3418 4061
290 1121 1234
3163 3996 4670
1600 3509 4322
1189 4317 4859
447 1407 4631
4363 4878 2955
1598 2324 1342
3064 4043 4459
3288 4406 1181
694 1006 2830
3287 4390 694
2882 4281 2783
1237 2160 3202
4091 4734 2872
1554 2602 1334
1370 3096 365
223 4750 1494
1257 3893 82
1532 2450 3374
3649 4405 1849
1889 2421 1353
3070 4639 2727
4632 4925 2458
4893 4959 2778
4966 4996 49
3809 4059 693
2380 3998 4197
1743 2696 2264
1618 2330 1684
100 2482 3106
3602 4826 1018
4391 4734 2938
2613 4326 2462
3464 4969 4858
1842 3918 1109
4619 4769 2242
4105 4928 1550
2706 4877 476
773 3134 3972
506 1063 3694
4282 4862 4402
316 438 4196
315 2231 4485
4992 4992 1502
3082 4069 4484
1765 1924 1817
593 3485 1171
4726 4948 4490
3385 4762 4402
1077 3210 3211
3691 3983 4409
4176 4405 4644
528 2548 3236
1704 2745 4280
359 3934 283
4133 4756 971
4171 4840 2524
2927 3289 1929
4302 4602 982
4301 4697 3626
2973 3814 987
299 2965 2552
890 4551 4569
320 3144 894
4180 4321 1535
1848 4444 2331
1917 2804 214
3975 4863 4311
3804 3871 1209
806 3596 1923
2648 4254 1012
2376 4357 3280
3806 4337 933
784 1240 18
2439 4165 295
3407 4182 2344
589 2708 148
3614 4294 2374
969 3736 4835
2018 2436 4950
1946 2277 546
4069 4357 4220
4783 4917 2744
4939 4991 4404
4277 4621 4168
2077 3266 2244
2445 3316 4701
2613 3556 40
4862 4951 363
2318 4802 318
2468 2560 336
954 4736 2318
2751 4798 803
2637 3911 415
2933 4190 1956
96 1886 3815
1151 4682 3460
3140 3742 4168
4670 4962 3709
3099 4508 3633
2 1572 1202
4773 4890 860
1383 3351 2042
70 2644 1357
3675 3800 3290
4041 4963 3364
3745 4934 655
1786 1806 1598
1587 2240 3222
800 2700 147
524 4945 2641
3312 4233 3410
4131 4694 3228
2342 4368 2957
2483 4459 3074
4612 4859 220
2296 2532 3750
3876 4617 2935
1451 3922 1221
1566 3046 2312
4023 4309 1676
3996 4336 1392
3812 4152 1879
4790 4906 3915
4071 4076 939
3588 4857 1320
4503 4514 3393
4151 4514 1713
1677 2950 3036
795 3417 2038
944 1176 1566
4501 4909 3651
271 3721 2655
2791 3228 3432
2188 2816 3817
4770 4812 4765
3753 4652 3431
2739 3529 3057
3146 3851 3130
2811 4774 2383
1235 3839 2904
1784 1812 4182
2550 3981 2188
3737 4890 4889
72 4514 2869
2361 2470 4424
2234 4873 1098
4120 4820 4431
2578 4307 393
4622 4893 3396
4486 4816 351
4404 4719 4344
4722 4986 1244
946 1306 1639
134 2443 3949
3939 4713 1841
374 3034 469
2926 3004 2408
264 3499 3061
424 4183 3338
3635 4465 3887
1542 3541 1850
964 4737 3441
715 3238 3100
1284 2743 909
2752 2806 682
647 4098 349
1093 4109 1178
2845 3364 3204
918 2296 4808
2345 4609 605
4228 4391 1095
4568 4636 1854
728 4222 231
4744 4997 1107
1884 3228 1330
648 3195 4253
4997 5000 2210
2492 4463 3476
406 892 3304
715 1116 1822
1897 2507 4628
3564 4874 2697
2476 4661 1897
4772 4799 3803
2690 3387 95
4988 4995 2568
1657 2648 1281
1311 2402 424
3401 4063 904
2132 3434 3939
2380 4097 2623
2127 4532 35
571 2281 4699
2675 4329 506
1965 2377 1206
2648 4275 2732
887 997 400
937 1316 597
4258 4895 4231
4033 4931 2409
246 4395 303
1927 3419 2778
4151 4790 375
3880 4125 3912
3008 4847 1020
262 1617 2446
3625 4558 4594
2094 3898 556
3142 4856 3987
4334 4435 3872
1213 1221 984
1437 4334 1258
3606 3792 4481
2251 3296 4022
330 3656 3084
765 4256 2476
1101 4948 4684
3705 4332 1680
276 4095 4018
1931 4975 2413
4015 4402 4107
3139 3258 501
4873 4934 4987
1998 2158 4388
3832 4747 992
4028 4514 1716
2850 3840 1694
3164 4357 3452
2641 2896 308
2805 3905 4583
712 2009 2516
1511 3502 3339
1379 3729 1753
2733 3652 2663
1741 1844 30
3989 4298 3230
2966 3767 279
1166 2147 2956
1868 4625 4701
1357 2376 4785
3118 3315 3422
3638 4089 4160
881 4112 1059
3381 3426 4474
4294 4828 1238
376 4590 3373
1446 1867 2861
2963 3092 955
4308 4557 4893
3776 4138 2397
1994 3256 593
4210 4226 3358
41 800 2394
2697 3764 1236
1276 4326 4870
1527 3792 4542
21 56 4128
3955 4065 1723
431 4748 1725
1911 2219 2783
4298 4958 2033
866 4215 1908
2019 4076 390
2458 4728 2819
1204 1279 2129
718 1389 498
2889 4587 3493
4059 4438 334
715 1631 1217
3435 3518 4079
3310 4370 3795
3063 3241 2282
1034 3381 4576
1144 2632 2034
3245 4007 1940
2933 4364 3420
1900 4033 219
1702 2028 43
1693 1693 2052
4723 4942 3072
4517 4971 484
2952 3136 3526
259 2603 3449
1312 4606 1414
4166 4390 2943
2490 2717 3107
1291 1954 1220
664 2173 2260
2110 3894 1995
4196 4696 1379
4208 4463 1795
1915 2850 347
1853 3054 3536
619 4403 527
2110 3295 3291
2250 2589 109
4464 4531 168
4308 4416 2888
2777 4535 3130
1390 1987 4635
2952 3639 4715
4650 4878 4651
2367 2588 3575
1105 3646 1833
2806 4375 3328
257 2996 38
3773 4243 4570
4696 4991 2461
2622 3413 26
4569 4586 4864
3544 3841 4720
2495 4960 2723
3294 4990 3019
923 1627 4510
2459 3882 1749
2085 3719 3472
4523 4860 2566
4142 4586 1326
3908 4016 4193
2898 3446 275
4441 4869 2560
477 1348 3881
1709 3411 607
4466 4809 3184
4171 4778 4927
3714 4795 858
2548 3025 2561
2374 3967 1269
2207 2947 265
3297 3974 1725
4357 4788 3954
3943 4781 14
456 4686 4474
2019 2221 928
4776 4995 2495
696 3792 2850
1579 2753 4998
2464 2470 9
1864 3781 1793
3380 4656 3669
1262 3662 749
388 3644 399
3816 4235 3767
4614 4998 4141
4221 4521 2793
1300 1329 4515
826 1910 3881
978 1522 3481
4754 4991 120
841 3524 1736
2308 4880 3630
1294 2767 1777
4318 4708 1999
1327 4686 2034
1628 2076 1341
3213 4853 4277
563 4000 4045
1585 4199 4092
3364 4247 1096
1484 2005 2323
1227 2749 1905
4595 4872 3833
1581 1676 2477
4853 4988 546
4033 4944 3802
2113 4612 3615
3410 3500 244
3805 4253 1746
172 594 2001
3721 4256 1581
3084 3899 4599
3372 4031 1674
2223 4332 3228
1161 3139 2302
1717 3647 3576
1201 3024 4621
304 2389 307
275 2531 3255
3719 4858 2986
1473 3776 4921
1422 4785 797
36 1829 3442
4241 4861 1600
130 3390 1416
4886 4908 4508
3183 3583 4631
3042 4750 3714
676 3857 724
1207 4225 3453
560 2426 1795
3483 4574 4460
431 3890 1249
4486 4812 1764
1495 4337 940
227 437 2501
4876 4885 3367
4435 4563 3320
79 2787 2274
2370 4700 2486
3645 4102 875
1076 4290 4212
2852 4255 3294
82 3192 4496
1536 2360 3058
2298 3683 2718
4725 4890 2819
2565 4762 470
375 4221 3480
265 894 2771
3939 4897 2187
4214 4678 1185
4740 4833 3027
3876 4857 4658
2494 4473 74
804 2043 3423
4116 4446 3317
2912 4144 3729
420 2780 2154
4757 4893 3576
755 2489 3302
1323 3234 3239
3734 4513 1020
631 4321 4285
1810 4167 882
3041 4831 1665
4227 4985 3515
1951 4464 1661
2984 4626 885
3093 3127 152
3946 4204 983
1115 3705 3804
679 1084 2413
1549 3427 2903
4863 4988 1362
1017 2809 2852
4908 4939 3228
4906 4971 3233
4386 4553 3115
969 4872 898
4171 4832 1465
1953 3060 4085
2798 4104 821
664 2201 441
617 4858 4283
4349 4401 2700
4417 4987 4336
1340 1828 4307
4936 4941 2633
1181 2017 1239
2958 4236 4981
2017 2896 137
3429 4281 2520
4064 4248 4907
3958 4614 1070
1934 2047 3081
55 420 1286
1289 3608 1581
2911 4403 4639
3557 4013 1689
4649 4695 3951
3354 3809 2978
3182 3893 2842
4601 4817 999
420 1110 1196
1628 1691 3921
2819 4195 4940
929 4117 3291
4008 4977 4146
4169 4568 3554
3779 4321 2266
4407 4806 3367
608 3610 2852
2531 2722 736
3368 4365 1757
1291 2478 4593
2878 3906 4407
723 1141 3918
613 4480 3279
3337 4731 1253
4626 4879 3594
3555 3711 1177
3348 4288 3943
3726 4813 3803
3426 4361 1759
2483 4034 272
598 3483 3753
2485 3291 829
3032 3916 20
3158 4406 2714
3420 3600 823
151 2709 1465
1975 2770 2717
1648 4090 1144
3599 3642 75
4121 4374 2695
1979 2313 345
2831 4892 1131
139 3343 4262
1890 3518 3763
4231 4783 834
839 3500 2773
4660 4820 2484
1078 1448 2542
2201 3787 4613
696 921 489
3025 4395 327
1234 2959 4948
4811 4931 3790
1819 2667 686
4933 4997 3901
4140 4881 2708
2745 3240 3230
3426 4634 1333
1438 3526 4400
1837 3239 1689
4955 4965 3868
4440 4489 1139
120 3227 2464
4911 4995 4799
3298 3993 4501
2593 4449 2338
977 1874 4611
4821 4955 4133
2361 3007 1055
3656 3790 3101
331 1872 3020
1753 3398 1231
694 4946 1591
4146 4157 3578
1243 2245 52
3827 4322 402
4863 4875 1466
4780 4987 2228
1721 2175 4073
869 3332 2189
3770 4679 4975
3326 4508 4832
3108 3888 4598
4102 4682 178
2808 3222 4264
2794 4168 4688
1581 3679 4592
507 3536 4027
621 2033 1847
296 2386 2029
3921 4309 3334
3412 3893 3865
1752 3803 3315
362 3807 1651
1726 2533 143
2410 3588 202
4821 4880 1831
3861 4243 7
4446 4914 2438
3485 4230 295
4422 4815 128
1741 2479 1216
176 1539 2814
931 3200 3915
4425 4429 1635
3029 4193 3364
2971 4386 4367
1454 4247 351
1583 3951 1499
1850 2038 4419
2435 3603 447
3675 4815 207
2288 2966 2309
4105 4947 1725
420 1070 2572
2218 4665 4222
1280 2378 3619
3246 4730 4897
1738 3208 1484
762 4117 57
2555 4102 3873
2279 3766 3920
4916 4944 839
4071 4730 4479
1027 1994 4097
4137 4705 3448
4270 4286 4684
1599 3647 3077
4280 4777 1561
1494 3808 3888
2322 2373 2166
4837 4947 4003
2493 4488 4086
1780 1967 2134
3896 4663 4921
1347 4755 3872
1144 4244 4542
4593 4859 4274
1199 3579 1875
4478 4976 2182
1092 4376 2153
698 2602 231
1009 2913 647
4104 4500 410
1718 4663 653
2026 3044 255
2771 4553 4263
2221 2621 4205
3669 4020 2946
1483 3072 2111
1292 4700 892
4868 4926 3181
1769 1827 4870
2441 4417 2059
2729 3198 1253
1885 4385 1816
516 2196 374
1213 2418 4389
4839 4925 4320
3854 4321 4277
5 4125 1714
1812 3200 4921
1051 2460 3895
3493 4938 4716
3359 3504 1412
4908 4983 2832
1557 4010 2946
4260 4639 2508
2392 4285 2608
4422 4553 2098
3549 3634 3751
406 3617 3978
147 4325 3109
1773 3847 332
1322 4470 745
3181 3784 1570
621 1900 3969
387 4328 3167
3859 4560 873
1663 3027 37
2266 3010 3504
993 1446 292
2116 4261 1642
4592 4993 4091
3290 3943 300
249 1911 4783
738 2498 3158
2819 4527 1304
767 3502 653
2910 4553 1758
1636 4026 3096
567 2319 4541
2697 4644 3184
70 2455 3197
2205 3641 4661
3317 4140 3611
4418 4770 2263
1431 3054 1072
3438 4167 4362
2039 3943 1115
193 4713 2969
2668 3186 2453
4301 4303 2161
2230 2349 359
29 1184 2863
4379 4963 3679
4391 4440 2980
4904 4919 4644
2858 3962 4723
4354 4623 3223
2822 3059 1915
1700 4811 2443
4023 4520 3259
3496 3774 4879
3131 4625 4116
942 3664 4971
2922 3265 1260
1672 2964 618
2940 3557 1617
586 4806 3164
4641 4882 1136
2665 3757 4624
1121 3672 1989
3169 3760 1539
4630 4705 1369
2136 3801 3214
2278 3179 2315
4340 4479 3870
3550 4898 1548
2481 3190 3318
3471 4515 1919
1633 2601 1547
142 1026 4859
746 3502 3662
277 3080 4621
823 4366 2007
1387 2234 758
2905 2975 3121
855 1290 1469
1596 2878 1977
4705 4781 1559
2059 2829 2608
3914 4920 3396
2722 2732 2529
235 4678 2709
2252 2359 4857
1768 2558 954
2855 4007 1186
4857 4949 4089
50 1876 797
4086 4884 3497
2210 3227 1742
2194 3743 4537
4859 4868 206
2747 3592 2141
4316 4853 3586
851 874 1274
3558 3609 2921
2667 4117 4869
1877 4244 3273
1632 4623 1928
651 3362 149
2884 3134 1940
62 2110 4637
4613 4761 2031
3454 3592 4226
3667 4426 2052
3810 3856 2748
2680 3946 2834
3887 4582 3868
3745 4178 3814
1188 4833 4962
2252 4327 2627
2271 3596 2411
4007 4328 2047
1580 2508 4248
3445 3775 1438
2004 3367 4332
1600 2708 2697
1068 4685 2231
4996 4996 3183
710 4116 3679
4535 4794 898
2648 4977 283
502 2353 3916
489 4403 3334
662 4093 1207
3833 4179 927
1151 1380 2620
2265 3006 4805
1857 2779 4249
2214 3804 1194
2120 3870 4758
1098 3299 4908
2329 4387 1046
1448 2097 945
2476 3882 680
540 4222 3944
1420 2974 1034
3617 4344 1078
1702 3126 1786
1384 3885 2906
10 2391 2759
1240 2878 1225
476 2417 4695
2371 4359 1157
789 2435 2513
2650 3357 2038
929 1435 1562
3260 4741 4435
562 1744 656
2762 3988 2080
796 1257 4575
3278 4341 2217
2857 3558 4654
255 786 883
4388 4810 2215
2295 2621 3480
3258 4593 3250
1887 3893 105
3661 4387 914
2439 3171 3702
3062 3863 4144
1237 3554 4261
3500 4160 3703
3963 4875 2191
1204 2546 4754
1864 2367 4838
3143 3453 3993
4426 4922 2054
1797 3690 4702
4510 4844 4726
133 4370 3233
1610 2689 4711
3755 4997 2497
2055 4413 1264
734 4875 2558
4450 4839 4957
3144 4677 88
3592 4828 1150
2420 3228 913
2511 3690 335
4024 4918 4245
624 4546 263
3955 4011 4987
4567 4898 1203
979 2242 167
3683 4205 4673
848 2879 3314
4322 4434 1886
1440 4644 3451
4780 4924 4183
1945 4663 3346
4014 4086 1676
4220 4504 2519
4310 4482 4309
201 3184 696
3863 4274 575
3912 4661 3728
2698 4365 2524
4495 4969 1534
1883 2072 4277
111 2019 3191
3939 4749 741
4893 4893 825
4333 4456 1408
1179 4145 2154
1844 4251 4356
1190 3034 3102
4042 4656 2593
1460 2308 4567
1850 2315 871
3723 4692 1564
1278 4503 969
3530 3708 439
1933 4379 1380
4029 4868 599
4745 4825 3149
2901 3262 3266
3031 3880 885
828 3868 762
1024 4524 1247
4758 4840 2875
2312 3113 4171
112 660 841
1184 4763 4832
2179 3868 1879
876 2391 1512
2535 4600 856
4208 4270 3697
2447 4126 4449
3733 4011 849
979 1327 1039
3729 4807 1897
2342 2746 3358
3484 4909 433
4490 4938 4725
2698 2735 4494
3079 4259 4942
3138 3179 1543
1360 3609 1102
633 1841 1201
4584 4808 4475
92 113 4306
2852 3298 157
4860 4912 3825
1729 3154 2169
2914 3167 2922
3637 4812 4090
4571 4765 3258
2401 3648 4639
1152 1388 4290
3682 4641 127
219 2190 1363
83 3358 1690
1708 2447 3573
3984 4801 404
2728 3101 4801
2625 2949 1380
30 4466 2453
766 2076 3690
473 4937 132
538 3671 2103
3934 4168 1554
1161 1508 2460
4514 4907 1044
612 2607 2252
1579 2659 780
1270 4710 1727
135 3008 3157
2532 3393 1126
2700 4067 1267
384 1916 1384
207 2501 3843
4827 4829 318
4599 4694 1151
4995 4997 289
881 1702 3057
439 2334 137
4569 4974 3554
2834 3630 3711
4518 4920 2125
167 2439 603
3889 4462 2450
2975 3617 3523
2306 4584 2577
2540 3635 4429
4630 4732 3764
3541 4401 144
28 1754 1655
3821 4599 3572
3056 3443 116
4207 4415 3675
1985 3619 4534
3607 3607 409
4931 4978 106
2408 3912 3800
4791 4893 3914
579 2065 1278
3395 3961 2582
1680 3977 2922
4217 4416 1165
3146 3980 3126
272 4512 1810
312 3657 3884
1225 3098 1024
4791 4980 2637
2469 4216 2218
3930 4931 2732
4019 4635 2345
2419 3827 1068
814 4446 719
2431 3788 4587
2574 3963 4336
728 3821 369
1541 2444 2455
4325 4398 3299
2451 2535 4085
2069 4288 3214
151 1491 95
1285 3915 3190
4737 4856 4505
2789 4696 1717
1267 4233 2075
1078 2431 91
907 1829 3387
1201 2709 4323
2581 3997 4851
124 4901 491
1418 4046 380
2475 4640 4448
4611 4928 3154
3048 4269 1631
4579 4758 3825
876 2021 566
2815 3865 2313
2442 4903 4659
3041 4345 44
3316 3514 3244
3013 3327 1650
1893 2585 3451
8 1604 3812
4441 4992 4765
2940 3418 1771
2220 2887 115
490 1558 4274
2422 2848 2419
2844 3644 558
2943 4836 1873
1163 1360 3323
3373 3410 4596
3924 3949 998
1093 1517 3580
2905 2966 502
3814 4764 2118
3877 4530 4368
2321 4639 3974
2723 2812 259
556 4557 4440
2613 3984 2520
2594 2643 3715
1797 4627 1641
385 2402 2667
426 915 594
4308 4848 57
2987 3346 3109
