200000 200000
119520 152197 3672
32969 62234 227
83211 187393 2231
61414 143989 2925
34056 176630 1198
132995 149349 132
175638 186441 943
4924 83178 3441
107727 126480 2941
177988 196432 4082
2902 170227 3706
90881 127782 3765
103685 151950 1335
62601 124451 4921
96114 152096 4041
144168 174813 3286
90205 152769 3525
164322 168780 1943
116271 172310 3602
135087 161939 2998
188824 195194 1183
115859 175137 1702
81515 162819 2015
110862 131806 1005
52935 153304 1392
128719 152932 931
38097 127187 3629
68058 126607 2407
98529 107813 3338
55891 66231 3842
195565 196308 1812
196082 196849 341
86632 139099 682
175708 181944 3248
38843 103599 408
127248 140384 705
22823 49944 1172
10833 59764 3043
171772 195039 4224
167164 181330 242
17734 31919 198
180870 190999 1281
108051 190362 3388
44448 139211 3113
195953 195998 1769
185383 193271 1962
134137 187642 4095
25616 73629 808
46534 158108 2602
51001 74831 4905
118537 157860 2757
83537 183078 2831
150437 177924 388
110111 154620 4361
192450 192548 1464
94957 188278 3429
13654 81407 4569
53885 77005 4120
106564 160954 2986
62717 163455 2628
58574 73106 1163
182674 183509 560
193417 193701 4539
51694 119399 1345
43850 69573 3949
1441 40163 3031
84370 167476 380
104588 129352 2409
194292 196915 248
106514 137140 1807
28730 73200 4244
121458 143375 523
62460 189718 4691
86468 141961 39
199392 199582 3222
191920 197357 1085
185178 187416 4049
31557 147902 4618
15470 47493 86
161307 196623 957
153940 185056 4909
88018 125211 1964
17321 133525 4541
73215 169994 1462
149871 183113 1765
20208 117568 4537
162728 184078 4752
174780 187322 3267
187769 197509 3980
37050 170096 4132
193979 196506 4932
37182 107723 1966
155709 188605 2223
129979 168731 4334
137677 165423 3885
49402 61325 3603
131319 145965 4385
114783 155854 1255
190435 190842 428
151967 177550 962
49360 137608 1041
119358 143669 3436
60102 178226 2527
62670 194688 857
87842 189324 4560
78798 122293 843
139843 172629 4330
121781 161826 3451
139407 191272 1247
83782 98713 285
113839 182930 2252
91923 136806 4876
92910 153241 3134
139014 198590 3188
153828 176909 1138
129842 194446 2297
104857 131734 2349
48896 89382 1195
183368 191955 4396
166957 185637 2788
51597 55674 1007
73016 153246 377
175316 182739 3982
73858 76062 2839
83886 149867 1468
24199 28480 3587
140053 159400 3420
143148 145149 4604
121032 141848 3579
183316 188683 1127
109712 110965 1849
1146 130670 471
12857 53259 3436
102221 180190 1677
49399 58253 298
103988 195861 1125
185499 193624 4349
191656 199471 4271
17256 115791 1563
95000 111884 4867
128106 146764 4134
36285 144911 1679
87169 170963 2286
54253 189203 413
121808 149880 778
44107 184668 142
168091 192093 3401
120156 169418 3202
166344 167941 4949
64918 181348 2321
155873 196363 4582
28752 48139 1404
17046 86260 1925
21291 168635 82
152123 167491 1117
110285 136566 1553
117233 167865 2712
191144 193494 3988
68155 77775 532
180455 197145 4524
166810 168239 2953
122481 178439 1182
184631 185265 1002
41145 137345 3192
7707 32484 1528
109442 176420 3007
183329 196308 2907
139105 168335 2465
72660 132391 2196
15692 185364 588
34644 192191 309
17364 27649 2042
64045 156493 4282
153421 168210 3433
38843 192437 4929
120945 162446 2894
199571 199601 1011
57864 93392 1007
132268 198820 3613
132305 196525 2770
105540 123284 1353
39599 99110 2275
22900 153664 4986
21352 71964 250
97229 161667 4187
79530 173861 3066
80278 178714 4797
3681 172894 6
182235 193845 3778
52259 82797 728
78510 94166 408
133122 154952 365
115243 166625 1678
91645 110825 2979
126679 147028 3228
59616 103646 2796
151012 162536 4774
11573 128166 317
177836 187590 3405
106051 128168 3086
120907 159563 1705
75703 167846 2356
61298 106686 1176
55300 64077 2832
85231 191020 2228
130415 160683 4240
156285 169501 3500
81145 182686 2534
138898 141612 989
179813 186765 236
95812 166810 745
24151 105910 2452
108260 126259 2540
98096 193834 1372
100673 170797 2164
85435 141886 3044
29430 105750 805
20948 186149 1244
95472 169884 4909
38609 181357 1861
27453 32131 3997
64966 189384 4214
54764 106482 2075
168063 175515 1743
190260 191879 602
56405 191975 2403
57624 122633 3499
125786 159219 4693
84281 170243 2316
74326 85675 4580
130696 163245 4911
32529 56033 2439
68120 183255 3106
20005 22568 4090
2988 66114 2425
76361 133153 4138
169011 196553 795
153784 197001 2131
134871 199365 4442
84886 184159 2930
56285 118832 677
3226 14790 3005
11620 38239 2157
128050 152166 2737
174950 187050 2608
101060 123557 2259
103285 181395 3163
181938 185943 3047
130674 150521 4145
171552 173571 241
27022 186664 4600
66675 86608 853
99074 187960 2726
110641 149796 1780
132697 174163 1714
57764 68546 2573
15083 30821 2628
13814 141435 4309
158102 165252 4252
80708 167232 1401
182884 188324 220
109054 142558 1474
194329 197197 4211
26427 51380 852
58137 185456 2717
56546 170087 2786
185051 197324 4123
189647 192228 2385
138927 184250 3562
130811 144459 2872
126668 182339 384
155413 174324 3344
2469 143934 45
2642 46542 2682
185252 187007 2375
130458 184393 1992
78660 120686 1980
95230 176721 2917
116733 180492 233
28586 74371 869
181364 195860 1577
13688 123772 1384
4750 141365 4652
151071 165128 2551
123672 154386 1224
119344 150376 3612
94311 193010 744
55449 135654 436
43085 155890 4487
189492 191756 3421
25965 57763 1370
108508 108929 951
199358 199793 2898
87499 112393 1837
25982 66042 3627
175261 185631 1700
66639 195816 3717
135015 191379 3818
63546 121374 2599
55510 167851 2262
112917 159575 383
97672 195760 2450
99952 159870 4324
191453 198846 4647
195820 199130 357
148949 195671 4988
102101 157169 2125
147071 150115 427
148333 164128 1752
136901 185298 3975
157762 158720 1526
58636 104410 3759
179776 189574 1873
135563 181291 1079
15356 41583 2657
25465 74058 214
67457 146865 2947
162627 187794 3382
52906 89815 4178
88164 110463 2133
107031 180526 3307
102697 107284 3225
107852 120118 2808
7096 178423 1300
52632 85393 4202
84381 88026 2676
169840 187305 2652
18088 112279 3345
147202 177539 272
46362 188728 3798
90387 185488 177
158547 176752 2566
65788 150530 1625
99059 160114 93
40161 182698 3426
115823 189453 378
25094 111192 2330
10638 46746 2704
144297 188600 109
53201 121637 2749
124307 146588 2814
40643 68905 4831
66610 81603 1426
86726 184581 2494
132040 179410 3586
162744 165223 1930
127382 177715 3051
153197 172943 1445
65881 123523 4687
115507 175623 1437
87879 196642 3847
8976 182534 4885
145774 162008 2270
187742 198455 2753
35950 159844 357
149831 162781 4840
142407 169557 1820
198347 198373 4160
73254 189095 873
68225 113352 3211
195734 198867 2314
179035 191780 51
161145 181581 3079
187348 193157 429
181322 189032 247
196629 197461 1690
71727 180868 1899
79135 139554 2514
100123 175281 400
129581 147247 1169
73138 149173 3807
36428 52327 104
698 158595 4554
188899 190464 3594
75406 107167 3525
55012 159311 1467
53639 71022 1183
155113 171113 817
138394 156452 305
69568 128145 1848
93377 101671 4727
142115 176516 863
135480 166857 2181
78655 148699 4290
147295 196878 927
93304 183625 876
134977 135982 21
127428 129408 36
46266 50485 1634
4796 51915 2354
81796 148530 2823
75823 190828 1252
87483 110350 2291
183616 190356 2485
189400 197036 3794
128665 166193 1079
156910 189787 2945
156941 186646 75
122339 189145 1334
52114 139671 315
124295 178180 2949
159138 169481 3146
138226 188771 4408
59308 98859 1300
5706 40068 2907
123488 151665 1323
30957 75384 1561
79399 139477 2570
96857 137317 1871
196276 199279 544
133601 199297 1203
170980 173362 2779
43990 169752 3531
178247 196895 4087
45074 122209 501
145018 172613 3150
76237 93524 2681
6371 154196 4072
177598 188156 1697
5090 67134 2571
116693 190864 1761
160183 182411 49
129442 177288 3591
73395 115960 2181
29351 76342 3171
49123 152459 3235
545 147859 3985
193383 199394 1993
138480 169139 383
21949 146690 627
148735 196809 2264
73442 87116 3552
59354 176358 1606
125411 146874 4834
132842 164440 7
74578 115675 1696
138907 161920 601
57615 193918 1398
193514 194801 2913
41509 138096 1017
26812 92071 4481
81605 176428 2452
105840 120904 3518
148319 157756 1657
97382 116274 2942
39102 59581 3030
149264 166719 4672
12523 58253 1545
33555 182174 2565
126005 184526 3032
78658 86376 232
187442 191879 1984
81486 150105 267
106879 129541 3916
143486 151609 765
27108 102101 46
168391 190172 1994
170429 186621 716
42074 78304 676
91065 121056 565
89443 158833 416
80201 123694 563
33309 118625 2937
91617 179370 1800
106967 159238 865
149428 178577 948
10207 143502 2985
141684 159253 3531
109297 137117 4012
107675 177903 86
145106 157956 2462
82025 127070 1065
96305 178195 2572
101734 181194 619
100940 145019 313
66354 111869 1171
175805 188399 434
109722 133696 3810
97217 179940 4483
6227 53153 1970
32447 167741 1907
31014 60969 2549
139225 195404 2791
49366 165946 1668
76521 164876 2687
22710 58583 1137
46859 170156 3288
25889 160105 4884
132158 197167 3051
187059 197671 1350
11847 190412 3098
95076 176045 279
133401 139576 360
192089 193391 616
3293 23257 4700
42656 196572 3628
8579 160955 2921
120048 196501 34
180806 189951 1509
133259 162093 1816
11590 14663 1305
103526 128756 4695
134584 152201 148
98351 164232 4897
103496 160425 293
53794 110564 2262
98167 106369 1916
112442 179194 4304
90217 154281 596
113145 152203 4977
41527 124370 4477
86567 86828 2155
66182 175100 3770
148315 148483 4615
95152 151102 2589
64785 177566 2271
30012 177208 3721
47076 101483 2374
188195 191634 2660
10441 28370 2104
167924 169672 2145
151928 197290 1162
83173 199579 1327
387 120958 3011
57590 81941 4596
172839 189277 1411
76739 101882 3444
48577 110676 723
112868 160426 3821
5063 153374 3844
184874 190990 1370
13168 55912 778
182155 189210 2393
102947 109836 513
169686 175044 228
156858 185405 2232
114398 121939 121
48658 152769 1049
181939 197442 3368
22621 61520 3852
81782 174074 3583
137552 173176 3158
45802 139571 3059
126962 166485 169
71292 89244 4985
43817 53739 1740
184426 193221 1679
171780 181661 2440
26064 144670 669
144164 179263 114
316 153640 3472
88020 131670 4263
85271 120968 4723
157250 185602 769
171391 193771 4856
27486 67830 4578
66865 182985 1553
97992 148129 1032
167075 182343 3309
138638 175078 1170
23115 54929 811
166020 188346 273
95120 181297 2498
38623 107123 2076
168035 170682 3554
58008 95081 4397
75731 130847 2178
35130 126982 2952
18209 189974 3529
35566 62797 4701
153460 163426 2282
4798 136382 2988
6554 53548 4636
130345 199296 1306
37464 174677 637
34022 140554 3709
49393 101015 222
117375 197937 1662
160315 173386 3749
149279 170897 4888
101156 142108 639
72054 141778 103
72714 99390 4410
20538 109301 538
40653 44942 4365
135020 185273 4496
135742 192015 1714
88341 96522 2563
194397 195366 1138
35528 78774 1209
172055 192376 1857
8905 157715 2544
175122 197711 4859
108721 149542 1683
68192 115336 2936
183845 184605 4432
46797 182773 4653
184271 188662 1139
186473 193224 3201
91518 126632 4080
116222 199591 209
178318 188949 4410
169185 169797 2801
95200 168807 635
62783 98466 408
110153 150949 2825
169206 177902 2378
3992 41230 1083
17861 28153 3498
172699 188957 4532
27090 131734 1195
161620 169097 4052
190382 194393 3909
81977 88335 4270
164428 183750 2038
145255 194144 790
173752 190961 3159
136320 197305 753
189650 190667 3501
196237 196928 4527
195055 198085 3962
59819 69716 1255
169205 190756 4527
118474 180736 3644
40816 102100 2864
48251 171978 456
126804 164459 3945
159586 167660 485
85404 129874 3589
80158 97141 3510
170309 171990 2390
150257 184024 745
84083 84481 1241
53229 171424 1302
159733 170171 1586
86573 162075 3217
140751 181357 3028
82681 184431 2789
122039 154544 4770
49082 162364 1042
69276 100352 3470
92493 179593 1743
49693 173952 2520
18165 26571 4617
163228 195230 3171
85230 176030 1640
122876 163199 3427
147722 153680 4430
114737 148508 1163
72610 82775 2695
11718 120457 519
154935 199216 2697
29588 84804 996
166629 184682 4689
56407 80949 1703
23286 167710 4306
114682 126558 3699
117827 130514 841
139955 186207 2018
85323 195796 3784
50336 81821 4882
99328 105487 2966
116866 125439 2201
120263 121471 3541
180504 192674 4978
5087 91319 1726
44516 55896 3328
42244 115290 488
185815 197617 369
63404 72755 238
27280 53849 1210
181441 182179 1009
12036 39455 15
47714 78385 4117
81257 139544 4532
77317 127420 2549
182478 183898 754
105668 155407 1308
197348 199292 1601
103784 146877 2612
114909 187162 3920
116784 156716 4247
47388 142041 85
83463 89719 1378
52285 65132 1793
48853 80128 742
81332 165524 3661
77563 151200 4896
35811 119453 4040
63445 91352 4133
82771 191592 458
190427 197289 3655
159853 165387 3794
66983 80779 2647
85973 140340 736
169092 176560 4225
24578 80972 3022
4113 173739 3450
145652 169770 4440
102929 174080 623
44950 119427 4895
135472 191040 615
184492 194103 4745
173523 181449 4449
9409 69629 250
15906 83281 2699
100882 170282 1625
97494 144723 1157
135203 177135 1562
57974 85160 4656
76369 125959 4034
25962 54561 1216
81895 136740 520
102770 178135 538
1132 95614 3885
168240 168601 4953
172394 197355 3998
56882 137017 2950
131526 189076 3102
163338 194721 1635
166797 180542 153
35033 64519 3660
157745 198482 264
71547 138863 2954
95924 176520 1455
85506 112523 3603
4828 19073 1160
22144 84660 4432
148536 162946 1790
88895 160336 794
176170 185063 742
51982 110576 1883
48874 174743 1465
52534 150702 1376
191538 194540 164
123445 168724 4485
149971 189607 4744
25202 58767 1833
27659 118275 4051
37622 136342 1348
162208 164602 995
64652 173758 3074
180369 195635 3444
137762 194542 10
133400 137911 2313
144229 175301 2516
73476 131530 2570
182952 183794 3007
52940 196851 464
79528 116194 868
199964 199972 2246
6475 87075 3181
44183 89321 935
150489 177090 4804
99964 146482 2742
63260 120032 4026
54769 137718 651
158939 179260 1328
158624 184971 3328
19610 108263 2996
78597 124501 1179
164145 197426 2945
33530 195978 1061
16723 183921 1564
43129 127473 1454
117713 121580 348
160551 185778 2905
116763 143184 2616
31857 136962 1128
81942 149685 772
104649 191254 3614
6169 44185 2352
129895 194661 26
183589 187035 3269
102769 189900 4623
21659 122430 2953
44832 88312 1275
135909 171311 3891
73493 145111 1001
25565 103104 3644
190449 192190 4743
46118 59985 3301
42253 195668 3002
27173 75439 1993
14258 71395 4843
185412 199338 1156
58587 138360 2345
82634 95402 156
105890 140290 1364
128861 146460 379
59900 101751 3768
27247 40773 3341
47997 176719 1960
114207 175697 1489
100455 125041 2436
24115 115863 1473
146100 163806 4658
66253 170904 4622
31805 38106 4657
140316 174364 1120
144736 180682 2159
127591 193360 1980
88978 186349 854
3532 170474 4453
56808 98129 4498
135444 136749 3457
148934 189129 1875
19310 145196 2250
2483 135656 2868
129983 145788 362
75463 113515 1783
48021 167713 2188
39465 143025 1481
137907 179555 85
95411 167115 751
21227 123840 2618
105526 168362 1724
72706 166349 2826
86763 147900 4393
98226 121382 4798
33432 65961 2819
69040 185884 1873
199450 199946 2199
109219 133017 3066
78192 128103 4894
165409 185537 3552
155402 171562 4709
123315 167863 761
84302 156506 351
152203 177457 1133
32035 129362 241
75595 189125 4689
39750 198819 4565
179349 182821 2726
11915 157203 4349
185884 187730 2972
41235 47763 1490
116958 197385 3164
51705 81364 1034
83958 179758 810
30159 61091 932
13034 197497 1882
82850 153296 1444
98265 153351 2354
24707 65652 4213
154718 162421 2806
53484 140180 1337
21827 96293 1414
113037 142466 4735
185911 197481 3439
120148 189078 2173
125377 150582 756
84311 156621 3399
114662 180631 479
192018 198663 2813
136248 167557 889
90154 101916 3876
151609 154890 2541
44043 126830 1361
175087 177518 814
108189 144738 1631
52038 184906 2323
181561 185575 409
184390 186366 688
92644 166674 2123
29153 67550 905
22617 39005 4790
41751 170986 1534
132130 136115 1268
28928 123779 3198
26737 153663 1990
151787 154177 937
61196 79945 2047
91697 109688 2707
22945 73490 1053
120640 123848 3450
29464 87563 3227
128790 133896 1122
182850 194181 1988
26266 50328 1579
192593 195392 4844
114835 164729 4016
67084 136071 4866
104355 128959 4640
109036 187096 409
34720 45810 4751
105272 111341 4222
76465 133952 4476
135157 164499 3566
81057 138404 1368
80008 131031 4742
63435 158864 1842
39832 182092 3718
7504 157306 4209
185633 188737 4910
119425 125464 4840
45086 192846 331
152309 180470 2634
2329 136711 3625
161989 188375 4787
163760 169871 4428
27260 133726 4487
162048 167921 217
68759 114803 3524
52445 187695 1162
14558 170118 2925
100244 161277 2620
185938 195726 4072
72302 179679 3758
12372 107099 827
76029 127301 2465
29076 134567 1953
126584 181136 4579
40617 83388 3243
81166 151188 2734
91001 133002 3260
5191 51069 3993
116046 186139 1613
115617 188303 855
103815 173161 2272
41279 130103 799
130077 142815 3986
100907 109613 3133
154568 163712 3859
198958 199699 4814
124474 143073 2602
175185 180708 360
34849 176915 1107
133361 168237 3521
111847 164524 2694
131980 145513 2374
168645 187719 833
21123 164038 706
112595 149666 3226
199534 199740 3378
50189 123712 199
189059 190370 4468
134547 182400 4454
180108 181793 4278
105542 155773 2207
52659 164056 2723
149683 166557 1466
163915 182185 1883
3712 36824 2447
105526 112834 2675
150614 150922 4040
110759 113576 2981
184797 196887 1620
52688 83516 1414
61394 148242 2235
5890 166148 194
50450 175353 4538
106114 163691 4383
146506 157505 1086
93100 154652 4456
138431 196885 512
85073 106527 3233
129685 195742 4999
149470 176926 1515
164838 167279 1241
67442 145113 1694
174303 199140 2133
13467 112928 805
56656 66461 2280
78911 81327 4165
28667 147216 421
111599 139093 2019
109371 166001 299
151748 155131 3118
158037 161636 3644
93267 124731 1259
47528 126685 1804
51269 134254 4005
195090 198661 2414
121881 135973 2124
172782 180865 3593
4870 160493 469
88333 169061 66
139401 166818 763
161709 180089 4866
55134 188728 1656
160505 192277 1212
53351 180358 1287
21956 190674 2855
114600 198166 843
197664 199710 4883
116582 118885 4879
79945 148821 2761
43439 71468 1753
192990 195942 357
124763 131524 2019
46256 191702 1466
29873 33202 3650
64270 126768 2728
169765 196412 248
7377 95533 3075
103654 169804 2915
196572 198802 2232
90742 167708 4432
75024 164928 334
108083 148046 183
74345 187183 2180
49694 186317 734
170847 185822 1284
18234 154878 831
14050 131197 4073
134467 155886 2589
51495 116681 1462
72249 140973 2043
147482 177537 2505
109529 145530 790
24874 32001 1841
72284 177201 1180
84917 189541 2967
118343 137157 3169
30668 104570 4909
176652 198662 3188
147035 178867 4025
10732 131200 735
132983 139090 2771
19840 21840 1800
166562 170263 3108
71525 148923 4337
84963 184458 3740
83890 181202 163
144084 187853 4492
145090 167331 422
119696 195202 2210
182164 191607 4890
163120 173794 1109
155048 169774 1542
117581 199087 4278
51037 157098 1463
109725 116353 3310
45607 104893 2539
81667 176941 2646
107594 198890 2608
121208 194811 4886
48693 144327 2390
112634 118283 4595
91482 133913 54
68037 118859 2675
187782 198955 134
174029 188874 912
104982 169718 3732
35612 138685 4223
123935 172962 2274
64694 91251 1833
60440 160164 3150
86381 143562 1046
181492 187884 1629
66012 188034 1037
70588 136598 265
149911 197768 1871
118136 143761 2155
72227 91716 1602
198484 199319 3881
52139 55733 2092
182129 188816 2664
73821 80909 2752
141077 157677 1859
75016 132775 4199
128345 160335 360
84048 182007 336
193518 197204 2212
151154 165019 3907
80372 83851 144
77569 163417 4051
142555 168541 1178
163015 192409 2366
85164 193056 1355
142171 187824 4393
45215 84068 879
177334 197711 1235
41813 83458 1898
28729 190561 2376
180025 189702 1728
121470 176671 1536
139601 140457 505
191084 198948 3169
99643 177731 2398
83156 138843 2741
56280 67063 3469
70032 110999 4746
87735 171709 3195
162358 189871 499
127997 173994 496
59865 162667 4886
114634 159774 1170
32635 128509 626
39892 195151 2363
194425 195508 2418
170847 191188 2147
177275 194738 4282
188493 189610 2981
143695 192561 2478
118798 129026 3893
128982 146355 3453
119358 157054 1883
193388 193792 860
120291 126075 1311
194604 195842 607
184033 188435 365
8179 30926 1137
189964 197443 2946
52129 98246 102
54131 145173 4568
127702 199801 772
127417 161560 2816
159218 176430 1006
62774 175014 4709
158299 196675 2080
16618 172926 4107
145496 179942 898
35492 76816 499
61759 139989 4137
175082 180976 1245
17037 22770 4613
186432 193045 2933
34120 50439 3601
58507 169058 1147
51842 174240 2074
120538 149248 2314
6775 83301 1888
49646 111471 4977
42787 166228 3644
51097 186548 987
199048 199739 2763
50094 97571 144
134114 151763 3986
43787 50654 950
24459 102026 552
155212 190035 3442
69601 190492 4900
78314 108823 1443
129306 176411 3744
172776 183081 361
147810 147927 4551
157818 159794 2823
192844 196792 675
130875 190300 4674
104840 123347 1300
71166 198207 4208
45347 137294 343
76148 144886 1014
1223 23721 4276
138976 149456 3904
26930 95485 3173
80185 80911 4918
129215 176323 1623
149082 195911 924
25226 124277 1240
106113 155766 3843
21259 164636 2568
20761 37880 3331
5689 94562 1604
124061 187758 2284
82004 162146 1373
51175 131169 1080
