200000 200000
121587 152719 2654
194297 199355 4409
68977 158372 4745
51323 86683 3844
185591 190441 2115
55824 113734 617
92205 139508 283
93899 154326 1849
98314 198156 709
150531 170929 1018
95982 163922 2174
156966 184526 2293
158843 168332 1327
31486 47900 424
198457 199254 1058
61554 136722 1555
96583 96668 4884
83356 85800 3158
145056 156314 3474
57461 151373 3516
31825 88081 1098
55330 166812 4734
44201 139354 1667
60419 152492 4842
146780 156822 63
60345 72469 3462
102989 163539 3838
97159 117725 2527
95465 194003 3418
88463 157803 2568
29950 103910 3234
27967 139672 572
119381 184988 2848
22645 118593 4529
86379 187757 1111
98879 134287 4431
172334 172566 2223
65730 116667 804
72205 165631 1348
95889 166567 2090
125782 180927 4841
63004 143015 1475
166947 178810 4562
37103 126618 2880
77999 197368 1027
78181 173875 4258
72272 177775 733
38944 76570 3660
126422 140774 2259
110733 145690 1406
198234 198296 346
184580 189736 4663
115309 179690 1450
3099 98212 3069
99097 181531 3940
113775 142971 1401
159971 169466 3933
1342 48831 2902
6353 125153 4978
47304 160484 3591
85623 193597 2929
931 37652 3166
43576 198128 1866
174438 194745 1405
45516 140562 749
176990 192372 3707
44152 186089 570
55002 178759 3908
96071 102704 3009
149078 180771 219
129531 135813 4086
194036 197196 1951
192603 197270 2691
15170 59888 3759
96963 113525 4982
138937 194080 2682
33187 84621 2098
152154 186990 4685
164416 164916 3808
20948 168549 1659
49462 74867 4334
24158 150305 3737
10810 26125 4506
137181 187955 2988
52281 178244 1271
88916 127197 4613
177921 192008 2565
93735 142276 1497
51412 193162 4077
17348 107482 2221
72265 116087 4227
130910 174752 1949
8699 48848 4162
148693 151924 48
65942 139973 4349
81498 95067 618
143111 166595 735
120872 139947 1628
53960 147062 1037
145137 157212 1360
114662 137996 831
23974 155357 268
159311 171676 376
113679 189558 1000
10120 106615 3011
177535 195154 4879
197661 199811 3484
52742 101782 679
53801 71141 2365
81725 130755 4858
36151 154761 4448
97629 155047 1196
115499 198413 4566
21190 99519 1028
181357 193290 1019
31395 140995 4032
162633 170893 4240
125040 145953 1454
55302 170950 2254
116325 159893 300
25775 133769 4896
125896 132835 1134
6291 189896 2769
22991 64666 1843
85679 148694 1314
48192 160483 2969
97752 134786 3328
137985 191819 4023
121152 191036 1947
152070 182779 1330
21768 45658 1717
158252 196033 3607
8562 86766 782
24878 85243 4105
81989 184054 1637
107002 166655 865
56354 101446 2858
109415 164945 729
48818 170393 340
50088 173328 2274
61212 133749 3735
74269 163297 4973
18718 103536 1819
130024 188616 3172
21488 185263 1426
88871 104112 3016
116407 152500 4997
199220 199514 755
111084 180091 1565
62090 114813 1456
5651 54153 3933
66262 73456 1356
11651 149094 1092
19220 196134 637
181011 181979 4216
105120 152056 3125
195008 197817 38
139354 155107 2853
79179 111358 2940
34939 103922 1263
174241 177714 1655
146671 191422 1880
20110 123628 3479
69921 144831 4272
74688 183569 1446
81434 159360 4693
188285 199832 4189
115630 178477 1205
141311 192931 4810
79105 154871 4903
114397 128993 2034
124326 137442 3376
151218 152537 2865
139611 198359 3987
181036 199868 1235
170359 192411 463
112025 190481 22
124466 129852 729
26775 40115 4811
101225 161520 2036
45453 186524 4103
132155 145695 2042
115216 156929 4633
185784 192158 4531
120385 185812 2462
71868 74647 336
89423 155596 4926
29023 175491 1171
186739 190669 4539
77910 181891 2661
129 103177 4535
188572 196204 2675
183597 186023 1739
180580 188546 1385
106448 189639 560
11986 43252 1199
121143 140042 2036
74429 181694 2834
62506 75446 4829
104848 148162 4110
159378 199330 1013
70580 158888 2071
12605 168795 2795
82418 191785 3460
160494 197988 2601
304 5842 1964
187470 191143 1915
121680 162306 1315
151685 183700 4696
10486 97051 346
25753 97816 2815
164430 178822 519
130016 160579 2229
179577 193474 4057
162680 196165 33
140272 174035 1331
131969 175763 4398
187899 195243 1782
12858 121443 4212
101421 199387 2395
56193 74473 4671
6449 28929 511
53363 109780 381
139200 193226 1482
179187 193110 1948
84649 132619 238
51181 138927 4339
75252 98916 1262
30866 150040 957
187404 192158 2888
23106 170801 3447
2677 42906 153
93142 126280 4252
101353 152574 2216
71292 185749 1953
51002 90465 2694
63445 110562 1712
1495 73509 2522
61523 97710 2088
125821 148907 2166
141551 146469 712
150257 170656 820
43681 123346 4790
43765 118223 484
155996 168990 2961
137340 182716 381
192334 199134 432
63974 70499 1405
20647 131611 4424
15162 195492 2836
152198 155673 1074
120637 157106 2962
46610 70008 4934
40900 143290 4509
29799 150845 2166
58701 128771 133
101379 171906 262
148621 159925 848
75391 133618 1478
106706 192950 3849
140330 191737 2550
89899 143517 386
39789 113977 427
19846 115272 4325
30146 69993 1410
36010 95279 306
115354 194512 3874
139082 167079 3667
198931 199824 107
137101 178931 4481
158096 178540 1805
139612 177984 3189
163493 191127 530
18217 123156 3461
180354 182809 4721
164134 198885 1582
187286 191570 4702
98700 175996 3562
178040 184297 665
6929 46639 3470
63088 158679 3954
167957 183548 3583
126834 145915 2244
64690 85892 2615
40851 48506 1050
121824 180429 2311
167053 167788 953
111673 124428 257
154591 180032 79
102121 189190 4006
194995 199268 3084
28059 49627 3310
13638 21853 4053
12617 192086 3100
118647 122518 3320
105462 147284 2560
18098 57499 1502
87498 166706 89
152078 188340 3795
5004 90615 543
10488 149574 495
185938 186101 3048
118150 154749 1189
18895 151783 1775
27944 126296 1558
55268 167500 4801
161279 166088 854
144659 158869 538
131414 153752 2727
71397 123766 857
21621 31142 3167
52477 144159 1277
48802 133446 2342
64847 110842 2248
23571 188912 1842
32158 116124 1044
62529 90184 2160
66279 100353 2419
59601 152535 796
179021 183214 2367
55948 68127 243
193828 195542 2131
12258 156749 3457
106683 138197 4747
106547 156939 3768
151328 170132 2797
113601 115837 3884
156888 193624 1785
21156 158823 2788
136782 168198 3589
145701 185881 2204
106855 167906 3564
104497 132435 4628
114529 121476 4909
79784 199788 3104
139705 180277 330
27896 190433 1913
53140 170326 2721
5543 105267 1212
47087 191614 4936
138185 158756 1109
134400 136929 3439
65664 191243 3939
88599 156379 2546
146798 159045 413
160067 169669 1619
64826 186218 4543
32840 46486 2791
185118 195563 4240
161230 179474 4275
36814 91173 47
101770 125593 2120
164664 197262 1178
198356 198366 3422
46646 68057 1304
167582 193342 908
50221 135582 1091
161078 175239 1436
95995 178662 4881
126586 142009 3
87966 187422 2715
75911 107826 3160
19251 145104 4891
35711 114617 2291
164686 197765 1648
32312 90507 2765
163308 177438 4287
118289 172729 3015
6036 185169 529
159716 164806 2899
27351 149122 372
51975 81474 4940
113974 119260 3971
143418 193035 561
81881 127610 208
166684 176412 4844
168463 169714 3064
87372 155994 1658
13482 167920 1210
5846 146032 696
40556 195340 3036
89765 198121 877
9104 125037 3271
161276 174801 4846
90328 154310 3576
152147 162997 2339
96591 173661 2341
90118 147118 424
71298 197216 4085
141151 184694 3224
123332 166067 4317
82759 161171 4964
118307 174898 1703
82605 169442 4826
72068 85832 3771
139610 179197 2786
25198 170321 3362
150034 198000 151
104575 116488 65
189498 195601 832
34925 55805 4144
139925 155799 714
90747 183118 2120
79143 169593 2719
58816 114435 3517
88201 170759 1067
126366 197930 4625
195250 196823 2611
197226 197263 2788
63757 84240 4164
121360 166675 3271
9871 81510 585
46745 90992 3647
11527 161702 2958
161488 197509 713
23437 176557 3360
62340 158209 758
75549 103450 1209
129262 182868 2428
77104 197490 66
125453 196558 2335
81263 161136 495
69188 77893 2331
55489 64292 2919
84495 190043 3257
133818 165324 1568
161118 173465 4312
49308 71473 2222
22498 76186 4869
83269 96506 4000
161633 191872 2230
171570 175173 3044
180191 191131 2725
66324 117473 1481
76454 127762 3066
120600 150274 4223
108585 194638 3711
116050 173986 1019
38540 154763 2880
127485 167208 4954
157287 184224 3657
4486 32935 768
9755 109790 2025
26280 34568 256
43832 159633 4196
90527 107009 1266
118135 189641 1374
9689 67822 316
109410 176001 3490
20619 45865 3156
66943 139518 1502
63879 164545 183
1171 173508 3275
150190 155665 1125
18156 119783 1564
120826 199167 12
70973 111901 1683
106040 117663 267
46399 74262 1865
27015 91356 4755
186324 196800 2878
186618 193633 571
134804 192058 4591
71559 148032 897
77247 180035 1579
92963 167196 4365
177891 196823 3594
140970 148858 3713
35537 97990 3887
126538 171960 2509
185501 189471 470
76142 98664 4719
86601 130852 4499
69375 138802 4989
84498 199878 3837
154022 187300 1299
173715 175728 3486
37421 108840 3640
138798 150533 2982
135295 184115 1471
62924 115535 1263
160918 161691 1987
170794 184936 402
13292 150996 3084
174317 177619 2886
184155 189182 3578
73175 181353 12
160778 165926 3399
139593 159730 1955
77578 178603 1249
177583 185407 3453
48941 65912 4265
133692 137995 335
75717 109954 4247
83884 142154 842
135243 156275 1430
171449 175762 1970
4687 36608 141
36082 145541 1693
161439 167720 3859
188174 196906 2267
31717 136175 3458
67416 104409 2809
123817 142603 3002
110367 179954 1189
1519 126641 4397
148526 167110 3898
96738 197915 1342
153919 184534 1759
60703 67608 4082
118532 186165 495
158132 181311 3028
31968 171896 3307
52847 130140 2220
84573 120896 4185
183227 195768 1342
42848 153174 3433
97487 113310 1819
34629 50906 3793
172746 179746 2484
103256 122056 3823
93813 163940 1028
163123 167553 1201
44136 51366 3259
180480 193239 4513
135011 172494 614
179691 181835 2614
105507 135891 2032
32014 33384 3221
122502 182364 3134
32228 152760 2396
190404 191916 4514
46510 160241 3973
105015 123412 1711
56444 111400 1576
102042 173932 2167
21302 113472 1310
144348 147616 1605
191028 195481 4392
53519 67848 761
11090 163340 4798
192200 197851 4670
29094 193421 979
185071 197908 3850
55482 165330 2752
98138 156833 4096
72416 111372 1767
83625 148139 1535
57662 190940 3659
136669 174574 3276
183042 195578 3983
119840 178631 2861
69825 73228 6
81489 155734 3597
179107 198732 1519
90550 144877 4451
88020 88191 4413
157317 158092 1038
177641 187289 1420
39047 164815 910
111619 150703 1705
139271 175857 2432
85079 91583 3564
49181 100025 2617
15009 66834 4423
52905 165684 3491
161096 193236 2909
119313 143219 3588
158038 195389 4098
189846 199289 961
94356 109517 3695
145237 196050 3352
63066 77616 2509
71320 93522 4719
186212 190551 3026
51386 125515 18
17269 166852 3902
151876 180378 1754
151802 192862 988
152854 174781 78
134448 166461 4858
78069 192998 2073
28344 91696 3699
95029 131731 788
1862 2656 1319
26495 191377 1052
37436 181635 3899
4548 29599 400
97337 138467 3536
78496 165317 2840
44315 142632 2896
18129 60761 1609
60563 121109 1204
50431 82333 1826
138635 174361 2464
194959 197634 672
79420 112295 733
14664 93842 2068
59128 114235 674
73986 139088 2976
129201 167922 2306
16736 75026 4804
27570 97129 4799
20678 105379 2446
85123 138705 4926
170627 190985 2110
17196 136207 3959
5970 71590 4845
53679 199359 3014
18416 163541 1065
160691 167145 3729
50566 60106 4129
139346 166415 4199
100582 161469 538
160390 189434 1072
11272 21533 3300
139613 172369 345
84455 139961 408
168134 170728 4456
36642 90804 4210
151438 173751 15
175174 178245 3105
102606 144477 609
65695 162244 3101
98802 172680 4462
52224 188486 151
127661 139461 4847
161259 162963 3771
169931 178928 2212
58728 147268 1901
75030 186128 1698
36224 158783 3239
109882 178582 2591
167180 173250 388
198290 198922 2698
98245 148448 4342
132897 157378 2255
24473 187175 703
107687 189072 1735
113312 119737 4827
194609 198189 2085
58955 91677 1045
197344 197616 4893
144313 181992 2057
73980 158040 270
192617 194867 4340
194997 199011 2389
25026 69581 2141
117420 118871 1472
148692 152627 1581
36305 48811 988
169677 192224 1755
172545 191733 1916
107505 180340 295
102171 132609 992
15539 112567 4459
16517 40096 1328
101232 182437 3161
170868 193528 3153
40717 110070 1311
173520 190834 4841
180446 193223 816
156243 172365 1205
105371 147295 4405
44881 57989 436
72387 166825 3514
194464 195391 1995
174602 174783 3948
93809 115332 3063
27002 150029 4750
4371 32239 4934
299 17031 2926
190549 195493 4519
90267 183210 3480
56633 71219 790
97803 178186 1103
107351 127373 946
113375 170136 4852
24506 151846 3746
60506 77697 114
107923 152196 2276
183678 188084 2205
28365 91811 1403
109114 188176 3734
127515 128804 1853
122072 145567 1938
169768 191852 2373
184536 192230 1473
117063 156984 3112
183139 195634 2774
181682 196669 423
81005 173744 4479
14095 96222 3938
92401 171496 1407
103733 186986 1493
49884 149068 3530
193328 198370 3224
114764 179984 2981
111097 145574 2654
67446 182407 3457
192070 192074 3175
154561 169776 4037
37379 109131 3987
17867 55318 738
175730 176244 674
47551 103108 1641
141588 168359 3035
144126 171479 2815
18011 143746 3823
43690 67044 1365
6278 121283 3305
103078 150614 3706
191630 196403 2761
168878 174554 2853
38435 67546 1022
17572 62660 2090
130864 197553 1544
87609 182696 4448
183533 194760 1093
175456 186714 2854
103564 117601 4031
185546 194949 709
103589 171371 2777
143346 157313 2234
16522 101851 1824
17521 151008 838
81804 116467 4056
188990 199722 1940
82191 105697 1789
161322 194718 2589
183738 195125 3034
139476 179514 1975
176544 199511 2506
101061 185958 4058
29882 91772 3416
186764 198047 1796
142718 149917 3309
24421 118222 2526
172806 179879 3163
11788 98263 4531
137375 182170 1463
195500 199037 3710
192386 192682 4783
35069 144428 2707
145652 199135 2978
49731 81957 1727
23437 41984 4675
119682 171812 2852
26988 177332 4987
198880 199330 3950
161557 191924 3819
182922 193496 942
66709 117906 1044
77152 124385 1002
175382 178561 874
83077 180797 2129
125865 147119 468
63097 88098 2383
143161 149436 3069
74687 91360 3699
38418 51808 89
137558 170074 4212
79553 93420 2703
123565 128704 2743
7973 103091 3082
94788 189495 4642
14171 103867 55
48467 198668 4726
82008 143199 3987
193201 197133 4926
157435 179273 4997
35939 94255 3898
157390 170529 4987
94362 194548 3387
132908 156231 4634
153855 181246 1942
26552 26921 1046
70128 87190 3079
113659 147132 4911
110474 170170 2646
145322 154276 3527
71814 184039 3552
81558 143862 1414
42304 56053 3825
86427 125378 4576
185493 193819 4310
97892 130525 2040
61608 97049 745
148825 176161 3509
170080 175871 1388
123803 166694 1384
25054 36587 1174
146391 199878 958
99565 190479 3292
47915 183662 3574
136016 154175 933
22435 79350 3787
191521 199749 3419
189090 196728 501
185158 191811 1164
137784 150333 716
183096 198836 4489
153661 161929 4367
39120 46172 2800
39719 44538 2279
179197 199945 2690
57637 105865 4694
169112 195175 4182
50581 147432 3916
61768 187693 3612
96267 142805 3314
43173 154880 3320
153749 172450 3354
49627 53476 3420
100313 162323 3668
122787 171157 4116
18563 37094 4044
183638 184760 484
190440 192120 1273
197403 198075 2505
193328 194447 1828
175591 196095 1010
177215 185686 4580
23043 103869 4382
165814 185547 2220
17071 19182 4813
26128 37582 2234
8021 100614 1716
45750 91414 4199
6171 132615 3012
6623 161190 1900
197437 199522 2859
23792 28354 1960
67271 185320 915
134945 189811 4453
52105 176703 829
89184 187027 3151
116643 129845 376
81958 157962 4904
26810 53659 853
151496 190427 1326
181996 183469 783
101867 196999 2717
99304 151055 4797
131873 163495 3235
191144 193737 3728
63129 131706 3610
159304 168303 1567
100343 170289 2065
96686 144979 721
76956 132427 3800
165921 184235 3975
141380 174583 66
81851 150440 3189
18258 98611 4339
181237 186952 3507
136817 178012 1172
57487 144530 4281
33344 153496 354
194896 195356 3539
173958 182777 88
52408 104917 2587
168104 195529 2940
185674 190581 4145
155943 192688 4140
187353 196714 4279
68957 133238 4105
178573 186412 242
140963 180456 2566
152915 186084 1783
133627 175879 3542
187984 198153 1310
91103 165671 1008
146041 160051 3442
18916 51273 3746
137618 187587 3920
41801 70450 3844
180888 187996 1412
147566 180219 3576
46203 58627 4355
197251 198167 1499
130113 195874 1721
51492 198626 1101
91842 191670 3158
150094 184901 4202
14824 148997 1059
169375 193091 3402
176705 189204 2113
42568 198717 1813
61141 120626 2948
129096 175585 4777
110864 131259 1367
58805 187372 4617
108967 135228 926
154121 173292 3794
125977 131719 4966
174365 187644 4907
118807 132270 2689
160677 170498 2913
20927 171145 2680
136499 195792 2584
24183 136267 2012
6174 132594 730
105329 154188 765
80486 187017 1031
112390 134713 570
159567 172369 3184
140414 173513 2836
84100 196864 1806
141948 194960 2497
58141 135090 2760
40079 198296 1853
92259 110444 1311
8486 59047 4199
28672 123460 2412
56762 97436 2311
136176 165614 310
38767 89412 1878
25192 87705 1911
7559 107345 1036
40247 117012 4708
151899 195202 3588
83851 127265 1018
190781 199011 3114
13798 65189 3851
8383 132648 2857
66391 175718 3048
93390 169206 3793
94973 114561 4079
14907 136576 1907
123660 178097 1517
161587 174537 778
182981 186105 4119
146068 154031 76
102261 135391 464
144519 197875 2068
101049 148909 4142
29949 145806 4107
89378 103316 3055
72580 143202 478
7841 143730 4084
96990 172714 4463
43982 198736 2583
15832 19887 451
109589 199052 4315
170 55347 260
199132 199731 4712
51355 154868 2320
145185 196873 344
88090 149457 1698
148199 163968 985
132451 167777 163
57898 82745 1819
12096 91597 2292
195026 197275 4291
71236 156684 3447
136247 193312 2932
38439 114657 2048
116775 166025 4392
71097 103323 4760
64978 151337 1642
149644 188262 3957
83089 88682 1580
78639 181794 4871
89316 89550 1444
133044 172043 3258
1982 194357 1976
50654 117656 813
186808 196422 4301
168571 188911 3252
25538 156651 3719
45436 122983 3152
35722 53933 1444
120227 187590 1156
63060 86270 3012
6117 145393 3893
51390 73330 1463
35000 149894 1203
108896 151368 1115
88031 150405 4699
157156 157347 1772
49746 188793 787
116796 126986 3836
133283 137876 1262
33138 114069 4358
86128 178260 2195
91801 153975 4368
105545 152903 2853
100396 166706 3918
174759 178385 1289
111673 158945 801
58671 90382 1448
154553 155655 2343
16682 47205 2336
35654 118423 3981
30984 136199 1717
162273 192366 3741
143798 165761 1634
182788 187877 2702
99025 135485 3672
118312 169142 389
141618 161044 4624
37097 42573 4498
31023 118792 1016
198819 199581 4900
41855 168197 2898
188881 194086 2999
11978 34914 4381
50214 199734 2700
182958 193261 4006
67855 193815 922
1130 125032 1458
65222 193727 4323
184423 191348 746
56897 131286 4325
152753 188266 1848
107302 192498 2514
162742 197423 3165
33216 153177 1023
62337 92014 4314
55184 102200 2842
35814 84332 1031
129917 191267 4050
70702 71815 3590
18922 166222 3114
59053 191052 415
18097 52766 1518
87328 121238 454
179777 182995 2609
32974 173096 3315
37256 64236 3195
183341 186873 414
148213 181670 4576
64857 146693 3013
60775 68900 127
184947 191918 2108
182083 185707 1810
179839 195815 1607
66980 194522 2294
141844 193016 4820
6974 133049 4062
42958 53433 4980
119855 145483 4105
68943 168122 2805
156209 172285 1757
83991 178941 2632
177469 181153 2408
174227 178097 1731
175832 183673 1263
105989 163275 941
121647 148368 1794
148126 163230 2811
16620 58663 4146
102935 146088 3120
1826 194834 4409
4458 26635 1006
147496 180126 3849
37336 111749 934
147756 182134 1950
183859 186123 1064
61006 183840 3529
65620 105800 2426
75941 78510 1900
196686 199684 1808
111622 153394 3275
133510 172742 4252
98103 191187 448
100260 129549 1133
125075 135720 3626
38952 128053 4561
19047 159518 3225
49195 144294 850
65423 168644 2490
112974 181883 2174
52467 116379 3409
78555 120903 2242
163874 177042 2514
31488 149383 4151
14430 27563 1997
71653 130159 1665
20053 41021 3632
156248 192659 2040
196204 199343 2308
61669 193933 3915
96262 196951 1573
144655 157571 3963
146666 174516 65
30615 91213 1162
93547 107414 4779
52053 164555 1563
43566 174646 3274
133217 145802 40
184050 184547 334
70154 180216 1060
89417 118299 4029
152524 167357 760
32181 122802 2616
64103 76195 2513
80192 199319 3923
49264 178550 1595
5037 175882 1794
97460 142461 3286
108528 111052 503
54377 140478 3501
47509 151235 1007
9770 65505 864
31838 157349 2631
7215 172929 626
122119 134265 2213
10575 157025 3947
10930 77971 4169
133896 144735 3764
25045 160075 766
33019 140722 516
162255 163009 2082
160053 162006 2333
136301 138913 2166
136564 141405 2682
165821 179101 728
28333 150789 4474
134343 184122 7
727 84157 1008
39004 189408 3992
92312 185842 1605
162272 178022 4127
33280 154865 3741
127785 191132 4308
100871 192498 1592
130167 195095 3122
105131 165657 4782
6966 12167 366
96663 142425 1372
112152 173499 1415
135190 187430 1639
90976 171232 4411
43912 153001 4098
40212 44204 227
110308 152758 3329
108200 114020 534
129786 142591 1962
137446 172109 3732
166994 181973 1597
64104 105683 3715
19711 182728 1924
12762 123944 1498
21655 38978 388
123249 136837 3174
31185 62989 2752
103291 132661 2526
164474 191956 3826
190418 197524 149
115349 130567 4755
152425 154212 4663
79292 147946 1447
173406 179060 3644
148279 186697 1029
91420 181560 2219
30136 39467 1021
135030 148087 4431
66353 196169 4473
116959 157526 4883
15173 73995 2426
99252 128675 591
124515 130996 1948
48078 163915 3833
137546 163358 1949
40021 91309 392
64472 182177 3178
44842 81587 1033
98233 136554 711
161775 187795 832
114981 193045 136
153143 179726 3186
72188 74952 302
177296 181609 2178
88235 97936 3578
36631 170851 2490
78745 165644 4936
40576 96403 2864
164338 182991 2944
44752 156332 4439
15833 123891 3270
21114 29572 1903
41202 119519 3086
66295 142989 4438
84585 101458 3433
81983 157057 3440
33673 71624 3575
55362 111255 4024
106230 117457 3521
176243 196643 2366
100045 121224 2127
13497 144139 533
123732 160316 444
173064 179916 2825
185399 199884 1986
167077 174114 1826
70298 134234 1874
192903 196059 2245
87280 173184 318
114856 179002 4404
165256 181190 4937
69663 99515 3911
175613 199420 339
134987 156095 2507
30118 194711 4473
97631 172583 2800
29205 52011 3407
86394 162100 3477
38888 173970 2180
141151 198759 1187
11346 121431 3733
149946 199896 4023
108885 173186 4327
180618 196110 3927
19622 55808 4859
15511 47820 1780
102539 141430 1248
136469 137514 3880
55448 167499 3794
184836 190641 2775
56328 135988 328
42277 131071 3509
3242 161101 513
18310 73537 2008
195775 198322 3567
145587 167060 939
122932 129202 2864
191686 195287 4127
178377 179568 3007
75838 186749 822
185442 189882 3370
193285 197896 344
38820 98969 694
166565 169796 4074
188535 191919 2393
671 3643 3400
154494 179509 2273
134550 152819 3568
144054 154407 724
19648 73102 1803
96911 151009 4536
152754 176412 1313
186539 192011 1534
83283 129457 3822
19902 194873 584
101881 159613 3647
142861 196051 4326
14481 38959 3174
141991 186207 4909
167182 179479 2371
189285 199897 2930
78353 104799 4910
189136 194765 4707
12492 43776 1617
172466 195368 4719
39185 70060 3890
91804 104045 3344
166783 191302 2680
43750 151757 815
38187 43962 3234
115593 196264 1618
133463 162878 3645
22360 130872 289
98145 140710 4635
117656 142541 396
42249 153363 987
79260 95719 2484
64062 64158 1759
192824 199897 3448
65181 129200 1411
195226 199441 2529
6275 180141 1193
181971 185994 4369
127301 172370 266
197762 198444 2770
165899 192086 4014
138922 170831 624
93406 167702 1356
69289 79279 1093
105635 173657 3406
20942 75223 4321
106093 118123 1042
95221 161118 1483
173212 192068 1881
86972 189588 3676
76559 90238 2149
54808 73501 3154
92625 128524 2341
187876 190093 368
159533 177685 3681
64166 164007 1481
70530 194085 3241
107855 175498 4593
129538 169790 3753
160707 191837 446
181228 183875 456
60317 110116 1334
69868 85781 2246
194816 197778 1991
116223 168771 2904
49463 198533 2125
68890 128489 4711
75165 126327 2997
136763 167185 4373
57233 113058 2658
99668 184711 2543
90250 185336 3209
15614 150911 3513
187380 191862 3982
151946 190319 4117
35250 179157 764
121738 170469 1990
181327 198028 869
14011 162236 4658
51072 151421 2330
127214 167899 3976
130361 165757 415
63109 181058 3421
58965 132846 4104
43372 160635 1302
24189 125201 1462
176915 191268 3375
141253 153684 1872
60579 86417 3725
120563 129555 240
48504 177696 1249
72041 101324 2915
166664 188950 3954
16779 41854 1750
118626 141725 3215
155553 170072 4537
86358 119275 640
125273 173856 4430
123593 140923 2256
76204 195077 2726
131686 175612 727
110652 193776 4269
13547 36895 24
97183 192203 3212
40683 111006 4505
15311 97615 1938
11112 141395 923
96016 195603 1882
177031 184874 619
112224 195267 3425
123105 172970 4521
194346 196301 3136
108422 121924 411
44759 97960 1841
61099 188558 1847
155124 192495 4851
152700 163203 522
61484 75429 740
9879 34958 3440
106231 165797 1659
47892 194612 3381
153375 157031 3622
97255 149085 2901
32334 138385 504
97657 106795 2379
27695 108000 4567
133312 196235 4943
48116 165028 4001
117155 169901 3226
123803 192331 4
75062 176787 3529
