5000 5000
1875 3710 4616
1502 1515 3072
832 4822 2733
219 4510 1159
957 2119 1577
3645 4915 541
3152 4679 2437
580 1386 1607
545 4199 2373
4170 4572 444
2161 4659 4594
4105 4489 912
3950 4114 1985
4800 4862 1146
146 4720 3819
1671 4977 4205
4398 4969 1977
4602 4677 3362
3217 4661 4544
3176 4446 1476
2699 4379 4830
4924 4937 137
3658 3902 1315
3341 3843 3784
3961 4900 3287
1839 1915 304
404 540 4176
80 2663 4373
3431 4732 1250
1413 2316 1744
3578 4027 3928
557 1226 2716
933 2593 2405
4348 4789 1607
4072 4392 3557
1616 2035 3944
1452 2055 4305
4872 4943 1951
4288 4524 35
4728 4964 2891
3451 4369 1243
1499 3516 626
2456 3852 2903
4766 4968 4714
643 2607 1091
4036 4916 3409
3346 4453 4386
3359 4105 522
4809 4862 3257
1127 4526 3776
954 4868 4881
2916 3618 4050
3432 4943 982
129 4884 2508
2533 4958 2108
3275 3615 4281
3843 4363 4786
3437 4526 2888
757 4294 494
4920 4943 84
4408 4517 4150
1429 3395 4332
612 2108 994
3441 4629 3344
4003 4406 3195
880 3191 1631
437 1925 2995
724 3623 4194
3487 4034 3334
4497 4721 3191
3797 4255 2442
4415 4641 4177
1203 4768 2159
2135 3165 554
919 1812 3533
4670 4961 4114
4022 4914 4747
1545 2075 4827
2908 3050 2423
1196 2742 284
4495 4650 329
3954 4011 1539
3789 4345 4485
1143 3491 4544
679 904 4731
2192 2370 1956
4736 4820 3522
1663 4470 1607
524 4853 841
1708 4570 4620
69 2541 862
3203 4590 2609
1569 4080 303
4017 4887 2523
4260 4387 4991
3483 4906 3121
3573 3738 3397
923 3246 3023
3321 3465 1677
4726 4898 1719
1108 4301 3242
743 4561 2560
3390 4953 3429
3721 4259 3754
1911 3757 4699
1028 1361 4048
565 2543 1524
3990 4894 4257
1259 2083 4158
4194 4409 3041
2736 4195 2231
2074 2596 3700
3871 4854 1851
2726 4631 842
757 4348 4579
4122 4840 4642
2980 4289 4141
4001 4321 3506
4664 4735 2586
3834 4326 4325
826 2330 4227
3740 3907 3436
2628 4669 2622
3039 3557 1189
1109 2172 4864
4011 4341 4481
2178 2861 1828
3431 3741 2327
4375 4523 2586
3447 4425 2407
1755 4226 3801
4994 4998 2955
1173 3455 2374
1488 4484 3902
4750 4884 1063
1787 4625 2546
2931 3343 2552
2479 4287 667
1899 4238 2831
175 3531 1641
457 2132 377
3689 4310 3179
2082 3885 2504
23 1632 4035
736 3148 3645
1816 4713 3910
2731 2834 1793
178 499 3698
2696 4941 2856
4203 4519 3736
2037 4505 3023
3081 3918 310
332 1575 25
1087 4580 3287
2060 4064 2926
2782 4462 3878
2623 3892 3468
1074 3399 2535
1989 3553 666
4751 4799 695
2780 4058 45
3053 3660 2290
2386 2426 3738
3987 4974 2723
2106 4620 346
713 4034 4562
3629 3991 3886
3505 4265 4042
1049 3587 4904
856 4922 2469
3262 4855 4562
1111 2096 4906
4211 4583 316
2547 4987 4127
3711 4495 1542
3622 4065 1389
4455 4773 4885
2101 2951 1154
290 2432 872
4245 4562 2635
2216 3117 4194
4817 4973 2446
4495 4654 594
1483 3574 1017
3029 4026 657
982 2892 1888
559 939 3998
215 3540 2975
3176 4276 807
1596 4058 774
1154 1911 3588
1533 2268 201
4571 4858 4604
1321 3792 3158
1247 4678 1328
3421 4758 3317
651 4303 2894
4679 4870 4836
373 4777 720
4103 4848 1032
2156 4185 2959
3481 3660 2638
1773 2533 2351
1290 3935 2377
312 631 2512
4517 4773 942
819 4821 2821
3353 4119 635
4147 4974 2630
1937 2416 3385
789 4219 4532
4237 4652 4281
1469 4278 3178
564 711 78
2417 2534 860
3803 4524 4886
2176 3395 932
3910 4155 3313
2840 3743 2868
106 3264 270
4235 4390 3246
1210 1335 1819
2273 2907 2069
3307 4242 122
357 644 2947
3373 4522 504
1698 2892 2003
2223 4026 4355
3839 4217 4743
2439 4025 178
2555 2892 1764
1567 2088 196
4151 4412 2263
4225 4411 2779
3187 4363 2003
1272 4570 884
3298 4776 2118
2979 4080 637
4916 4936 757
2408 3335 1864
343 4665 2795
3943 4065 330
608 2270 4030
1743 4237 1484
3600 4100 3484
3859 4257 1788
2042 3423 4463
2672 2952 3791
2497 3456 1015
2379 4269 530
1230 2215 2190
1017 4859 1188
2781 3791 1756
2897 3644 1485
2960 3627 4055
1294 2850 2809
2406 4202 3877
18 3068 758
478 1901 2162
774 3373 4091
3857 4906 531
1619 2874 4547
3219 3858 1283
1809 2411 2932
4949 4963 2575
1677 4154 1874
3915 4313 263
1626 1715 3018
303 4837 3036
3890 3990 1017
4027 4091 2061
2887 3301 509
658 1475 3174
3524 4773 4454
1199 1992 4339
2846 4082 3691
1552 2748 4071
4671 4932 2525
933 4469 2795
4194 4664 1660
3577 4218 4025
4854 4893 2268
4675 4716 53
2982 4095 561
910 3977 2318
4751 4790 327
2478 3054 3874
4236 4689 2578
4335 4342 4019
996 3972 1236
4350 4886 399
2203 3439 4268
2525 3956 3910
4160 4778 221
4346 4598 1848
3837 4931 121
4437 4983 621
3409 4851 4322
40 2549 706
1750 4409 4852
3088 3712 3119
2129 4734 3993
4436 4622 3765
4056 4221 3734
2628 3989 4224
111 4059 2002
4477 4719 1562
4516 4713 4962
726 4456 2817
1425 3063 1436
3783 4673 182
2597 2660 2688
1993 3573 4541
147 2271 3101
610 4038 2894
1941 4320 4754
1078 2225 4027
4893 4942 2983
1701 3917 3929
2462 4464 2946
3649 4905 4993
3671 3951 1144
3213 3552 546
3616 3750 966
3146 3420 4471
508 1161 921
3983 4529 3710
722 4886 299
3894 4363 1673
3462 3482 70
2060 2920 2151
1985 3910 3850
3154 4226 2845
4933 4957 4285
1499 4188 1131
4556 4967 3041
3961 4774 1017
3567 4850 1223
4198 4318 383
324 3073 2133
1135 2813 2867
1246 3657 4561
4354 4650 358
1809 2059 1735
4465 4846 3599
3108 3719 2368
1457 1790 2859
1462 3311 3360
3331 3706 1459
2163 2896 1571
1434 2955 1209
4482 4817 2169
2011 3722 1727
3017 4075 2588
4942 4989 734
4844 4882 4730
4569 4612 4878
873 4892 3807
3910 4713 1501
3818 4371 2558
1080 2813 4370
4475 4874 310
206 1949 1922
1039 4292 4891
3413 3927 3664
2518 2688 2499
3048 3117 3848
4436 4897 2356
2865 3462 1280
2976 4614 260
3654 3695 4071
220 4529 1686
2044 4329 2335
4290 4388 3613
1823 3108 3656
1486 1759 4870
4530 4624 4819
4198 4759 4004
1174 2912 2562
86 3834 3585
3164 4700 2881
971 3627 1748
2598 4422 1544
2969 3694 3824
50 4452 4373
4622 4835 2469
3409 3967 2543
3794 3871 444
1362 4953 527
80 2939 1823
4568 4814 4943
1703 3765 1147
866 1822 2543
1724 4962 624
487 2816 3640
2781 3138 2301
4228 4240 2655
2194 3423 2080
2130 4953 4638
2675 3344 2538
1076 4800 183
742 4832 4470
3861 4994 1088
1930 4567 1152
3323 3661 3313
4676 4834 2188
3684 4721 482
801 4777 2573
4456 4576 2786
3843 4988 3021
4389 4730 479
4916 4950 3125
363 2606 2354
1413 2615 3683
2258 2802 3577
319 2692 3982
138 2517 3892
1375 3333 4738
3819 4934 4643
626 4783 2376
347 1654 1965
2540 4416 2702
627 4098 4378
1303 4071 1492
2576 4809 1235
4847 4867 2395
3862 4395 881
2839 2863 942
4584 4879 2557
2339 3161 2005
4436 4464 3028
2953 3925 2362
2790 3512 1183
4559 4866 1308
4463 4749 1629
3713 3843 2764
3445 4201 3398
2009 4791 3259
1151 4438 1030
4867 4967 4733
4154 4580 4454
1889 4726 2605
2966 3976 4187
3688 4298 1389
1171 3702 1919
2508 3602 2761
829 4942 873
936 2500 2195
2922 3550 3315
901 2746 4910
3450 3733 2462
4919 4969 2633
2509 2898 2590
859 1722 136
2638 4982 4924
2883 3769 3926
1162 3685 1369
1660 2288 131
2850 4868 4500
3098 3210 4045
4674 4983 3367
4627 4706 2429
2015 4733 945
1333 3076 680
4121 4569 2625
332 4080 3527
1874 3386 2609
680 2979 4213
3547 4473 3671
1075 1694 3110
2224 4032 1910
3109 3578 4186
1699 2824 4427
1538 2658 4631
4746 4977 1215
3611 3736 2810
4697 4920 4880
1343 3653 2689
1600 3125 1420
3210 4160 1361
1392 2338 1868
167 210 1133
794 2942 681
1447 2299 4516
2428 4682 4614
929 1828 3001
817 4127 3537
1933 1996 4014
4254 4780 594
3533 3897 4289
1315 2550 402
3348 3748 4717
1491 1580 1734
2535 2673 1418
2967 4264 2397
4365 4945 1254
2073 2556 3853
4609 4782 2614
4210 4451 1571
4181 4643 3874
2389 4257 3587
2427 3671 2909
503 2801 4400
3786 4570 4476
4827 4931 2853
4516 4652 1785
2501 2979 778
1318 1632 366
4450 4900 4658
3986 4037 4714
4609 4655 3700
1573 2485 1574
987 4230 582
367 4809 3979
1282 2592 403
2094 4482 1325
4976 4995 416
50 1389 2562
244 1456 192
1686 4724 4039
4354 4608 110
3796 3993 242
2886 4671 3620
732 822 3392
4109 4312 2810
4539 4657 3474
1298 3913 461
1682 3139 3373
1896 3573 2996
4301 4607 4117
1931 4296 2867
3887 4886 4706
3950 4630 653
2696 4341 696
4314 4444 1160
1280 1597 2172
680 1260 3338
3909 4380 2998
279 2660 2611
4427 4617 3123
1289 3899 1628
635 4383 3003
304 2704 3066
1962 3531 606
208 511 417
1657 1967 1943
3112 4044 4091
2936 3740 1959
356 4964 4983
3229 3828 1791
2192 2494 4213
1600 4458 4426
