5000 5000
687 4033 153
2178 4357 2463
3340 3909 2198
1644 4241 653
560 2090 925
1912 2682 3243
110 983 3257
985 3789 694
2366 2616 931
4699 4829 291
2874 4513 1379
4888 4924 3666
1162 4580 4474
1530 2544 2848
1761 3149 2959
4249 4618 2022
3236 3324 507
2488 2972 2564
3510 4151 2733
968 4148 4058
4872 4943 349
3206 3292 4918
1935 4380 1213
2891 4390 2770
965 4324 530
1081 4386 3482
416 4366 792
1314 2950 434
3677 4109 2689
2193 2409 1115
466 3853 2210
3827 4445 2432
2363 3647 4370
4182 4510 378
4558 4596 3276
4128 4539 3470
3918 4994 2554
2803 3425 2193
2032 3474 752
300 2039 55
1620 2005 1559
4655 4988 2501
617 4228 2362
687 1320 3550
3577 4617 1234
769 1383 2551
3205 3468 1914
4006 4595 1604
275 3794 2127
352 2718 876
2315 3480 1642
3281 4329 2888
1261 4543 1854
3810 4643 4804
799 4326 2778
1471 3556 2995
2458 2570 114
3580 4337 2180
486 3428 889
3740 4995 3400
370 4949 1055
2070 3218 4422
2368 4306 20
248 1344 3805
3239 4820 4547
247 3658 977
4825 4968 1147
4177 4438 4866
2780 4044 3762
4792 4956 4721
986 3420 4975
1785 4992 593
3344 4216 1848
4566 4715 4663
806 2966 2574
4989 4999 3039
1837 3794 1870
4632 4767 1984
2645 4840 1803
2194 2899 4883
1480 3405 3569
1716 3905 394
825 4565 209
1425 3219 4467
3148 3814 4128
689 4713 4137
2081 4329 1130
929 1556 1322
2561 3286 3862
3447 3506 814
1412 2580 2431
1364 1491 1675
1473 2854 682
180 2151 4878
1372 4473 4343
4933 4941 2441
1600 2803 1189
1845 4712 2751
2943 3081 1517
3987 4107 3601
3282 4222 4241
3724 4597 4441
201 4216 2805
3486 4543 2500
702 1861 1210
1602 4588 1467
1831 3715 3170
4365 4514 3004
480 4726 530
4278 4531 371
193 4390 3358
4349 4773 643
3678 4295 1588
2426 3253 3111
1726 2236 4273
4608 4781 3690
2397 3564 3386
2857 4725 2829
4096 4209 511
4426 4758 3814
716 1934 364
1611 2980 3639
1947 4386 3730
1257 3630 3346
4633 4820 4004
555 2459 946
2014 4958 2522
3732 4247 4298
3075 3223 943
3048 3738 4726
4259 4658 1928
669 4449 3760
4691 4827 1161
4604 4850 1568
5 3071 3770
652 2364 4133
1821 4813 261
4521 4767 2868
4230 4412 1853
2508 2511 234
1138 1890 2880
2816 3916 3833
3355 4713 4767
4525 4755 4382
1151 1479 4988
742 942 1961
4657 4755 1809
3703 4069 1224
3695 4864 313
1445 4507 2837
4758 4836 1901
4154 4632 2760
1242 3827 3018
4646 4918 4958
2978 4666 4074
2372 3821 1291
860 3194 1500
34 2633 1724
676 937 318
4977 4986 490
448 3841 2590
2820 3017 3584
1835 2337 3818
369 861 940
2878 3706 2589
1519 2820 2208
2792 2910 831
4924 4993 4025
1255 2319 3784
3617 4668 4340
1800 3842 3230
2336 4880 735
51 3370 545
1342 3802 2061
4089 4802 2514
1114 3470 1004
3240 4179 4413
2573 3352 2786
1159 4672 1295
1685 2685 3848
4883 4895 1073
2527 2873 2228
2533 4029 4542
203 3057 515
3505 4519 1231
1851 4884 2634
3237 3881 4609
3441 4555 2346
3646 4626 2254
4093 4294 2917
107 3932 468
4382 4519 2581
4753 4947 756
906 1721 2768
2234 3171 3224
21 1509 3971
2974 3859 1737
1884 4235 893
975 1861 1651
3091 4897 2285
2302 3724 1270
796 4166 4795
4643 4711 4089
11 3518 127
4730 4858 1628
1680 4143 1753
3256 3960 2125
4135 4728 1432
2464 3115 3650
4903 4922 3869
3551 4635 2671
2436 4503 940
4261 4267 272
2064 3602 4635
3476 4120 3654
1414 2701 2447
1280 4187 4826
3379 3986 204
3332 3669 4308
4845 4907 4790
1864 3012 305
1149 3865 760
3418 4588 1780
4413 4830 3105
234 2161 3050
2747 3601 1208
2398 4368 3839
2119 3453 4814
1467 2849 4534
2208 4094 1041
734 3346 2794
4805 4834 1239
1054 2210 4047
4626 4969 2636
3553 4489 4730
680 3287 3504
337 392 1648
465 909 3496
4836 4840 2301
4307 4444 3431
2663 2848 2455
453 708 1734
4127 4585 4999
3336 3522 782
2834 3177 272
4636 4999 107
4227 4521 1047
679 2262 4845
1298 3080 3755
4863 4941 4419
1497 4033 4829
4947 4955 578
2985 3803 3319
1992 4022 4518
4657 4786 1837
2078 4205 2720
4141 4878 3293
3884 4722 1517
324 2669 3099
2362 4912 3717
2031 3732 4110
2839 4634 4747
2954 4363 1786
273 1012 4651
4437 4629 2518
2533 4676 4111
4257 4617 55
2038 4146 2032
641 4602 646
3585 4477 2739
3836 4278 2036
3591 3966 1980
4518 4913 1499
4860 4947 2091
4638 4971 1663
2876 4365 3191
1272 3788 2303
622 3406 624
1898 4683 1323
577 4552 3195
995 1004 537
2149 3775 2573
1002 2478 3104
4529 4858 1221
4607 4806 4252
2007 4205 894
4823 4944 3887
3433 4564 3038
399 3737 1761
1122 3305 1519
1711 3484 3848
3124 3389 4343
2600 3759 1573
350 4843 1490
4963 4970 3104
4701 4723 418
1414 1596 728
1684 4924 3213
2452 4608 2304
4960 4994 2248
1801 2090 1551
1033 3335 2113
1114 1939 948
4813 4894 2936
690 4358 2432
771 1344 2474
3088 4684 3953
1254 2952 2174
3937 4767 828
2465 3014 3242
1617 3850 1338
1650 4361 2101
1484 3344 3703
2996 3798 343
22 3037 4669
4958 4992 236
4414 4940 4760
3509 3573 1511
4118 4935 1800
143 4356 2262
4883 5000 1708
975 4250 1031
4944 5000 2503
4513 4786 4440
3481 3590 102
1966 3566 2471
4807 4859 2704
1214 4331 455
74 4709 692
417 2338 4862
4938 4954 2340
3789 4303 4974
571 3058 3076
409 1649 4547
3331 4571 4289
794 2593 3615
2126 3999 2920
495 1703 4649
3569 4757 1653
813 4370 4864
2110 2783 3259
322 2847 4027
1131 3306 458
3024 4437 794
2225 3487 4032
3365 4485 120
547 2670 913
1924 2374 3224
2663 3911 3890
1598 4524 451
2528 4641 3551
2290 2528 470
2053 3216 620
678 1825 4752
3765 4078 2003
664 4490 2197
2300 3530 588
972 4070 4078
1027 4279 3292
2421 4481 2344
642 2324 357
3352 4971 224
4097 4878 1570
1849 3299 2097
2011 4488 129
4146 4235 3151
4664 4818 4240
882 2171 4141
4207 4853 2586
4397 4864 332
3835 4660 188
4090 4759 500
3625 4989 1870
154 3660 1549
2194 3313 4574
1129 1270 1550
99 2706 3459
1898 4134 1407
2597 4583 2718
466 1620 4441
923 1515 854
1638 2516 4888
3196 3694 1246
4321 4964 2675
1617 3155 150
2212 4677 2295
3093 4507 120
4106 4394 2563
1685 3333 1592
3331 3604 4268
2170 4384 2371
824 1298 4184
35 355 2040
3940 4506 444
4821 4950 4247
3482 4206 4974
4786 4793 889
3812 4583 1346
1736 4144 3614
294 4364 2517
312 1799 771
1765 1943 4459
3910 3965 2696
4740 4887 3615
3943 4777 4817
2077 3958 1106
425 642 1767
1402 2081 651
3193 3285 971
1242 2048 3647
2981 3553 615
1977 2949 3454
4622 4901 2402
1911 3117 1258
1789 3319 3149
1349 4005 244
4344 4842 4344
1784 3215 3320
955 1961 3079
2957 3976 4133
1581 3139 1314
4582 4943 3324
3100 4568 3113
1209 3891 4383
3305 4935 4887
2182 3792 1107
495 1690 1183
3814 4955 4802
780 1700 2198
3342 3430 926
3002 3392 4085
4527 4944 2853
3687 3742 2937
1306 3476 2251
2734 4097 2663
2761 4136 2836
58 2386 3306
1420 4758 4057
4655 4900 4894
3052 3873 551
4231 4753 1193
3080 3313 1246
389 951 162
1858 3106 987
3427 4678 4805
3918 4460 447
3640 4649 1421
3666 4190 2613
4374 4970 643
4254 4817 330
986 3696 296
4551 4929 964
975 1587 4
1105 4984 3047
2287 3348 667
4106 4437 2927
2664 2748 663
952 3441 117
3611 4651 4156
1660 3607 3566
3827 4025 3688
1793 3646 3073
902 3439 697
1003 1278 131
4946 4980 2808
213 4313 2855
4924 4948 2117
1564 3521 4811
3326 3843 2953
1199 4808 1976
4462 4968 960
2217 4610 1680
2044 3467 4504
1516 2418 4301
4298 4516 4105
266 3406 1011
3626 4261 3061
664 2184 2565
3356 3852 1686
3749 3830 975
327 429 4957
3467 4599 1774
2415 3548 529
4671 4878 70
863 4202 4603
2762 2935 3841
2055 2914 2927
848 3732 974
2852 4089 2738
2716 4713 2346
4480 4848 2218
3317 3527 129
3288 3359 387
4556 4959 2557
2128 4808 4531
4048 4451 121
4733 4980 1214
3827 4267 172
1528 2790 4413
4963 4966 4226
1214 4092 41
30 2671 2532
3385 4624 4856
2435 4332 4106
1094 1770 132
4493 4542 2867
4665 4756 2822
3949 4208 839
3694 4315 1147
327 4216 1390
4526 4958 4934
1421 3528 4458
1497 3960 2585
4095 4317 1303
345 1083 3192
3507 4726 15
980 4471 1915
4319 4532 2161
4099 4168 3818
905 1933 2547
743 2030 1459
3648 4352 4582
3050 4277 608
2086 3390 1057
1468 3869 3312
3566 4173 4121
3161 4904 3987
4066 4454 497
591 1348 4605
4083 5000 1646
4199 4691 1577
4144 4753 973
68 1462 15
2161 2587 4837
4966 4987 313
3313 4590 23
2202 3385 3226
2236 3443 2036
4468 4536 3654
3147 3268 175
1396 1770 1482
3953 4913 4224
1505 3110 4064
1445 3715 1940
3917 4094 1358
4870 4953 1815
4090 4973 2518
3983 4024 1236
942 4331 4746
2666 4073 1361
1139 2600 121
3885 4990 2206
3735 4252 2913
1033 4389 3065
301 2022 407
1537 4638 1648
3954 3998 1560
2808 3217 2609
4716 4919 436
1667 2812 423
2289 3191 2881
1464 3884 4857
4177 4545 3971
1635 3013 3439
2866 3225 2558
709 2785 994
384 4875 2171
3619 4409 695
1540 4743 2185
3628 4437 2781
1103 4895 4689
275 4079 2275
2515 3444 4839
2194 4975 1144
2038 3508 2465
3060 3733 3216
2153 2357 751
1290 3015 4058
3200 4865 2198
2513 4410 685
3712 3889 2116
3333 3624 3039
1432 2997 3461
4829 4914 1503
999 3586 3956
4545 4873 717
3920 4638 214
3565 4801 4053
2194 4613 797
4887 4933 1970
4634 4743 2356
2214 3024 2311
3226 4466 150
4368 4642 1
308 3183 1763
1225 2004 1717
4499 4698 4185
2629 4849 1737
236 4166 2723
4332 4862 2934
2325 2589 62
1587 1603 1556
1719 2497 1568
2814 3937 3665
4694 4740 3613
867 1451 3481
1951 2258 4156
3943 4156 1545
1455 3345 2279
2281 3317 698
3700 4395 1447
3053 3234 2281
2068 3081 1094
725 1122 2390
3350 3616 2841
2020 2243 278
2468 4523 1303
1453 3768 1102
2328 2370 133
777 4561 173
3760 4404 675
428 984 946
867 3226 3042
4623 4808 2040
3376 4217 832
2922 4041 3173
1579 3308 2621
62 1378 1667
1805 2518 2015
964 2377 2146
2932 3757 4618
1431 4188 3917
2591 2812 806
3062 3456 134
2636 3121 1084
2093 2193 1212
4551 4813 3848
2098 4648 4530
2294 3040 1550
3233 4331 4820
101 2043 3578
3802 4243 3895
3297 4001 1633
4864 4978 3494
2139 4786 3652
3744 3833 4803
3270 4772 2021
4606 4762 4836
2650 4883 2710
1153 1518 4037
4993 4995 2098
966 3957 291
3418 3768 644
2510 4406 4862
3886 4738 4065
3535 4206 4247
946 2678 1058
1067 3212 2218
82 4409 3113
4874 4947 573
1352 4403 729
1282 3160 4981
2369 3890 416
2187 3347 2647
1759 2470 2683
294 696 3383
688 2563 3950
3005 4050 4157
1306 4421 1934
404 1880 1153
3984 4320 3404
1185 4439 2676
63 1516 3145
4713 4770 3855
1682 1733 4447
3413 3610 2813
1931 3211 4772
1951 4684 4645
2231 3572 48
2450 4964 639
636 963 3783
692 3951 4163
2744 3431 1629
651 4022 1757
758 857 2837
3754 3930 3329
2536 2565 1115
4081 4341 3927
1612 3240 4375
50 727 3593
1413 4889 198
1464 2824 2918
1175 1408 2723
2358 4745 660
4131 4227 52
3377 3457 2720
2010 4704 4406
2115 4353 1946
12 4243 4490
3495 4732 4785
4618 4942 4983
4051 4370 1762
4926 4978 3614
387 604 2761
140 249 2156
756 3851 4322
962 4674 3697
1925 3139 2088
1276 3998 431
4081 4421 553
4846 4910 586
2812 4484 4919
229 1724 948
2982 4565 176
4884 4912 2248
4537 4793 3263
3307 4791 2647
2775 4193 1539
1546 4667 3700
4622 4634 2254
1825 2094 3957
2462 3977 2361
1829 2649 2055
866 1226 788
3746 4720 2903
754 3614 1572
1670 3147 1223
2828 4128 2821
4161 4439 4024
4248 4363 640
3239 4731 4488
1528 3483 990
4189 4338 966
2270 4907 891
4509 4535 3907
337 2811 188
3651 3799 2772
3546 4696 2518
4474 4821 2842
4207 4970 149
1681 2275 3017
4168 4914 4635
2385 3693 773
4010 4874 4738
1385 2548 3435
181 3894 3446
27 41 1647
1243 3028 3174
2960 4093 1948
2212 2379 4557
2616 3145 2246
3734 4107 1228
1988 2656 374
2494 3075 1634
942 1728 4877
2137 3539 200
3873 3905 4908
920 4747 4052
284 796 2326
857 1106 3699
721 3488 4770
1787 3569 3165
484 4952 1476
1163 2899 588
3725 4726 386
986 2530 2406
1488 1497 2533
1218 4536 3706
1569 1987 780
1061 3384 4718
682 4637 4062
3682 4798 4233
1996 3958 432
1913 2484 1039
2424 3004 450
4662 4977 2144
3226 4272 62
1500 3923 3495
2854 4476 1731
71 4445 597
1963 3390 3419
720 2936 1490
3921 4810 4584
3461 4537 1594
549 4965 288
364 450 940
2337 3752 4630
370 3475 2690
2622 4532 462
3664 4880 2265
3106 3848 4836
3515 4251 4364
732 2958 2747
4238 4727 2979
4112 4896 1654
4437 4683 3796
4914 4953 4104
1290 3943 4107
1555 4177 2920
2436 3141 900
2814 3716 2850
50 4774 2427
4938 4984 4641
1372 2211 2659
3047 3452 4424
475 1417 3928
3770 4731 3718
4199 4954 444
2653 3984 2685
1698 4309 2934
3849 4534 2591
3157 4927 4432
4342 4609 4517
1199 4787 2350
4240 4683 2932
1400 2732 2142
4052 4991 1295
565 1702 57
78 2666 3892
4816 4917 3065
2795 3848 3063
4973 4998 3645
2150 2764 4438
1915 4658 2544
3936 4170 968
2611 4381 4346
2758 3812 4204
522 4012 3182
1033 3619 1311
3100 3447 1638
2986 4094 3085
1903 3856 3822
4997 4997 1757
1328 4781 4998
4102 4240 4992
3791 4395 347
2781 3225 4774
1339 4486 4809
32 930 1708
4500 4961 3426
3450 4546 1075
1680 2961 3189
833 1803 1579
4727 4824 4152
3560 4144 2310
4562 4571 2852
1773 2122 2720
2899 3842 1953
3970 4284 3026
4826 4961 1585
2722 4476 880
1362 2042 4916
661 2112 2523
1086 3258 3019
227 321 1913
1671 2832 2679
163 1290 1608
2531 3522 954
2354 3509 226
3566 4999 987
1208 2865 1063
1732 1925 4237
2826 4273 4091
1971 2215 1503
1991 3362 1797
1226 3922 3136
2412 3135 2873
204 4482 4246
3913 3921 3925
4800 4956 1974
104 958 4034
2008 4225 2909
3957 3959 2368
482 2016 4493
725 3397 2361
4683 4828 2630
4909 4936 940
1028 2279 4717
3635 4096 421
1416 4908 2924
2999 4988 4021
1503 2792 3026
1748 4550 2343
698 4145 4156
164 3893 2353
2470 4621 3209
1392 4427 776
2380 3802 4607
4559 4987 2271
444 2022 1421
573 3955 4026
1065 2894 41
535 3820 2156
1934 3317 4875
1657 3075 1739
4859 4892 4086
2127 2891 4273
4517 4702 3803
3644 4515 1699
4865 4944 4900
2592 2614 3578
3349 4160 4630
103 1793 1406
1157 2168 1139
4486 4596 3252
3512 4331 3369
3434 4675 2284
1634 3989 103
2218 3073 594
4973 4982 1157
1630 1700 3636
2924 4173 2064
3034 4364 1552
3713 4356 3914
2988 4619 2487
2998 4646 4156
4632 4835 3910
1735 3027 541
1550 3323 2935
4859 4977 78
1414 4845 2045
478 1223 4484
3661 3876 3851
1901 3093 2843
2193 3211 380
3152 4489 1829
2337 3752 4651
4189 4971 2360
2877 4821 3392
3726 4387 2409
4346 4704 393
1324 1513 2808
2332 3274 4704
3468 4669 4337
3723 4472 4692
3450 3744 4162
3388 4770 902
1735 3780 1594
1918 3842 409
2388 2795 792
4428 4956 289
2713 4261 197
1145 3129 4904
2466 2556 4461
1722 3562 1037
2586 4867 1497
936 3725 236
2405 4483 4506
2361 4037 2784
142 3841 2500
4944 4948 2620
4293 4462 2230
23 1532 1668
1481 4848 1744
4952 4958 2071
1504 4101 2963
3100 4758 342
572 3172 3276
4713 4737 1368
1469 3345 2331
3032 4560 3813
1212 2995 3084
2885 4570 4809
429 2608 3534
4848 4892 3567
3106 4886 4671
4635 4989 1718
3768 3876 1860
2203 4108 974
1667 3208 1662
656 1036 4398
1882 4364 3896
3095 3225 274
1640 3322 767
1723 4381 3869
3350 3737 3184
3492 4200 4220
1201 2734 2898
2390 3506 1159
4265 4791 1110
3395 4994 988
2349 2613 310
4137 4599 552
4765 4828 1740
2698 3201 2786
387 1347 4237
1192 2175 3107
3870 4666 1174
711 3210 2762
2659 4538 4941
2015 4714 3334
3832 4744 4335
1554 4687 1344
1730 4363 2518
2419 4638 617
2433 3708 3157
730 2547 2377
525 4900 2296
1608 4514 900
746 1068 3690
3224 3259 3428
4948 4955 984
2842 4224 2876
1631 2428 706
1057 1611 4692
3517 3961 1530
360 4333 2463
2859 4596 1460
3706 4382 3202
3242 4312 4534
4888 4911 127
3781 4479 3639
724 1669 4444
4732 4867 3354
1214 2553 4320
1181 4860 526
2967 3520 639
4068 4474 1789
2535 2833 4111
705 3431 175
3300 3613 1800
3448 3672 3051
2204 4267 3821
3175 4814 3090
3789 3993 919
912 1780 3712
3751 4669 4663
3608 4568 871
1081 3294 3112
1743 2115 3202
2393 4967 754
3374 4049 1513
1572 3351 654
2916 3342 3203
4736 4801 1755
3643 4298 1035
971 3870 4826
3580 3752 4178
2279 3784 3677
3220 4932 27
63 3074 881
81 3799 4685
1999 3863 2244
3981 4726 3239
4295 4566 633
1078 2665 2596
1699 2999 1863
2513 3084 3585
3448 3759 4871
3619 4760 193
3303 3495 605
4967 5000 132
311 4512 2631
236 713 1653
537 841 855
3329 4160 2919
2793 2805 2792
2938 4277 1915
735 2134 3448
2135 4860 549
2791 3733 4299
3911 4826 4065
2341 2745 931
3209 4352 1528
1148 1728 1083
2622 3737 272
2551 4384 3312
2359 4257 97
2384 4108 3870
3565 4919 3005
2273 3873 4977
924 2822 4972
4741 4985 2428
2828 4446 2456
4601 4606 1692
3327 4276 4456
3539 4117 4251
4540 4974 4948
3591 4784 2830
1861 4812 2902
2341 2853 27
3940 4130 661
1821 3489 621
2949 3341 129
1598 4785 966
3950 4766 1147
2463 3363 76
3727 4803 1947
2517 4815 1989
2374 2450 2040
1972 4842 4351
4734 4846 3853
1837 4730 1338
4966 4995 3492
87 2009 2221
4392 4648 1472
1080 1281 1605
3976 4125 748
3200 3449 3234
3515 4363 3822
1025 2330 1636
1571 1625 4289
4769 4871 565
4447 4982 2825
1354 3567 71
1648 3846 2516
2908 4680 620
1025 2757 4574
3524 4233 617
4657 4700 4376
3328 3383 3298
1738 4320 4563
3340 3778 4315
3422 4082 798
4091 4869 967
4953 4999 4963
3985 4365 2222
4476 4919 4224
3000 4454 4261
266 3760 4077
2913 2960 543
4888 4912 1303
1149 3135 1192
231 2704 848
1778 2110 1307
3958 4938 4000
3706 3936 4583
2425 3866 195
2231 2544 4177
4446 4815 3116
4124 4992 2199
4981 4983 596
232 2086 1725
1953 3796 4804
3877 4914 4968
4075 4585 423
1503 3332 358
2578 4480 238
742 1440 4749
693 3131 779
1588 4842 840
3756 4846 2602
3179 4861 3714
4159 4921 4007
3214 4780 2212
4199 4902 524
1167 1789 2829
2430 2522 3799
3018 3995 2990
4007 4434 2224
1054 2602 1792
2586 4387 4472
4796 4998 3066
1859 4300 3049
3669 4146 358
3041 3980 211
3462 4212 4397
2421 4513 525
4461 4960 104
479 3965 2170
3257 3860 1620
4997 4999 827
3679 3970 2301
3390 3845 1500
1424 1824 4978
1635 3044 477
4763 4828 271
455 1965 3240
4051 4925 2292
105 3172 3550
1974 3972 2675
4931 4960 3473
2847 3935 4647
3954 4072 3335
4600 4729 1836
3378 4828 4522
4505 4661 2365
2516 3800 3263
2890 4707 3654
1758 2351 1436
2549 4951 3636
3229 3620 1274
1983 4127 4963
3038 3285 3626
3593 4093 1835
3951 4396 2697
3335 3335 4401
976 4568 4130
3687 3956 2915
2583 4909 2799
4512 4836 204
4902 4967 2646
2786 4519 310
2181 4523 1440
2003 3528 840
3402 4968 436
3587 3892 3174
2783 3152 2391
2372 2699 3232
156 1225 201
896 2317 750
184 3008 2957
1738 4436 1308
512 3666 435
4951 4967 4574
182 1178 3223
3542 4015 2986
2706 2816 4725
2135 3470 228
585 3241 1
4632 4785 3285
4017 4699 3517
165 2343 3253
4676 4953 3038
1649 4943 4820
996 3114 4864
3994 4189 1122
2783 4133 4262
1272 2867 2239
789 2307 3560
2288 3281 3966
2868 4251 2203
937 4076 2153
2713 4594 2698
4798 4980 2516
3391 4967 3121
223 3589 3701
1522 1844 1635
2827 3649 2220
4476 4477 651
10 1939 1446
1810 3635 3520
764 4205 3576
928 3367 3690
3458 4100 2483
2263 3820 2138
1696 4248 1733
1138 3664 4868
4955 4990 2757
273 3264 2161
1563 3855 4747
2056 4728 3063
614 2708 3833
4151 4294 841
1792 3540 2627
968 2798 3187
852 4015 1524
942 4486 3563
2728 3944 3696
3703 4663 974
2885 3260 4869
1305 3996 1653
3812 4314 1155
390 4705 1312
2512 4138 1457
4908 4931 2973
3216 4028 3762
963 4072 514
3831 4756 2967
2950 3609 3357
3802 3884 2581
2889 4466 1241
875 3688 4864
4444 4778 2827
3850 4739 4394
