200000 200000
174997 179386 4764
24663 159067 4468
131767 135702 1203
82201 148651 3270
14166 77437 1627
166071 188182 713
80960 146944 2999
381 84984 2937
196335 197175 966
149423 182959 768
2334 140134 748
106003 154074 344
107372 152338 4092
47987 154415 4628
5981 106449 3420
35859 191992 3401
4502 111813 4072
70790 189937 3219
145387 195613 3673
191506 197699 2658
157259 193158 3930
93164 189125 4179
145254 181096 3845
154999 185713 2319
160848 175079 3582
93982 188728 3637
30471 162982 2251
176076 199175 2481
35704 38807 3564
56322 69954 4085
29455 96779 965
103043 121632 4773
35077 117979 4368
98502 141443 2365
70644 169482 2410
144410 183027 3354
115124 198097 1678
126408 153261 1009
171457 176280 937
73876 191201 362
94867 95323 786
136190 181260 508
189620 195108 2419
33293 53830 3402
92237 152922 2196
184256 198025 1221
198545 199780 3307
40121 55660 3156
199054 199438 3487
26389 131380 3438
32754 44066 1231
50434 141951 1392
49784 185738 1579
20805 31536 184
96011 142469 112
139053 195580 420
28039 183175 788
124639 143587 233
128681 156946 512
89229 113141 648
39444 166088 4620
124194 194897 809
76225 126341 3332
115938 138021 2474
102793 108730 1073
42826 77388 859
51745 187455 2953
9882 136387 4945
74958 142891 3158
76874 79175 1975
72543 178799 239
48301 173936 343
72993 89427 2195
173295 181879 2701
11549 33984 589
97181 168149 948
106558 177042 2431
94987 127613 552
90815 196609 3752
27153 80403 868
161024 161765 1996
130353 151304 1719
186144 189219 4980
132962 162331 70
165489 172322 3487
130066 187070 4579
191886 195177 2291
158141 173522 2193
129617 174520 847
166393 195203 4747
22990 136318 3416
147071 184109 1130
120340 143189 3577
190180 193005 92
119303 199354 2754
164 139055 4119
60223 195737 998
173738 199184 4811
52202 189123 2875
113396 166400 3113
197390 198672 1190
134433 161975 54
7266 187557 3535
359 25270 1201
151750 167713 3910
180355 181618 1456
43781 85702 1907
195194 195460 1665
20054 175681 3208
88854 175635 1570
19764 31166 1488
185538 193075 2597
171843 175349 3504
172528 180867 4241
98383 187552 4349
171807 191783 3278
127227 151262 985
14546 144638 4564
70646 179466 683
123791 138365 545
104222 126350 3416
162442 190139 3264
40645 144752 4033
143140 189762 2892
96854 97337 2822
4086 193473 2938
167605 194504 372
189459 197314 4090
5952 157302 648
181010 190883 4396
5742 198698 1077
123417 157025 4033
101096 130493 2631
75322 199327 1994
121111 129363 1348
35725 62521 3249
25952 112801 2538
67694 192601 299
7341 198730 4356
182078 190915 1349
135914 162068 734
149142 185139 2704
71881 134501 363
186911 193842 2356
59808 127878 4547
147876 182014 1433
162865 166331 4383
1138 174231 4529
7516 176273 4178
11771 51782 4218
167259 190115 2504
175398 191816 1824
64663 155131 3418
198016 198322 607
86875 172519 853
2161 15052 2446
92483 138427 1724
155388 181284 3900
106206 174668 1310
29328 40275 4431
147577 152225 1863
195238 195262 1428
132610 134906 3876
177181 199224 1974
61285 188572 672
124715 159860 3686
175448 187785 672
24175 74893 1324
134537 152641 2465
117399 150602 3626
64342 94412 4
28001 136995 2952
72116 105915 1096
63976 181366 3664
169869 173456 3933
22443 95210 4557
162743 178811 3708
42353 116946 2317
41826 100776 3913
95972 127985 1472
93546 118162 2415
65166 165316 3486
22925 141016 3185
165567 190594 4145
180039 184304 712
111792 120296 1923
84797 143855 4588
146940 152830 4333
23403 53107 1588
20062 197025 4822
89372 133452 387
10397 63829 1410
63637 191378 220
31907 80820 1586
187046 193011 4101
125920 186779 144
40132 56008 1897
132913 151258 2702
185749 197015 4856
181120 185408 2351
196494 197831 1136
95543 107183 4103
93674 113650 1523
105434 188894 4062
52858 135635 1976
45078 91730 4171
41977 146152 4396
14230 141483 915
5774 172480 2965
179789 194161 390
37282 85937 4971
152935 183425 760
8969 155834 3573
111893 191703 4734
6880 130146 2774
121503 123375 1500
163685 170031 245
86524 124858 4772
93732 111209 3156
9077 54867 4935
54230 186212 3063
56112 166295 2389
168370 178220 3593
162461 163176 966
153514 196742 2871
146533 199443 2873
123607 165429 4977
135445 173899 2162
149778 194880 4016
36851 147387 305
181618 194270 3185
62432 108848 1225
55147 67676 3736
127216 135908 2780
129662 130150 4765
59337 79998 3685
144367 197713 1504
56078 62414 2225
116566 168445 1300
156190 175397 3541
92566 109287 4269
123332 145560 3417
117323 167096 149
16564 185422 311
60304 198390 3678
163124 191829 2480
11563 37759 4770
65557 149725 2746
134537 153858 3785
39222 63196 2251
193461 199319 2876
18068 75588 3519
44730 139214 4990
11466 23675 3269
89862 152215 2993
46197 81111 4886
59332 153812 3130
5148 36509 525
102932 157231 978
41328 155345 3479
138610 183209 2997
32866 38549 3754
182963 192592 976
67459 112291 4962
853 75549 4598
67196 119685 2765
190330 194582 4622
42780 122375 585
170094 171550 4888
110059 187124 3586
23168 35625 3975
49873 187845 2586
136563 174021 2285
49250 169869 4811
153839 186527 2436
118928 134406 799
78700 131205 1987
54950 61576 2458
24288 85689 1947
122049 170486 2969
101715 138616 4280
87734 114747 1040
38241 180282 445
171005 176744 3965
118160 145408 4757
30970 86398 4364
4890 179111 2581
88924 134862 1270
86402 195974 4726
24233 148493 2002
62490 190148 3657
27716 32430 2731
69802 175119 4670
42649 57281 3330
43131 140230 3097
117888 152485 1428
142758 179807 3742
115965 161784 3135
33000 70320 4413
174325 180825 491
118117 154932 4510
84689 90524 2829
75512 82753 4530
62169 184643 396
68240 142602 950
135070 188477 689
53770 153360 4066
41921 98807 3940
43296 195587 2858
77973 115380 1408
171447 193974 838
157897 180922 35
118356 164749 943
79725 176530 733
182686 183871 2761
6714 74632 2014
184771 191227 1081
31920 55966 2784
75271 172214 2462
101149 133013 2127
119347 144241 3080
143378 157318 2336
133233 187347 4148
20516 144619 1260
32408 165094 3287
27810 106938 4262
2310 100231 3745
43635 144513 1674
134227 166978 2236
74083 151218 2307
41304 112593 1877
187039 189411 4995
85717 97406 3958
24819 83616 3219
47925 132802 2513
7897 21593 524
155182 155758 2128
128676 156569 6
116608 161983 2782
124413 181329 2016
66206 103116 4311
121872 166518 523
15454 52065 2691
186371 189796 4416
175154 191159 3621
134280 153053 2792
56533 124510 895
38492 62075 4565
191685 193975 2300
18564 60322 4776
130674 179695 485
167605 178125 2621
97091 168234 3997
116268 185597 1201
24469 28190 2883
135847 192924 1239
94088 136133 2444
4263 67346 4874
143886 149241 2553
73974 160162 85
10969 79416 4227
58905 182824 1048
47276 178278 1523
24039 174349 586
189118 194347 4084
50396 153029 991
147629 182938 3799
68768 164840 3049
150245 171510 4302
146521 197497 1761
133323 194704 2080
198466 198844 3254
167011 191422 2921
110465 185982 1186
34971 162595 4668
184219 188785 2839
114687 118524 239
174945 199222 1973
141391 150709 4653
18819 73044 1159
157607 179229 3042
49116 181565 918
17375 93646 4490
192381 192565 2376
41372 177499 4739
56751 87374 2551
130720 172382 2668
171067 186920 149
182088 197500 757
101406 196351 3703
149300 196361 4154
188280 196598 4860
188198 191399 1886
140212 197195 1433
34895 80412 2195
172386 183991 3399
157425 189867 3908
3791 39006 4424
81828 92828 778
107051 120025 3762
95199 102168 1201
25980 83655 1612
32029 195023 3969
95208 140301 661
111242 160127 265
156477 184508 2389
61765 79637 709
160627 178389 1323
40428 45487 4967
187724 192529 3853
32779 130726 2864
52436 186629 2478
14061 95013 2673
61777 133107 3033
123280 190096 536
155378 159880 3833
174145 186164 1737
196239 198893 1815
182373 190730 4369
40382 171054 518
171649 184596 2783
190398 198656 4446
171033 194372 3256
68994 88175 3159
32819 44546 3000
180452 194777 1425
165935 169927 1267
78072 129484 3643
28875 137467 3376
147873 189645 2958
40305 162702 2166
193454 199449 3592
34067 64689 1419
65312 102320 4172
6014 119601 399
48008 155923 2429
122673 133434 1285
32350 125578 2887
189207 199281 2553
151074 171009 3068
159408 185408 4020
83389 131305 293
190006 191126 2628
16290 189816 3784
59636 156626 4433
163134 175341 3946
6343 41786 394
128798 164978 3583
99944 125224 1980
55689 92092 160
35260 122340 2533
5917 68020 2736
132048 143328 1421
195978 198291 2949
131694 166056 4054
74993 102850 379
128264 188705 655
146481 170899 1992
112484 189939 2636
192378 196672 3260
113474 132389 1246
50091 189396 3792
7593 104436 2564
26945 102562 2990
9376 123900 2297
26610 58013 2306
144954 173264 1682
60673 187625 4195
110466 158063 4616
64546 125651 504
59399 84325 2984
118170 147232 3012
65368 67891 2509
66458 134963 2090
8993 13311 1539
122333 193143 1876
71354 161040 962
130998 164187 4353
141295 151855 1667
186434 187764 3956
189706 197225 4399
69977 83937 3563
101251 107050 2466
102951 199146 4822
66642 149602 499
75215 194487 2968
193778 197909 2037
70784 93837 3513
41518 96620 2114
34005 71387 148
71501 101003 4553
113905 180710 1593
130805 152956 3229
158403 160909 3678
36924 142130 3456
101472 176706 476
124643 142147 2510
22887 59683 1669
137772 167739 1098
133550 175279 81
79229 185593 4004
128361 143126 2768
10367 183845 1095
41567 128740 3855
169638 197183 2013
96318 98000 906
126001 162773 643
75436 177971 1581
178630 185637 4779
199470 199873 1806
172186 176772 663
183105 190023 2383
73037 102837 1688
119290 171284 3623
27252 34594 1830
110081 182527 1675
195140 197092 221
14610 33355 2919
163425 196642 3024
165936 175592 925
114766 147215 3438
181503 195424 50
133695 136503 3091
169345 197185 2797
56942 132971 2989
93916 116076 2201
196190 197225 3973
76106 134952 288
197088 198086 1576
150942 187606 2655
119847 171345 2257
7693 83306 2441
49223 137731 4970
14344 27506 522
95375 109251 800
113185 117253 1226
195946 196531 4617
69649 182810 4787
107442 138836 1798
22924 51865 3742
95391 174980 3694
140612 158852 3733
105978 121621 2532
57188 199156 4015
27260 140603 3732
129105 141607 1717
43214 73567 962
122889 128821 3017
118602 157810 71
1962 4572 8
97614 120127 549
198726 198734 3235
146897 192999 1090
92275 142449 2240
102221 126090 1731
28527 195568 1416
17798 84516 2539
27124 148848 377
163085 173691 4853
2439 52466 3559
63329 120987 1518
159485 177421 789
3972 179302 812
155830 170493 189
128617 160251 1179
152963 154189 1571
96913 124253 654
52092 171240 1963
91548 99149 1117
14577 179338 2421
12570 60061 2398
23549 134314 3781
192003 193005 560
38594 175476 4750
11807 81341 519
129467 193382 1494
95787 166541 386
15695 52607 1835
79147 191422 3419
53281 193684 1376
103799 150184 4813
19627 23238 4907
82472 118877 4587
106729 169680 3770
5831 93850 1226
143676 195307 1212
182274 190231 1644
102345 171124 613
32746 147646 3218
67335 157146 30
168590 177294 151
1881 10628 3562
51865 175475 4850
20688 117806 4294
133608 171146 1185
168111 184442 114
109086 111878 4183
188895 191904 3033
74831 91621 712
127902 159471 4502
197614 198493 418
109966 132347 4161
110936 196099 3493
130376 181114 439
132873 151457 4714
189445 197143 1216
176689 178734 1975
53177 130659 790
4576 109038 238
186065 196488 2665
159734 193518 4198
119524 159053 436
36798 62853 1068
50040 109330 40
85499 193090 2028
16790 50073 3317
148099 173146 1959
69901 167417 3726
179598 199810 3193
56540 158078 2269
75741 193125 4420
151953 197044 554
138592 197137 1463
132641 137979 1427
148568 173162 1433
15656 157213 1614
171222 183793 1366
19427 144764 4397
52281 133639 4456
37428 195549 2110
111314 163907 3074
87690 184799 1513
126284 192617 626
151071 152299 4196
20178 23748 806
9554 169596 4381
22860 83895 23
160215 163995 619
63898 111883 3479
73826 178185 4334
50935 174001 2668
14299 110342 1663
121437 186952 3564
65324 102843 2504
11716 181453 3581
69716 148475 4859
38642 150643 4980
165769 170240 2746
148212 161591 1511
165706 197491 2694
164521 187470 2777
138419 187032 787
31363 124969 4732
176011 185942 820
110757 129315 1640
124079 173736 256
63653 126390 3705
178044 178664 821
175079 197792 2769
46907 71922 4506
130419 190158 3623
175767 183440 1044
138109 152665 3683
77237 185235 3798
90475 154923 617
174763 191300 314
105615 140990 19
97523 182404 1205
168983 177415 3919
163524 170587 15
66518 134762 2066
106927 156731 4599
191474 197835 2287
48380 172506 571
16862 40964 3488
185829 199905 4417
77538 122312 4494
13590 162097 2694
87531 114049 3567
154526 187849 3145
52030 180656 2880
134112 157284 714
113239 199567 4019
114155 126009 4693
47829 65701 4581
46998 64345 4088
82129 104661 177
130784 158209 2004
92807 118865 83
110872 197478 3011
60828 147478 3017
128623 133365 1125
154336 183051 3570
124846 125846 1688
102372 184610 3343
193876 196513 2198
65288 113475 4373
125384 176983 1523
58328 154672 525
104484 144520 1864
140942 186208 1661
159200 199161 1743
4472 127816 4259
162953 185296 1782
176187 195711 4983
69731 144163 2435
98675 165471 1681
101640 198442 930
106587 137254 2866
18433 32311 200
170056 188365 345
173372 193058 4403
100014 156163 812
196469 198395 4640
129758 166976 2874
56299 77416 1741
182 8859 3343
161519 169133 4872
154239 185712 4278
39723 166105 3187
99749 159858 4580
36968 83307 2134
34756 169894 44
128889 166079 2442
66858 157011 4256
101588 113465 969
66773 184908 753
61242 98258 3645
151411 171347 4930
181501 190923 2100
46751 52555 4378
94286 162660 4267
153578 176749 4391
57518 143944 3719
8994 26473 924
118411 144689 4500
35717 113605 1123
20506 105982 2352
148679 162678 310
140572 197368 4694
103643 181148 233
17178 65089 563
58658 150374 3898
125103 164131 3712
135329 137768 4618
65816 194507 703
2867 173470 1460
135465 145464 602
20197 168252 3420
82323 87821 463
162069 197978 1456
66940 105826 914
113661 195078 121
62606 136746 3476
83235 175721 85
181701 196209 1106
145261 191067 992
79533 179703 393
182038 193882 198
113916 167353 220
186132 195848 2574
102945 115557 1402
42407 77399 4844
47287 91726 2087
183547 190506 4228
63146 147116 1846
176201 183481 3495
118795 199342 2643
41109 98029 1463
19690 128499 2000
161916 177068 66
35902 80339 3560
157441 190400 3496
179087 194776 4328
67349 78760 1176
111774 191463 49
170071 190715 378
184543 194498 678
113547 159969 4107
145436 190318 973
198949 199970 212
101673 155556 3500
31095 148444 4552
157366 162589 796
134214 159279 2022
159129 191345 4562
171910 190656 3522
108715 134273 4597
80230 191424 3077
172265 181225 984
98433 185069 4191
196258 198806 372
69529 152752 3910
191286 191944 4718
54270 188817 1919
58318 188299 1865
110809 169939 3456
47441 171245 4792
31425 109957 2173
169653 174477 1571
129057 130464 99
163255 183581 2598
163066 164133 4727
3692 198527 1264
119632 165444 64
48005 133479 1710
149690 182381 2739
132857 198854 3452
83746 110397 4189
197245 197637 2520
89931 190216 4034
80887 97356 1987
1139 111305 4195
153203 154688 2142
125272 156185 3656
85893 104525 1369
22887 114987 2187
116699 193540 712
9407 54263 2376
72092 171279 211
198817 199006 3317
198847 199580 3946
149220 174092 778
197507 199980 2003
151066 168666 2581
72674 154205 4695
48049 198826 1924
104465 113126 2604
162752 185449 1673
156445 199804 2554
103186 193864 2895
80791 168938 1691
192607 198588 3319
137490 197736 827
19829 54092 2072
63667 135733 4184
152497 153374 3355
40952 171779 353
102713 159183 2114
110951 147852 2101
76537 123639 1490
19176 27613 2104
15441 31867 2264
114926 177184 1401
48762 155038 4269
111727 159286 2779
22839 173799 481
68588 170604 4889
21932 189869 3849
52369 142102 4609
123854 131441 1634
123852 179608 3194
112782 138190 3428
95103 182331 2666
121733 141037 1055
98480 153796 2095
153046 196584 2670
175064 181083 1823
64183 178243 1241
30816 183109 1717
67956 102072 1379
145189 171416 1531
156670 158513 2873
181537 183783 3958
94684 138201 350
158839 182347 113
93368 194871 3906
4863 109686 1842
140225 145611 1242
163275 189298 2563
26131 33284 4433
129714 137291 4483
513 40335 1604
42517 150490 1107
135445 183770 4748
30675 182429 2396
132545 197608 2436
162346 194544 3727
143828 187437 834
150485 180276 2936
139900 173933 1009
170447 182839 2691
195103 197050 2313
134563 177280 1107
168053 198204 3528
85447 199163 3811
29808 62549 668
106149 175916 4801
177627 184048 4296
39057 39339 1175
57945 190544 627
119491 146114 2424
78928 109370 2840
4849 109543 3950
146262 186903 384
67768 116991 609
125737 186886 1159
106409 178955 1693
181987 197891 4572
172896 186727 9
76968 114220 1634
128168 171558 4413
6927 126778 2421
46313 186923 3867
107809 138568 3358
11948 164976 2923
103543 114172 2341
155215 176447 7
183825 199267 2408
134924 186295 4621
97142 151780 2981
158372 188298 2533
20177 76329 3470
169387 177122 2082
99441 111888 889
172443 186268 1795
161674 170821 3030
3382 189458 2552
130621 164826 2215
43494 117362 4621
154507 186248 4414
110060 183980 640
193706 194545 4288
13801 51974 2005
80439 155774 991
73097 114461 2888
65045 66822 1514
106875 151538 46
176488 198794 4564
39963 81907 3197
85630 182889 3687
187081 195453 276
170453 171479 726
120685 178531 278
183127 189528 3555
16194 48418 3806
105803 133246 3476
182962 191352 118
155890 197025 336
93843 191399 1206
194706 196649 3313
118657 137161 3942
22011 173715 2225
87121 184992 3276
156030 195420 4027
136702 152774 2573
101511 150465 2980
148095 176514 4720
25384 199393 3546
27245 86420 437
129084 185005 4483
132434 166552 274
4861 78688 4227
158499 175622 996
92947 150989 3725
78003 86045 3096
176728 184576 4032
185424 193457 416
43969 104325 1727
121524 133261 4832
999 81149 1373
8149 175223 3834
132264 159402 909
27077 102971 4186
61652 154330 2178
150009 168696 3315
151948 190037 3969
49959 196612 2932
45161 76299 4929
69653 152749 3321
58730 196786 222
14177 89878 1056
38775 98564 2507
152512 157216 1304
166833 179041 229
6172 48595 1418
48108 50852 2254
52081 94777 3537
162863 192561 3837
180785 185422 2229
70629 183750 1680
126404 199621 147
2677 27673 4620
62021 162878 3072
120068 147298 477
1403 182144 4085
179501 190789 3363
35620 169797 2163
145548 192549 93
119383 179497 2453
57609 164357 3369
159904 180105 3519
90758 163443 4154
73954 193082 2835
178008 198643 346
52537 182886 2453
59902 185390 2345
190766 197256 3198
143613 193028 18
98474 101327 1511
6810 158463 2426
157649 187213 3014
32797 145290 4954
141201 167679 3201
6095 167668 1617
62166 75034 3558
128121 199558 2882
42180 89643 2473
111066 170831 2028
192025 192340 515
33228 59645 2221
64769 130841 4207
111068 171697 3646
114471 166370 2983
156468 186730 1690
79061 131986 3528
15474 182864 1645
103725 169623 87
190595 193593 2426
166076 198815 576
35394 128480 4711
89085 149684 458
162624 177284 3413
187074 198144 363
67377 93949 3715
186075 186174 3830
16 58270 3067
47918 156707 3691
30781 110210 555
7615 83652 826
56223 92153 3811
82116 153093 2106
139204 188956 3738
64212 88332 4726
19623 182236 1244
11767 178314 1999
108186 125067 3253
20072 86150 1144
114324 139072 3330
196433 197266 1232
143864 151447 1625
85635 153207 3930
190504 192400 3649
81837 106190 4381
19063 162743 1974
13875 142757 338
8623 120724 3677
199283 199440 3783
58494 179481 1696
128465 184384 2026
31061 154932 3367
27943 184679 1379
15000 199038 3153
150262 179739 4061
71396 197618 2699
108898 163099 1500
94127 184249 1312
87679 140431 1008
151539 158742 792
68962 71336 4483
75893 165149 4858
48182 159222 4598
123026 124742 2804
118908 189937 4651
131490 186500 4588
193141 193706 3051
68114 99300 2318
173491 190993 3189
48008 191359 452
50890 185496 4819
122719 192801 3862
15021 33881 3208
119006 167442 836
13276 122630 3240
139810 174394 1896
126672 187848 1768
155663 162952 4999
148819 151531 1398
170185 183066 2575
97942 179899 2357
8753 138564 275
98020 179927 4961
134858 165932 1121
184149 198895 3595
128025 149686 1847
27398 157755 4527
170385 174895 41
44211 163772 3378
52451 71523 2906
33104 194431 2791
93118 160550 4679
178562 196074 2175
19075 27547 2349
146777 164625 1789
161583 178020 2646
180815 198428 2763
21007 180646 3968
40206 115910 1979
60856 155276 4154
198516 198692 1560
95338 96088 2041
172321 196210 4686
14235 109928 4852
52593 150647 2725
90507 98343 1542
92516 141501 1631
98578 187390 1489
51154 175615 3963
26893 60081 4470
30673 56643 3652
150416 157478 812
131874 165633 803
77193 98538 3754
81789 189987 4354
72576 193595 3180
37370 177642 2379
61527 164229 2533
150202 190762 554
116392 187514 1599
38746 177579 2067
124655 189336 2795
11577 123534 2381
87246 151095 1785
148736 164337 2183
120794 179466 1162
180403 196395 2732
58458 194712 4032
123866 199184 2391
137310 186429 4820
184039 194153 581
88166 191192 3922
63857 107909 2157
79661 153230 318
170062 183223 2071
120133 165113 1364
23223 168462 4636
42126 131336 1909
131304 189537 2831
90206 117491 4457
52196 147467 124
33457 63175 3336
179000 189596 4388
43452 123063 2781
90868 128589 4663
183239 183799 913
48484 190579 2419
97041 183241 3601
171004 192072 3348
108658 149433 2670
95578 196335 1082
160992 175299 2923
158540 189280 1922
181377 197776 4640
186506 196577 1837
61347 142440 2187
181404 187813 2940
188890 189879 2286
169591 196403 2964
109657 165870 2512
246 117778 3032
189918 199639 68
96744 114135 428
173879 175138 4735
104936 198345 4777
130740 133772 1931
178631 181648 3963
172716 191984 3497
147595 155919 1577
8065 16376 3724
155125 181803 2675
126754 173657 498
34434 113411 1250
6722 131384 1580
179422 194233 4396
59448 168262 3537
166302 187427 2265
167608 188644 3525
112115 183719 270
27720 181175 1933
60350 138844 1757
140691 192539 706
118245 194267 85
148960 155147 3591
178568 189315 2247
189726 191321 2483
665 92165 1745
26565 100247 1045
114630 156765 394
52510 173918 4544
89643 121356 366
27401 64383 789
86306 173213 130
151981 156552 2724
54395 161791 2802
1620 164525 1285
198556 199471 166
144129 161212 3752
156279 186024 3810
43906 87406 2536
120019 159886 1050
116916 162536 1901
50877 79586 4539
4044 107851 1619
159301 198706 2998
18275 112432 3433
174862 181831 4952
28868 176231 2095
113330 152448 1085
181055 181110 4398
164788 166804 2312
44610 143889 3307
165863 184120 3063
159524 190845 4418
97138 152293 2528
165359 182229 4443
120034 170869 1892
28888 127887 2113
126799 144285 1272
51092 115095 2022
67582 196719 2199
171984 186734 1241
21632 80611 3663
99966 107412 486
143659 198074 3091
57784 170630 1997
175053 183684 1322
83840 100679 3997
60185 195962 4610
48316 160020 266
139339 177767 146
141287 189804 4208
159871 172401 21
119500 133648 2887
196438 198966 2766
199814 199831 360
159388 195111 3909
134657 184934 3193
4387 179000 4123
91987 138991 3785
106674 110846 489
50303 81805 291
124589 157333 2889
98948 116428 4430
137647 192350 2881
4617 108513 909
139246 171202 2207
108001 116851 4536
177358 190508 1184
147563 180477 2895
98690 147383 2809
22749 165262 2991
78665 78934 3759
34755 169791 1266
145980 184479 1830
159410 159945 1589
128378 184869 3560
75959 80398 2159
192562 193648 37
36521 162308 1182
5311 89139 3018
92221 130370 4628
155462 177235 1664
133887 166327 2554
4220 11381 297
64115 150096 163
58524 192737 2071
21380 110759 2248
14078 68103 3760
134106 196701 775
10809 10888 1418
24950 115959 2923
155644 190768 4852
185852 194670 2923
64701 92014 3829
22340 30403 2574
161387 173394 1875
80574 146300 1574
110663 113581 2630
6497 14989 129
42762 167608 1358
179893 196061 2700
186823 190452 3356
66887 75672 3647
35820 73000 2064
26495 69640 3900
172995 178408 3102
33040 166386 2883
9603 62939 4489
62670 122091 1839
196195 196612 894
58208 165154 1790
980 36944 3681
123813 163210 3742
69858 73341 4370
89471 117759 2370
111553 161944 1953
111949 138218 185
134533 188906 3606
184212 198537 3582
183373 183648 2892
99448 177234 1381
22018 109407 4904
38422 113104 279
130770 191990 2476
191250 197176 4057
150258 153663 3114
62163 95741 2982
102537 173931 1701
1803 184007 702
