200000 200000
187198 187520 4343
57408 65559 1005
188517 193844 1183
91230 172970 1761
35169 179875 2039
39232 125855 4491
191606 199811 2603
192402 194779 2629
112167 117357 3477
55640 102291 2017
20522 177663 2958
116690 186551 2780
123908 131928 260
68910 197297 3009
56204 107734 493
192268 195155 941
28669 154336 4042
46789 126375 2309
148900 186772 4609
10811 93411 3501
106745 194406 4814
73819 119594 1444
99823 157771 3307
176801 180218 2727
75755 137597 3344
95576 165413 3253
196389 197136 2786
185001 191772 3818
195483 196996 3649
2467 156091 3457
149996 168078 4849
144034 157935 2718
151320 188106 4249
28807 169462 3266
62612 148343 3669
36539 50191 3550
39854 168307 4694
110145 145988 1600
9718 18630 636
69056 134201 4101
147296 151455 4950
129700 143031 1010
168446 169406 717
162930 191183 180
193510 199751 2707
174452 175705 646
79329 109361 3883
160443 194790 1857
186738 187293 66
153945 165810 3223
174535 179954 483
139679 150527 4056
179236 185972 3823
6750 194939 3689
196573 198854 3987
132250 162762 2279
28125 93668 694
173093 184104 2952
16858 197348 1237
131557 169688 603
110834 193579 3864
80216 160274 2086
87913 195991 2667
175435 180916 107
66483 158547 2929
109410 145469 3038
144990 166461 825
54738 124923 665
191599 195091 135
46664 91231 823
113033 132457 1959
94105 111750 2549
176127 178594 4070
105528 142079 1260
158371 162792 2020
133771 191653 3857
57770 60114 733
73410 193827 1905
111758 189630 2147
197309 198700 4565
16256 68011 918
33329 107463 2938
19651 98259 1311
120410 140901 2574
126878 177669 1539
42269 46500 851
8326 167538 4171
92994 111255 251
77394 119491 1853
64306 132827 3588
30020 196378 3537
190162 192956 771
77750 175758 3695
174980 198222 1240
3651 143762 3544
146546 183174 3449
104672 165586 500
6579 124267 1653
110195 176851 3859
124153 151452 3041
62520 87122 2092
138588 154728 3774
114064 134239 2795
185081 195742 4166
76752 155493 3771
121613 147803 813
43913 68701 3834
155422 156117 2379
147300 174018 4374
138319 177345 2040
81895 196150 4524
22030 150626 197
101340 111485 2633
174057 192117 1381
151253 172474 4089
56074 194103 718
145305 194860 3576
118172 137703 2772
188002 195672 4296
40868 92943 4315
30116 94974 3632
189604 199649 4992
64694 183721 4724
16453 104095 1980
44228 159650 4655
65223 90337 4640
109852 163189 2658
181482 182321 522
188809 189158 2660
156060 198432 4134
43493 137550 442
126207 144400 1281
127400 192126 923
157363 167594 3517
48067 124822 3597
109793 161517 3833
66780 93825 1768
455 172091 2857
145523 191263 3292
58856 148066 117
5878 31047 1693
98767 149703 4017
21098 189865 3350
7828 11573 4688
199264 199685 4506
67874 81610 1925
1458 108417 172
94537 113914 4776
156157 159905 1293
137149 158985 50
26483 110388 740
102676 198611 2173
19246 172519 928
190890 192095 3281
173202 174382 4049
42460 141628 2691
2934 118823 3711
199931 199937 564
167323 183295 1390
165772 180540 1203
115895 161187 3343
164412 190021 4713
147803 186216 3171
25178 114221 4583
193649 198762 4768
188219 191255 3344
106595 132907 4004
79329 156632 160
170758 197443 3273
42562 63899 4840
62289 175837 1545
123476 148993 369
52512 151235 988
132447 162098 2027
81287 171721 4973
45191 101095 4394
87549 114943 3479
55252 131637 27
97918 105678 3641
185102 195396 4989
11204 115273 1424
124226 127243 1904
35824 141619 1203
93052 129497 2263
65740 86204 2161
179021 199146 396
90047 111080 3601
85342 120404 3944
72203 172664 4266
64083 145443 638
182696 190041 930
103994 190524 4963
155191 158205 4040
38393 141104 2404
45503 170339 3809
88988 129775 785
41578 124237 1197
14782 27185 3132
116400 142731 2949
166405 184547 4289
25587 123406 3496
77076 139651 4687
64121 175997 4493
95298 153847 3429
49542 105920 2166
111010 114267 3483
108955 168060 2831
125392 126148 2534
159664 196754 4468
54511 71115 2488
112587 114191 1661
129262 149782 312
128472 134785 1191
177183 198036 732
106813 109497 1363
139638 196569 3340
50542 136675 2703
126339 194810 2560
126459 127495 3403
93796 99607 1618
188986 194935 3415
39909 157498 1162
121082 135684 804
181897 185582 268
196716 198761 1469
139216 179799 4053
177381 179571 4172
133418 145504 1295
158117 180692 1798
86774 87320 2868
80900 91055 3275
5926 174085 136
154702 168401 1633
155449 162018 4401
185048 192450 2797
196433 197252 3016
24646 134191 168
18712 88513 3892
42350 138744 1018
24657 48872 1441
51686 197025 2544
103841 160090 682
143580 157795 398
186791 197694 3551
4143 52984 3751
142726 174122 3205
13453 19735 3792
15083 106267 1983
6844 129703 1115
195440 199932 4087
45795 136531 2508
150850 156993 4846
61816 186826 1559
94519 109413 1752
190747 198525 529
67782 188496 4970
133107 158149 2073
115820 158173 4304
189687 199679 4874
108008 114669 435
55975 196658 4818
83492 152403 1086
129366 186007 2858
88077 163124 720
29735 198709 2828
83776 194381 1932
160260 182003 1743
128488 140778 3106
192471 199983 1673
75823 177369 1333
180276 187517 3521
150974 184413 171
96014 117388 1947
62410 80816 2711
153851 173301 655
81175 110737 1880
645 103830 1700
60936 197065 1842
176204 184531 3567
153615 154039 43
22437 169573 2585
57183 162452 3886
171030 192328 1258
138515 173059 855
148135 151661 3407
181665 190666 434
96728 119294 3224
43972 120188 3161
179528 184764 2439
137757 146037 1412
14571 19080 3612
195234 199459 4535
51503 105231 355
79458 137811 3959
39116 133383 1188
29198 186108 921
123487 184291 2260
156728 176315 1113
30957 191135 4568
119512 136155 266
150623 166932 1347
120682 140872 612
34308 158646 2968
123041 176000 4080
182572 188473 196
30407 134781 2312
90256 161887 2758
169982 199919 2490
42910 58600 820
142015 190723 2956
109947 171789 4458
56287 85733 1589
93128 181990 2638
153642 190162 2623
174833 190851 1340
113173 197549 2021
178917 180037 4024
164627 194184 295
3702 100104 4583
144564 165006 462
150089 174085 1928
52578 119603 2655
61159 96678 4715
145577 156973 3011
46336 96427 4091
53007 173799 1549
54073 179619 711
118895 128470 1241
182827 194400 1936
32044 114153 2873
6752 193861 1574
183598 185742 2967
164193 178503 4045
32531 72928 4861
115338 120504 1201
79751 139321 630
126121 141626 2923
130932 174780 968
149214 194696 2704
164137 196282 1593
83801 132897 1395
70536 183996 1312
83721 185810 2430
84457 151086 3581
111444 144622 4602
28140 117354 2353
144891 180354 2886
146381 183087 1784
51968 176225 730
148246 188622 572
197985 199932 1490
160155 171747 1106
120089 169612 974
164408 191422 1283
88518 148887 2363
49425 175491 3210
97222 155702 1533
240 117445 1461
111655 172270 1750
120437 153211 4993
99133 178360 2643
97067 108593 2100
195197 195658 3094
130158 178995 620
173200 192678 1448
59447 193764 92
118536 168367 3037
113706 168592 503
18454 55754 1434
62366 174364 738
122156 135667 4679
69025 193279 938
131498 141036 1946
81383 83644 4042
34321 98413 2992
92334 107042 1111
11508 78655 2122
120061 172975 2852
62713 103580 2933
193173 198284 418
59302 90768 2187
51537 120136 334
98359 164771 968
175726 197043 4552
109344 145940 3051
173977 178056 3522
107761 169219 193
27243 106641 3109
72464 180364 1569
195534 199205 1499
182658 196115 118
38849 68992 117
184775 189749 2225
119798 120086 808
21912 197908 3065
50023 145259 1387
94636 188574 4086
25512 28349 3518
26442 61527 3023
112607 183848 1570
124225 127295 3581
109183 178254 70
186611 199844 1264
182326 184063 4595
29788 190914 4965
52136 189975 1788
122632 184086 4892
7137 91135 3593
135988 185613 3629
71754 99735 1658
195773 195817 2956
16451 168310 2009
187408 189170 2785
102130 148164 1829
7964 13898 2536
164672 195843 2950
152884 159465 136
131798 136198 4074
99331 188427 974
186935 196173 3654
189742 194061 1162
119270 167892 4357
81052 116615 1423
169267 181294 1532
122817 162788 231
35485 80277 708
59074 160061 763
60075 62861 1083
183506 186185 4761
31670 40743 396
162628 184072 3068
185078 196533 3537
185764 189216 79
119281 142638 3859
44867 153445 4194
83391 93224 2764
45238 148774 4060
81837 92938 1050
108808 158274 199
81498 153471 2377
83319 103198 2393
120442 173156 1357
94242 136213 206
152548 168620 3939
156682 199036 3880
28946 66889 876
154728 185716 4917
124183 180583 638
6707 52683 1010
89417 110795 1448
100211 187025 3354
52508 96377 4624
170379 196077 2516
190021 195426 4484
93802 174140 4164
104890 136133 2573
134123 199699 928
139451 144666 265
181663 191677 2151
131986 140484 1463
154718 193574 960
149813 173704 1576
14454 180344 824
191211 195279 3907
22601 84668 3612
149849 183411 1154
166016 180971 1775
3369 118613 2919
35292 59004 4895
26086 101512 3900
27648 48936 1215
165065 174692 4237
8386 89981 4554
60457 107912 1869
29492 60874 4239
55259 191594 2036
128546 168851 4521
66074 157175 1850
175118 187703 2764
138843 163977 1281
52154 69898 4368
154018 166064 697
15714 53791 854
175460 180135 2582
121838 154678 948
78054 116454 764
10905 29610 977
137106 178109 2727
130716 143505 3579
133111 141756 2110
142441 195120 501
145509 194438 4779
134323 141774 2662
8821 150860 3441
171105 188047 1265
100551 111298 4066
524 5201 3285
120219 143991 4042
93737 132013 631
185114 193673 4243
49070 156516 3347
38391 156669 1828
38324 81754 4422
191985 199020 4529
159226 168249 2854
81448 181884 630
7468 173083 31
198017 198030 11
51884 89860 1400
73173 196101 2970
61626 135374 2300
82231 117761 1625
109941 165950 515
60089 134348 3024
59152 61817 1801
197301 199014 3418
8809 92327 4958
126514 186262 4036
8801 42892 4012
157807 194376 1925
124795 143959 2257
70441 108388 3090
185392 187455 284
114405 164957 3428
106725 127728 2846
136078 171535 1141
109652 135969 3237
102286 106667 1830
131635 138949 1435
127933 163594 3367
110999 127411 2229
156304 168302 456
61757 127776 1385
198736 199064 1124
48808 193141 3000
136906 177988 2995
155313 163043 2818
163428 179350 615
99027 141733 869
75019 155031 2675
21927 47050 2760
152322 164361 2530
52482 173097 3925
69782 191418 535
173468 184461 3912
97837 173114 327
115821 119812 727
171210 179442 1430
31348 103527 4893
138772 145617 1883
413 152995 2456
80609 121305 4914
86348 101954 1457
96632 197647 3466
38676 76202 3188
109060 187207 595
39721 88354 1810
162758 182522 3454
188431 199993 1098
107863 161470 2616
107094 172181 4494
18911 110976 2463
66169 116403 3147
142562 179268 3673
142956 172800 1160
16121 41390 4000
2757 157771 1563
149192 186055 435
93001 167947 2374
178640 184957 588
1376 145927 4217
121736 198680 3795
77089 174504 2808
124518 176242 2642
196702 197998 2277
113855 175021 2307
184901 185635 3015
136878 142754 4100
132217 172782 543
162736 197753 1622
161449 169413 885
35001 157890 270
116975 130492 138
156856 181953 2682
129772 140326 3167
67479 183550 1694
7587 8704 3909
82881 188645 3416
3405 75162 4371
156600 167062 1983
187483 192093 3125
47339 138530 989
27480 58215 4381
29926 40113 4971
130501 140178 1611
181358 194658 2370
170685 178395 4371
102443 134981 902
81060 105686 2078
90 155882 2489
173602 192439 282
58258 171263 2573
51468 149336 184
70208 82448 1712
128962 152588 1224
165832 194237 2425
13885 144539 3586
180146 187057 3769
27935 140937 625
21943 136136 1566
131895 189363 3156
85096 137036 750
56925 123828 1528
152781 161499 424
138714 194429 2219
157424 166714 3471
18178 152063 3284
70235 111432 4434
37368 120361 2599
185517 195648 3546
15568 85282 3060
84277 143732 1519
83671 95153 3181
61202 150170 932
104617 187781 2558
29095 150129 4845
169369 199820 3302
180724 199896 4331
162041 194792 184
119298 180887 4560
55007 150084 4638
30697 129451 2977
96635 197778 4681
26118 164373 559
192551 199843 3383
32700 117881 873
70614 163212 136
103318 162937 127
35482 42973 4940
46587 110453 726
178160 199731 3249
54097 180024 871
143752 155694 3297
80594 103589 1964
100947 145451 2795
31607 57120 3139
176441 191766 1722
117643 168069 4332
135267 191339 1465
159207 188235 2072
115071 118714 1467
129206 154730 3797
60879 174989 3117
13131 162711 3070
123681 194639 1683
51194 103350 4541
17032 40429 2379
66461 161330 2776
84286 143717 4003
50706 187083 4285
113577 173605 4104
42873 162227 4021
40361 132686 2404
190572 197551 960
163416 183049 999
134309 196731 4367
129432 160573 1363
137621 158888 3699
72530 148483 3545
101778 155440 4233
78968 104419 1311
196419 199318 4007
29626 124654 2706
57850 152130 4002
62676 163678 3120
37921 121977 1132
54376 62913 4935
170858 194526 1839
145315 153904 4360
49241 127631 1591
149384 167294 2401
65713 85175 4412
160573 194927 1315
45012 180580 3674
5190 25563 3991
195771 196554 3734
148404 193686 3395
86544 119427 1145
89278 106601 2768
74157 151796 2825
195721 199952 4108
153572 166333 3807
106918 179231 2784
141348 177611 4119
154339 198037 3513
196672 196904 2319
157203 162847 168
10365 168827 4841
107610 197226 1270
87279 95437 4420
136443 194937 357
51607 176355 2902
71650 83682 3094
79526 192370 2825
45363 62490 3143
143662 190531 2215
180477 195016 1721
558 87930 4159
106831 184959 4415
114046 124736 1663
113560 195736 1915
76531 92828 1441
9284 198191 3955
124361 131422 3498
143096 171427 2837
7879 168933 3552
135244 184768 1445
12997 84680 644
107185 152697 3333
109767 113965 1381
69478 108150 1236
13088 15193 3970
39080 160179 3989
137359 191449 638
23249 136099 2920
165984 172443 2552
162100 165263 2691
69418 134316 809
8954 41189 255
27492 187966 391
47057 68927 2141
117877 122796 819
198586 199772 4277
81312 172645 163
53626 195829 2302
160405 175088 3762
24753 184790 909
46564 78589 1573
85815 153344 402
43964 88016 3742
41523 84655 287
59176 151947 3316
110039 199732 4846
167985 185359 4697
57452 191390 2373
119644 132273 4570
195868 197126 3117
121711 178901 2770
53942 116508 449
116833 155266 2909
175421 195254 4791
78278 150287 3149
146560 169256 4008
24460 67022 849
144078 183124 1364
61602 119524 2964
72832 139525 4838
19527 174682 3817
194136 199573 4968
80450 108006 4734
55002 168365 636
123280 172819 3069
46138 125232 4904
67001 154382 581
13291 114572 3540
93440 188484 4297
144910 172286 3390
167986 177915 1865
101482 150290 4456
166728 182385 2615
49653 118132 783
118229 169819 2389
123139 197823 1412
188599 194635 832
166565 194683 4887
158710 172144 531
110097 143357 1373
187408 191967 1012
77648 178700 3725
44794 171602 4000
8071 48550 2169
44230 120694 3114
41031 66270 1948
162670 199526 4730
182856 199860 1024
159329 180532 4380
168371 184803 2163
24325 154109 3209
182998 198359 2385
74823 177388 4632
131023 140781 794
97982 166783 4153
23794 33034 2515
156885 186851 3340
62408 124127 3103
76443 195671 1827
188277 192163 3400
36084 87486 2930
59857 103001 1515
70792 92068 2352
49060 59958 4218
31849 116167 344
6003 188138 2414
111531 177962 4647
102493 131769 811
101447 124558 2230
45948 188786 3908
164907 183438 1661
49683 52733 445
81000 141034 464
98046 123179 2171
34609 68649 2775
109234 184786 3103
153717 182070 2662
148501 185953 4022
105661 197743 962
4037 46042 4818
51216 175555 2742
37207 104151 4218
119171 180009 793
91488 157121 882
104891 137343 4510
7406 69418 2167
73626 132556 4563
138806 155649 3290
55048 125725 3351
50208 107194 3587
81913 118496 1217
159306 191669 4087
2120 90537 1554
199107 199850 2359
122169 132470 2551
165974 181794 2865
80689 133347 20
77035 178826 2740
79826 91226 1038
181362 190721 3320
48082 115876 600
52522 129418 4259
37741 166118 2346
52840 83893 4906
162790 184995 2614
129065 151797 1357
159952 170793 4095
62911 172628 2269
22783 88384 3709
194347 199159 2613
103923 142406 345
85253 91881 2088
89985 165223 4013
24717 116793 3981
105144 140307 3424
102008 134581 510
158999 178589 1139
48528 160456 4899
15339 18192 4848
175119 183385 3556
26436 98490 2739
103868 126603 1829
30090 119305 1038
3114 32076 1917
114749 195044 4853
2710 140504 4683
47726 132380 2880
58334 67615 1187
28870 155407 2910
46546 166049 735
60264 186571 4643
40569 67085 4569
101771 163119 1368
58050 179890 505
198732 198789 2701
131013 167099 723
80961 118420 4894
33685 137077 2893
24433 44946 1620
195128 196449 514
63003 167851 1868
131997 132347 3388
65252 104633 887
77623 165128 3404
122301 135264 3275
116712 170093 2728
95299 132597 2577
65843 192041 2850
161435 181452 4013
118001 166863 181
108188 137385 1253
177531 188806 1936
91959 122666 3134
168361 175614 2613
141167 147554 3717
136783 141586 659
138664 174136 3420
12464 23036 3975
92825 108450 1294
60156 63398 3693
157756 169358 4738
139966 192947 2839
173540 189394 4862
6440 159063 2508
175306 184211 4083
74153 99758 4597
22066 81703 2936
102987 179328 2805
9289 56485 4287
45072 97567 3654
55885 77974 2992
68581 110492 2924
149761 167932 1039
25087 41506 2230
132844 159266 4511
123899 125543 2286
193151 198691 761
96155 172727 720
10041 108316 4200
196699 198646 4363
105570 140651 2978
19122 119592 1134
34649 171457 373
150262 156438 413
83452 105684 1089
22369 109122 4579
18048 77888 2364
76280 173155 1136
66347 96782 2017
128650 148913 1020
170478 175784 2908
32180 156182 3676
145183 187519 767
141512 199977 448
92863 185256 4642
24785 128727 2643
118040 163358 4587
52443 96183 3131
70237 182223 3107
123929 145036 188
179879 184620 4335
153273 180003 1005
43302 169299 3909
190983 192811 1014
44666 177377 2144
94571 173070 3434
129257 145054 2873
179728 191109 2622
45749 108772 2834
121268 187127 2200
154638 193914 3549
121683 153890 2310
176273 181601 4871
58057 62775 2969
28281 141998 662
193496 196080 1953
169957 187342 3184
173034 191101 3488
132105 141073 2253
6930 40362 4971
140602 178630 2127
175824 198472 2044
180079 198410 2169
127443 195872 4744
193446 196230 2185
160404 187347 4749
114050 182235 3685
11887 113297 1654
11002 88955 3057
25321 182612 3349
141912 183354 1065
33850 116742 1327
160275 161759 3661
123864 178214 2377
136707 141425 1546
192647 196429 756
60562 115248 4622
95934 196588 4437
142065 153476 1618
46013 157941 1333
124228 162972 503
78983 159333 3735
4262 115892 3672
136386 180705 4350
196040 198005 2077
124215 184642 2503
47285 139816 4339
90048 123838 4655
128095 176432 915
143041 189521 4592
181397 193310 3077
55240 73897 4466
132902 149329 1925
6866 58599 267
17361 152280 2030
72782 166243 4250
140575 195920 2368
111673 175050 1382
34490 83283 38
844 91947 2487
140404 162331 3680
169505 182163 1615
71077 108202 4033
104278 199006 72
173188 187157 1183
94863 141062 4078
117612 179660 3265
118026 181206 1515
149715 189514 2867
124810 157822 3343
164501 197838 3834
161222 190012 453
127635 176708 1462
59801 121999 2360
161308 197699 3134
61213 104971 3358
69901 133038 4096
39344 147839 4283
162817 197312 3834
1380 39374 1230
63585 94849 2110
159693 165449 3895
136896 190944 4255
50927 153863 443
199746 199958 2538
59513 161377 3540
20087 186948 4078
48292 109575 81
36836 103125 470
88010 97167 1627
86103 88497 1670
116911 135688 2305
8947 63579 3781
83377 178336 3033
142945 151542 839
43284 116986 1174
85103 189225 3291
153535 161614 1253
87347 93430 2303
37390 132481 169
153340 173223 1302
146155 149867 3251
199395 199505 4455
65059 78377 2890
91557 161334 4468
70841 120322 4408
189433 197920 1818
46995 49996 416
186105 199733 2832
57211 106944 3013
104670 135016 4587
79969 154313 4422
116190 173922 1926
163054 166698 2022
156330 176748 3993
65490 193450 4219
67871 82693 2364
61896 78754 4905
175660 191749 2303
93859 108048 1977
53027 78832 681
54792 93933 881
102880 185590 3999
172837 193597 3495
7616 16099 2296
90445 116443 1707
7899 133324 3624
77555 130688 4277
173555 199637 1591
116628 195885 2411
154692 174519 2382
15996 48016 4903
156048 164581 2914
71114 136428 573
170066 191457 225
161121 167079 3341
102470 135765 2016
86523 178243 1859
28143 29418 3568
139414 184863 1234
142495 157110 689
65091 138796 470
85080 86806 905
71629 181791 3390
44536 97206 3198
156376 158160 2633
80452 156498 1832
123990 188553 4807
65748 185410 2476
73272 98132 3257
195985 197347 3976
1231 146127 141
78657 138507 53
11889 101780 194
67174 94938 713
129639 162595 103
153044 193204 305
50732 168653 404
5594 42430 3628
14350 60718 1968
60743 72349 2952
106901 139182 2466
122939 177369 4898
74699 116985 871
170716 174135 3018
107143 186946 1318
87009 144360 3168
83023 179639 3012
170465 180089 3781
42338 163517 706
171313 184749 2376
171013 197739 4341
157646 176903 2643
198893 199962 4482
166148 179024 4239
17623 28462 1462
85295 110814 3484
60624 186669 27
171183 192285 3795
167715 181249 349
195106 196266 3753
145042 145165 2645
55745 114884 1195
188651 192539 3107
134171 145644 232
93985 110279 65
62530 125658 3379
156017 194158 2118
193939 194177 1534
137930 176709 3033
100520 175572 1635
1339 32471 1928
74369 191021 999
111581 116127 325
20759 63499 3566
170784 187436 4128
166144 169509 4141
14463 185658 799
64098 156532 2403
126411 140971 3282
92818 150577 2231
138409 159009 219
65013 159106 3841
183196 193358 3483
67543 150963 3812
59149 166802 4409
23234 185734 2791
49378 114806 3481
26252 161744 408
82618 117774 1125
52511 118252 72
39929 165652 2375
88329 158868 2859
65991 86477 4648
123837 198871 4482
175402 192037 2203
19973 45472 719
112974 143011 689
143002 170335 1650
122794 158138 4407
68147 97238 1265
182069 195148 4968
5144 182212 4309
5673 152985 33
146346 175945 4142
14543 188702 4106
8065 69903 939
98756 135235 4647
10471 75407 3066
145520 150022 3833
3213 30026 4903
69599 72405 4337
66602 111686 1616
95013 152245 139
17869 64156 1621
65302 89641 3717
148915 171379 2786
121054 166137 4193
161365 162133 1076
103428 128273 604
22074 60268 4193
114192 185384 1659
141987 185221 1814
149349 169371 2762
23485 179472 1569
126826 149040 2023
139095 199535 2604
5537 121353 1665
36874 65417 1069
51656 123431 4531
55206 76698 1334
166325 192841 298
15920 192483 998
5065 153291 4855
196353 198885 3672
147798 165402 1514
190197 197546 2607
98488 196672 4237
73747 193523 3630
69825 87117 2689
79588 137102 3800
92689 177029 1286
7618 129975 4312
79773 125033 4075
49815 138673 4147
139709 175927 3781
55410 158959 822
70071 145928 961
98806 198129 3457
87007 92774 2097
190965 196237 3813
73710 135473 2162
184162 193694 2331
93429 174848 166
185797 196071 2484
187006 196547 1391
85262 92859 258
33170 184265 4882
4550 150945 1194
168556 178478 4506
48304 77136 4414
37347 76220 4243
31204 75259 1076
133257 163897 695
76761 174573 97
42194 165403 337
198928 199430 2926
94436 107476 3793
29924 177818 926
38633 100980 2171
78957 170027 893
116833 152327 4824
21096 108799 2070
54332 152244 4333
2512 96797 1455
18462 22111 1933
168684 196891 679
121544 130963 2693
121559 181394 2628
19399 94067 2517
14197 149241 3694
180573 188990 4672
16235 149660 4580
57242 100020 3338
116109 147033 4704
46680 89215 1514
56496 169703 4026
11812 17992 2991
123645 130246 3637
129128 192508 593
145843 180918 1551
191643 198940 2771
66021 131844 2313
124959 154301 3601
25676 61840 4965
196792 199700 2298
148328 182659 3884
173707 191499 3110
164654 194897 1341
169889 183026 297
158693 180571 4092
66217 97936 3636
11432 44114 3817
43759 158713 3453
164020 174729 186
195061 198677 1631
66777 170016 2934
114448 147252 4607
159178 164833 4040
155215 178731 30
92524 136941 565
128188 153603 830
114772 182566 4842
67470 137635 81
47378 49673 2137
183131 196831 843
153587 198097 885
85427 118702 53
79991 132989 1056
96636 126070 1005
106925 188565 56
33130 174073 3476
2067 151606 3917
111729 147546 650
80837 89182 4389
112324 166322 4454
170871 198434 2558
13738 111486 3073
124290 130255 2912
102334 166954 1546
125836 171488 898
125869 173145 4485
57905 198208 2695
46342 48587 4132
68911 196621 2009
120565 136011 2949
138684 146413 3105
87214 178543 1836
36175 39651 126
159898 172171 1756
73069 145962 1388
69736 94584 1042
182138 185573 285
89276 122208 3354
22259 156799 300
153248 183562 1397
160366 191400 2518
165218 179055 2382
68896 73853 1734
81882 123003 3764
729 157449 1355
115664 134209 3719
5181 128225 1432
141301 147021 1593
192257 194415 80
25285 151211 2845
36394 71342 4687
123267 164813 514
162846 168536 4314
113780 119274 825
57331 144939 2856
64226 103296 834
136313 191708 143
18658 120659 636
255 36872 4234
163106 190671 1432
24678 153736 3932
197476 198592 4065
32663 66439 4881
167450 181985 4801
82965 136836 73
115597 188533 1977
163413 164849 3900
73066 119600 2938
26698 174974 3235
98655 133961 2983
28793 107035 2601
111302 116279 4291
65273 178291 3435
77422 176708 73
157966 180101 696
32783 193548 3277
180177 184252 2125
137356 144821 2007
118774 191519 776
149506 177507 88
141843 180004 2125
117825 158014 3213
9580 112094 1719
1140 55570 1732
48399 142657 1261
57426 109792 4974
34042 50682 572
21529 192605 4087
163554 165726 1939
