5000 5000
851 2125 4075
2593 2957 4670
2518 3317 667
695 1603 418
2531 4068 1002
3095 4688 1338
2261 2427 2536
3762 4565 4180
4495 4526 1466
1564 2861 522
916 4041 223
4488 4868 4568
1334 4569 2097
1665 3694 2992
2163 2390 490
1402 4253 2414
991 2516 2618
4881 4961 1647
61 2140 543
4536 4647 3711
3521 4248 3057
2420 3785 2493
1371 2569 2889
4750 4847 3836
4330 4423 1623
999 2033 446
3683 4263 1092
1214 3197 4910
4873 4946 3845
3758 3793 2649
993 3671 2870
4607 4750 1157
2761 4931 1888
1133 3463 2283
3756 4307 796
3243 4613 1429
1492 1690 1751
579 4201 843
1147 4186 655
2135 3209 4403
1682 2283 4968
3593 3766 2542
49 239 1191
3106 4617 1100
1579 3257 1172
2296 3274 3504
4554 4847 4604
2111 2446 279
1400 3882 3499
797 3359 4361
266 2740 759
4551 4580 2898
886 4702 2158
862 970 624
3458 3869 4680
1386 4528 3
1550 4422 1212
709 3924 3432
4537 4637 597
3118 4161 2492
2795 4661 2084
3566 4262 3627
3300 4893 2087
1537 4558 2883
548 2671 2647
1631 3472 1419
4914 4982 2243
4426 4953 4674
1770 4870 4123
3269 3554 4881
4499 4697 2056
3120 4483 4697
643 2416 3504
2307 4666 4692
972 2861 283
4995 4999 3359
4917 4975 2617
194 3859 341
2225 3701 1784
4882 4885 4003
590 2880 3161
23 1783 3231
2059 3589 1609
2364 2828 601
3322 4715 3454
1393 4058 4098
1425 2406 1972
1310 2818 4299
691 1513 2000
1256 2254 3148
1808 4109 4306
3242 4756 4761
244 3300 2353
533 4659 203
2653 4518 4327
2181 4878 2646
1340 3105 4848
2041 2573 3123
4488 4817 2315
243 3455 1568
4773 4847 623
2144 2794 2644
755 1347 3769
1453 2252 3720
3395 4848 3030
1345 4633 1368
390 2031 2300
2456 3952 3287
2067 3199 2200
766 3750 1854
3571 4598 3636
4475 4895 4042
3090 4086 4675
900 3961 4907
2147 2931 3313
117 1817 1593
503 4090 635
1901 3238 2040
4859 4867 4991
404 4985 3879
1475 3343 3147
557 1555 3125
1294 1988 274
574 687 2882
757 2930 1194
3235 3731 4848
4882 4914 998
2593 4536 454
2572 4448 399
2902 3976 2280
546 2941 2149
2964 3688 2872
4318 4430 1991
2956 3806 3402
1310 3656 261
1557 2195 3637
2821 4015 4484
2188 4548 3213
1127 1130 3283
590 4502 2729
361 1298 2968
1305 3735 3269
4409 4922 1429
2259 2283 4941
4483 4494 1262
3695 3764 4635
4459 4683 4923
3980 4476 4577
3433 4220 2973
3973 4889 741
2242 4528 843
383 4730 150
1199 3508 3981
1984 2192 1270
3711 4176 2784
1947 3077 2131
256 703 1147
1937 3531 3285
4139 4438 4627
1453 4924 1952
1997 4709 4361
4987 4999 1082
1704 4997 3060
4774 4912 3209
3923 4992 2298
296 4294 4453
3939 4335 1376
3859 4896 3489
953 1641 2441
199 782 3401
3256 3426 266
745 2912 420
3816 4665 129
1865 3653 62
3058 4004 2616
3844 4479 673
257 4700 939
3824 4256 4243
1431 4471 4680
2067 4824 2816
4110 4925 3937
3074 4497 501
80 3459 1623
4599 4649 2953
4397 4606 1812
1618 3288 585
1733 3481 3240
663 3326 2063
3948 4168 4009
2032 3325 1021
1679 4303 3309
30 3145 4412
1239 3381 4958
2364 3034 4042
813 2843 3084
893 3808 2681
4957 4973 422
1747 4027 2788
1317 2861 1442
2731 4408 4631
1889 2504 2119
853 1632 812
460 2558 666
4478 4797 3482
2310 4258 3906
2033 2273 2206
2490 3111 967
1351 3216 2014
1518 2269 1162
4849 4958 4417
679 3883 3467
4152 4367 4842
1347 4029 419
1287 3834 2405
2900 3336 2931
3388 3594 799
1444 2935 4852
1393 2498 1939
2225 2935 3420
363 2475 4861
1888 3834 2743
1216 3772 2602
1449 2074 1189
18 1684 2688
1550 3344 3273
2481 3797 2648
1789 1865 882
1985 4652 4383
4699 4813 4086
2909 2959 3059
116 3127 2381
3930 3996 4087
3235 3236 4955
2305 4839 3778
3672 4170 1374
2374 4447 2653
2139 4128 2895
4116 4972 3028
4407 4468 442
2228 3845 12
2587 4769 3545
3741 4593 4827
3751 3917 2597
485 1389 1155
2828 4170 2892
1194 3820 2249
1781 2918 1309
3574 4846 3380
1254 1346 4702
3180 3514 4221
4979 4986 3064
370 4830 3531
2650 3061 3934
1469 3894 1187
1382 2741 3917
141 3028 2095
4523 4630 772
4730 4740 3847
2715 4181 1521
4444 4484 1122
607 2473 536
4045 4877 788
3410 4330 859
4878 4929 4095
1853 2107 2698
2496 3556 4498
3133 4229 4124
3845 4680 4819
4127 4355 10
2887 3223 4946
1616 3664 670
187 1680 2005
2092 3368 2899
440 1542 409
2440 2844 1570
222 920 4590
192 4306 1624
1701 4074 4421
4659 4974 2807
3195 3592 3380
5 1946 3284
3752 4362 23
459 3978 3004
2865 4032 3950
2052 4474 1339
1915 2359 3037
429 1586 3025
234 3615 4290
3305 3499 3675
3837 4777 729
3907 4250 2226
2495 4161 4067
3598 4558 4304
750 4519 3
3747 4985 1496
4479 4887 1317
1298 3474 4450
620 2014 4919
1811 2315 3165
367 2710 3116
3058 4271 3540
1961 2227 400
261 3626 3505
109 677 4980
2123 3346 4155
3291 4214 2597
1722 3289 408
3960 4137 3194
4918 4956 4214
1210 4438 814
3383 4899 3637
344 4093 1574
386 3610 3438
219 2180 565
532 2552 1666
3864 4218 3710
2993 3989 665
3208 4050 4408
4307 4602 21
4701 4849 2046
3817 3946 2801
1034 1176 108
4838 4862 2027
2652 3982 3094
3065 3601 3722
4108 4148 2884
3720 3893 226
4607 4791 94
4937 4961 3794
4424 4814 3243
4825 4957 1341
3976 4332 2676
2638 3965 103
4673 4965 4129
226 2449 407
3642 4808 3941
1807 4637 4612
568 1025 1301
4117 4395 3529
73 4099 1167
79 4419 2662
4838 4992 2817
3322 3660 477
3713 4123 4673
230 238 2312
151 2144 2634
432 3218 4883
1605 1857 713
4394 4482 1386
4031 4847 1887
360 2007 1297
3357 4949 4619
895 2009 160
1055 4000 1272
4338 4861 1172
2765 4677 127
137 4335 4421
1732 4078 2816
2879 3991 3826
1346 4581 2763
3497 3624 3458
1590 2727 520
1354 4043 4084
2243 2527 3900
4736 4904 4421
602 4383 3818
2159 2216 2403
1316 4518 3142
289 671 3885
2057 4468 97
3851 4225 831
2848 4916 98
4832 4862 3131
4035 4677 755
747 1641 4978
3517 3562 1065
3143 4863 1453
4358 4686 3427
4595 4929 3822
3280 4452 4200
3727 3880 288
911 1223 970
3314 3890 1654
4456 4499 2006
3004 4993 3646
260 4143 4577
153 1101 588
4241 4800 3612
3614 4664 988
72 4140 718
2013 4464 2622
2670 3652 886
3622 4911 1820
2531 3030 707
2494 3605 3241
926 3980 3875
3304 3781 2188
1795 3102 4335
532 3155 3539
380 3810 2128
1537 1577 3214
1229 3134 1391
1821 4936 4471
2194 3510 3100
3556 4344 579
2922 3573 3153
3594 4514 4070
710 978 2732
2997 4857 851
3625 4202 2649
1421 1455 1121
4731 4788 516
320 3662 516
1301 4450 3710
3551 4813 4337
2128 2877 4239
572 2656 124
3177 3390 2312
1547 4498 4648
2669 4696 1160
4273 4654 4015
4911 4974 1022
3934 4161 145
4614 4628 695
366 4850 53
1280 2938 600
1891 2709 3101
4945 4965 3518
527 3303 4368
3651 3704 121
3897 4564 2032
1728 2411 1969
1197 2780 969
367 4700 1231
1041 3307 2452
3773 3817 4980
3619 3702 209
4371 4628 2832
4240 4656 4380
2425 4397 3213
186 2160 3194
1069 1481 2644
932 4689 564
3962 4020 3532
4260 4978 94
4924 4950 903
2027 4250 2898
3836 4525 4147
2210 3081 4450
2993 3605 4562
137 3744 1776
3310 3663 978
3256 3389 2417
435 4404 2485
430 1747 3541
3492 4774 4878
1375 2768 600
2620 3823 3725
3602 4719 4539
2917 3127 2047
2127 4527 2964
2546 4918 2123
3508 4966 313
890 2928 2857
1959 3492 2854
3219 4204 3295
4755 4974 1890
2735 3893 1099
4619 4775 2802
4801 4857 1104
776 4656 2278
685 1116 1588
3654 4758 860
4495 4563 3149
2514 4790 3394
3500 4790 2395
3034 4184 3871
201 1425 1650
4001 4054 3453
4559 4885 1059
4905 4949 2893
4327 4495 1229
4938 4987 4412
1043 3857 3190
3843 4522 642
1547 4985 1234
2786 2799 3786
3595 3793 2488
4775 4783 4538
2330 3524 4818
2119 3726 1182
1088 1232 4399
317 4678 3633
705 4091 3812
445 4254 3054
2483 4275 20
1120 4363 1981
3854 3918 3524
697 3313 2419
4884 4963 2954
4469 4571 593
3054 3685 4993
4251 4581 4984
708 4880 2670
1226 1277 3048
2792 3166 2148
2463 2999 1963
4624 4692 4372
752 2232 3291
3317 4498 17
2678 2903 964
4311 4864 4643
1676 4291 2777
4710 4879 4230
4771 4985 4143
3707 4454 3439
2821 4081 2579
3950 4183 1935
948 3331 4780
63 1839 3955
4243 4601 1704
1784 3416 1181
4338 4793 2654
1290 2947 1411
2862 3961 127
3228 3880 4987
2645 4285 2280
4023 4097 1921
4779 4970 4607
749 2956 754
841 2769 1363
2806 4263 1978
4453 4867 1107
3146 3433 3083
4634 4677 4474
643 1788 3411
56 4319 2596
3484 4428 4947
1798 4793 2014
833 1897 4164
2176 2796 1420
660 1363 3155
2827 3945 4397
4803 4876 801
258 2633 3650
4076 4613 1234
3254 4537 1579
3116 3656 4616
4185 4796 1413
4032 4739 2424
38 2627 267
2838 3205 3204
493 1580 3015
370 3266 2162
3931 4374 4748
1355 1533 3235
311 4061 2176
2475 3836 3719
4678 4804 365
618 4447 469
1971 4860 84
4585 4739 839
4238 4277 600
1415 2040 988
701 4321 2383
2752 2855 2987
4461 4982 1350
821 1247 460
2703 4973 4133
203 4439 3278
1062 4269 2824
3105 4792 183
4025 4764 1938
1215 4784 3721
262 1995 998
215 3362 223
2460 2650 1156
916 2875 4277
3570 4955 2166
1416 4583 2884
1064 3673 4430
554 704 3722
1171 3445 4103
1698 4525 3492
4739 4953 3752
2360 3611 1833
769 4571 3672
1425 4371 1214
1660 4167 770
3062 4510 3933
4353 4994 862
181 3262 4372
3076 3410 3497
3609 4823 4396
3227 3987 1605
3186 3518 2456
1762 3239 2855
1340 3071 1082
1709 4372 2238
1956 3768 412
1128 4627 3684
1380 4107 2626
1218 3137 2693
1260 2559 885
4192 4995 3278
94 1053 2329
406 962 4703
2006 3263 1396
230 938 1870
2328 3331 1527
4409 4705 1757
1892 3184 2597
1151 3599 1448
3748 3897 3442
884 4335 4357
2674 3467 2188
2937 3261 4008
783 4041 649
4510 4991 2828
4473 4984 3511
819 1906 562
2175 3084 135
639 1886 1106
3861 4066 2093
4570 4755 2140
2965 3594 3333
1736 3224 4612
2520 3761 3707
4427 4452 3768
595 1473 4922
4029 4923 3410
734 3139 1364
1289 3709 3622
4778 4928 2862
2479 4075 2004
263 1456 2194
3421 4941 4805
1647 4854 796
712 2566 4069
4791 4967 3554
2831 4821 284
1653 2341 2172
1985 4926 4307
4820 4951 4907
3476 4660 2412
1530 4337 1631
3814 4132 120
2132 2181 1069
2153 4172 3363
52 4755 950
3233 4633 4166
3903 4083 1337
2496 2855 4681
2665 4353 3403
1186 1788 2943
3629 4849 746
3466 3742 2390
4179 4307 2099
1309 4319 568
2924 4195 1463
3989 4524 4129
581 1460 4871
3314 3450 497
3106 4952 866
1087 1572 2748
2034 4335 4391
3899 4454 4944
4704 4969 674
1429 2184 3000
4079 4569 656
3488 4909 1074
2983 3882 353
67 3556 2515
2157 4323 3212
2165 4128 2377
4889 4999 969
4336 4563 2928
1887 4138 4436
93 4401 3245
883 1186 4519
3901 4485 2399
2421 3485 3617
3052 3087 3026
3082 4021 3425
491 2671 3073
1263 2034 4117
2863 3731 4200
624 4795 1359
698 1422 2291
2395 2418 241
4049 4166 2161
1803 4501 2590
2993 3203 2248
204 270 4909
2972 3555 3943
1299 3800 4095
2719 2852 4934
1662 3913 1406
2104 3624 3101
2953 3516 950
2835 2905 411
1229 1514 4205
2732 4340 2220
596 2172 1768
3333 4223 676
4437 4893 2116
2175 4000 1975
2595 4708 3708
1329 4518 3605
3912 4222 787
3657 4904 2616
1764 4914 1895
4203 4839 1307
1523 4587 976
714 3593 2036
2548 2599 4820
4947 4956 2799
3868 4094 411
1331 4229 3826
623 1459 2975
2997 3298 853
2714 4723 2432
4554 4604 2499
4631 4979 4904
4480 4740 511
1544 2611 177
141 1929 4975
2793 4612 2662
2623 3455 1764
3640 4593 4875
1781 3266 2477
1656 4263 3087
1665 2856 3933
4180 4372 3314
1655 2183 3082
743 2341 2842
4929 4999 75
2070 3776 4059
1278 3638 828
1687 4569 3362
3313 3954 1584
944 2505 1552
18 2734 4980
4782 4915 373
1094 3304 3972
2827 3785 4913
3793 4158 1283
3455 4284 2329
4178 4891 1509
322 4823 1227
3271 3284 3988
4767 4872 292
1278 2548 4137
1043 4895 2431
1528 4481 3455
258 4903 787
3589 4718 4250
2652 3108 2052
1015 3932 4362
4603 4866 2487
727 4015 4545
1584 2192 2078
808 3364 4249
3437 4874 4871
1662 4460 4550
3323 3830 1011
3300 4791 556
4340 4455 822
2546 2942 4937
3649 4801 2636
2810 3887 3505
2031 4519 4027
2484 4774 1204
2643 4759 474
1692 2165 382
1753 4817 2160
4043 4987 768
1307 3254 4458
2861 4363 3529
4450 4491 1571
3440 3636 4776
2485 3261 1952
2672 3922 1653
1521 3554 4269
3906 4563 4461
3378 4742 2177
66 2315 3259
3188 4929 1386
1616 1988 143
40 1427 2128
3661 4080 1851
1446 3600 1208
3531 4463 3072
4453 4930 769
706 4065 4670
1174 1973 4024
4485 4694 1421
444 3766 182
4294 4468 3821
4970 4985 1892
3009 3619 2632
2705 4435 2600
4691 4936 257
4268 4884 99
2735 4376 4655
2824 2843 846
274 2883 196
4288 4388 4724
1681 2022 957
4167 4405 853
4731 4887 1551
705 3000 4335
4648 4976 1138
63 1020 3575
3951 4339 422
2554 3676 3347
3048 4329 2190
4547 4867 4456
2909 3918 2236
2458 3022 2365
3262 4228 3990
1142 1148 987
2073 3916 4503
2050 3966 1318
988 3498 1532
3585 3920 4314
413 4369 2321
2661 4682 2877
4639 4803 2136
1967 2652 1130
3985 4133 1193
2033 4726 1846
1175 1673 4009
882 4343 4580
1823 2776 4870
1856 4922 1951
3514 3645 3323
72 4648 3280
4310 4973 4817
1025 3843 497
403 3389 4692
3013 4264 2137
4883 4932 1447
2932 3491 672
3719 4617 3116
4167 4441 781
1884 3381 3490
3553 3844 2685
3488 3916 2545
3125 3675 4215
559 566 2603
3419 3608 1569
665 2632 4879
2664 3811 4701
344 2671 4847
3719 4094 2542
2517 4257 4124
1026 4889 2443
3545 4959 1460
2200 2942 4558
4935 4990 1478
2085 3981 4941
2515 4952 305
1324 2985 771
3795 4260 2816
4725 4929 2973
3651 3862 518
397 2269 4521
2623 4535 4795
857 3231 3624
114 3295 1790
4553 4994 2405
3879 4867 1506
4147 4999 1922
2999 3787 2413
1852 2094 1483
1235 1860 3383
4111 4251 3441
4173 4553 3855
2572 3324 2849
1230 4883 1526
1575 2697 123
2084 3761 2529
151 1376 2640
1426 3839 64
1121 3859 3963
3177 3651 856
924 1713 4301
1093 3448 4910
564 3157 1741
1103 3006 3780
491 3244 4691
2435 3614 4102
417 3060 884
1763 2616 346
3291 4840 3281
4838 4926 3054
4986 4987 2567
1394 4423 2554
3488 4183 2460
311 3269 709
3406 4042 646
3954 4190 4552
1330 2383 1539
2790 4347 2681
2667 4774 3039
4168 4768 4392
3343 3914 4916
3749 4889 751
4429 4764 2251
4610 4945 4228
2938 3582 3101
3337 4642 1519
2421 2812 2637
4615 4901 4864
4470 4889 510
2794 4494 2194
2112 2348 891
1864 4173 4306
2692 3884 3551
908 3309 2242
1049 3860 2275
4854 4911 1478
890 4252 308
3592 3824 4538
1481 4084 4107
1840 3125 1550
4083 4788 1073
3241 4115 3269
447 2838 4651
4967 4989 4474
2373 4675 1403
409 3400 2871
3580 3608 2221
1934 4606 1085
836 2793 3586
4884 4887 2736
4654 4883 4716
4421 4855 392
397 3724 1448
198 4583 1084
907 1924 4892
1575 3101 1985
3886 4934 2873
1402 3943 3945
861 3225 1923
4233 4517 3935
3141 4020 3772
3934 4859 3420
4835 4979 1746
1533 1847 1943
2982 4637 3529
2455 4418 4901
198 1335 2464
42 2740 1974
2428 3288 4284
3180 3290 633
3394 4990 2331
4480 4492 2133
3203 3927 540
3580 3613 2016
4151 4196 3661
1661 2729 1733
4601 4932 2566
1636 4849 621
3682 4145 1440
1654 4954 3258
1433 4184 2114
1369 2981 1903
4739 4763 446
3948 4664 2085
2889 4498 2493
2758 3106 3444
3206 4049 2144
265 4087 1148
4386 4961 4743
3237 4567 4754
1685 4304 4706
1423 1870 3761
1104 2233 4323
2173 3036 1516
4043 4756 3458
1836 2711 2034
1133 3207 2536
711 4420 3912
1996 4642 62
1090 1437 4330
4612 4965 1807
577 3737 3770
2416 3103 2715
2563 3287 806
4924 4996 2366
721 1563 2049
4301 4440 741
4066 4600 2876
4513 4758 4324
1691 3171 1928
4205 4956 3174
780 4267 1068
3675 3708 3011
2222 3215 623
707 3784 3292
4443 4859 1701
1679 2482 664
2592 2933 1762
701 4984 3534
4046 4989 611
4227 4421 4523
2706 4929 3208
2352 4491 3960
862 1424 3833
2943 4924 2543
996 4512 2530
752 4787 2819
3605 4130 1280
1945 3752 194
2261 2779 4720
4948 4961 4669
1112 3243 3507
3415 4208 1947
388 859 208
1810 4281 1459
3320 4385 501
1454 3174 4293
2732 3540 1107
4141 4796 1220
4159 4585 4045
747 4321 1091
4656 4911 2234
2174 4517 3744
3712 4054 3008
3671 4304 3396
380 1442 832
549 686 3670
4061 4504 1665
2603 4929 2016
1775 2583 2525
4651 4695 521
3403 3832 1968
1505 4240 1626
4288 4590 291
1937 2983 4149
1398 1650 2535
998 2690 1090
681 4116 3922
4880 4895 1429
2069 3206 495
1577 3783 4129
234 3390 1923
4353 4753 2485
3940 4733 4046
3461 4062 3595
3261 3532 1382
562 2079 2455
908 2863 3502
1463 3317 4308
3480 3991 3771
1081 2765 2880
2721 4779 676
807 1448 460
2761 3398 2204
4661 4783 1280
3702 4419 1144
1924 2673 3815
2736 3794 2642
1140 1985 3680
1631 3788 1181
2297 4118 713
2575 3853 3810
4206 4553 598
2445 4580 591
773 4143 4859
1483 2053 3311
4870 4898 1445
2716 3899 1666
3467 4694 2998
2483 3757 1724
3049 4560 1237
1997 4456 4109
1004 3763 1953
1218 1458 1548
4272 4786 4126
2403 2905 689
2406 3634 1412
1231 3410 4308
1594 4929 2393
3942 4365 466
391 4790 4650
3788 4997 1174
2253 4510 4720
546 1781 4865
4775 4913 3997
435 3661 659
4555 4647 1290
4017 4769 4141
4476 4962 3148
661 3258 3099
3398 4181 2488
3501 3742 2381
2321 4752 3900
3853 4319 3196
1527 3023 1480
4878 4941 1281
543 1429 3225
142 2166 1648
2637 3479 4716
1958 4324 3525
1436 3249 3486
4408 4755 2727
4891 4900 1922
3640 4343 3729
3745 3829 4906
3985 4616 1945
4341 4350 2234
418 4756 4876
2273 4820 930
245 3875 1097
3459 3546 4927
726 3293 1941
3300 3698 1237
1216 3769 2128
4516 4570 2493
837 1914 1714
992 3373 2124
899 4531 2368
4866 4887 2316
1245 3344 3701
2502 3681 1856
3169 4431 3059
3136 4848 2862
1279 2989 3442
1324 2207 2755
391 4248 4533
1227 4186 1
4216 4739 2252
1522 3981 4002
3217 4989 4170
210 720 1036
4879 4996 1663
3638 4554 3756
3722 4983 660
4695 4807 1694
844 2821 4457
3285 3499 4237
4861 4969 3285
4404 4480 3361
4687 4728 604
2798 3107 2692
115 2019 4768
4622 4785 2135
3029 3809 4360
2043 2686 1454
317 3109 4807
1611 3259 1024
4314 4995 2543
620 4136 170
2707 3955 1961
1695 4257 2543
948 4501 2522
3729 4596 2405
533 4022 4073
2476 4858 2487
3450 3931 1262
4537 4620 2765
3811 4156 2236
2249 3852 2029
76 496 2685
4849 4925 160
1405 3046 4856
846 4504 4763
1942 2333 732
4163 4682 2970
451 2969 3060
1622 4860 3319
2879 3166 490
1719 4703 3546
4498 4693 4320
1168 4474 3197
2980 4280 1273
55 3404 2010
2530 2656 446
1679 3040 3441
592 734 3881
2413 4768 3394
821 1400 3192
776 1410 88
4922 4997 4290
773 3508 1023
3673 3840 731
2414 3625 4067
2831 3250 608
2571 4061 1541
3960 4596 4940
1294 4573 2059
3552 4353 4606
3509 4118 4643
4137 4305 719
2768 3594 1468
1934 3297 1739
4619 4680 1112
2286 4588 486
532 3672 4582
401 2698 583
574 1609 3765
1966 2394 2619
1656 4086 4390
1657 4997 1015
1388 2015 4273
489 1346 1335
